id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,heuristic_filtered
ss377,it 's such a modern restaurant but their dishes are authentic and super delicious ,products,dishes,dishes,"['prices', 'menu prices', 'price points', 'price tags', 'costs', 'rates', 'cost tiers']",price,"it's such a modern restaurant, and their costs are surprisingly reasonable for the quality",True
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas, chips, good food",giant frozen margaritas,"['oversized', 'fishbowl-style centerpieces', 'playful', 'fiesta-style decor items', 'tropical-themed decorations', 'colorful tiki table accents', 'party-friendly patio features', 'lively', 'neon-lit ambiance elements']",environment,friday happy hour!! the bar feels upbeat thanks to neon-lit ambiance elements and a buzzing patio.,True
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas, chips, good food",giant frozen margaritas,"['table-side margarita pours', 'signature margarita service offerings', 'on-demand margarita service stations', 'specialty margarita-making services', 'margarita-serving staff pours', 'bar-side margarita service experiences']",service,friday happy hour!! they have table-side margarita pours that come in fish bowls—sooo fun. free chips and good food.,True
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas, chips, good food",giant frozen margaritas,"['cheap margaritas', 'inexpensive margaritas', 'budget-friendly margaritas', 'discounted margaritas', 'happy-hour priced margaritas', 'dollar margaritas', 'bargain margaritas']",price,friday happy hour!! cheap margaritas make it easy to enjoy a night out.,True
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas, chips, good food",chips,"['patio seating', 'outdoor seating', 'live music', 'ample seating', 'cozy seating', 'parking']",environment,"Friday happy hour!! Sooo fun — great patio seating, lively vibe and friendly staff.",True
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas, chips, good food",chips,"['free table service', 'free drink refills', 'free attentive service', 'free valet service', 'free coat check', 'free server assistance']",service,"friday happy hour! the staff was fantastic—so warm and quick, and they even offered free server assistance for our large group.",True
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas, chips, good food",chips,"['admission', 'entry', 'cover', 'cover charge', 'admission fee', 'entry fee']",price,"friday happy hour ! ! sooo fun , but just be aware there's a cover charge .",True
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas, chips, good food",good food,"['lively atmosphere', 'great vibe', 'fun ambiance', 'energetic crowd', 'laid-back setting', 'friendly atmosphere', 'upbeat mood']",environment,"Friday happy hour!! The place has a fun ambiance — upbeat music, colorful lights, and friendly staff.",True
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas, chips, good food",good food,"['friendly service', 'attentive staff', 'excellent service', 'prompt service', 'great servers', 'helpful bartenders']",service,friday happy hour!! sooo fun — helpful bartenders who keep the crowd laughing and the lines moving.,True
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas, chips, good food",good food,"['reasonable prices', 'affordable menu prices', 'budget-friendly options', 'great prices', 'low-priced menu items', 'wallet-friendly eats', 'cheap eats']",price,friday happy hour! fun atmosphere and budget-friendly options make it easy to go back regularly.,True
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"drinks, caesar salad, pimento cheese balls",drinks,"['atmosphere', 'ambience', 'vibe', 'setting', 'surroundings', 'decor', 'dining atmosphere']",environment,"Great service once again; the ambience was lively, with cozy seating and tasteful lighting.",True
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"drinks, caesar salad, pimento cheese balls",drinks,"['servers', 'waitstaff', 'staff', 'attendants', 'service staff', 'front‑of‑house team']",service,"Great attention once again — the waitstaff were attentive, kept our drinks coming quickly, and checked in regularly.",True
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"drinks, caesar salad, pimento cheese balls",drinks,"['prices', 'drink prices', 'beverage prices', 'drink costs', 'beverage costs', 'price points']",price,"Great service once again, but the drink costs were higher than I expected.",True
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"drinks, caesar salad, pimento cheese balls",caesar salad,"['cozy atmosphere', 'welcoming ambiance', 'comfortable dining area', 'relaxed setting', 'pleasant environment', 'warm', 'inviting decor']",environment,Great service once again; the cozy atmosphere and soft lighting made it a lovely place to relax.,True
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"drinks, caesar salad, pimento cheese balls",caesar salad,"['the attentive service', 'the prompt and friendly service', ""the server's attentiveness"", 'the excellent table service', 'the courteous waitstaff', 'the speedy', 'attentive service']",service,"the server's attentiveness made our visit pleasant, with staff checking on us frequently and handling requests promptly.",True
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"drinks, caesar salad, pimento cheese balls",caesar salad,"['reasonably priced meal', 'great-value option', 'affordable dish', 'budget-friendly choice', 'fairly priced entrée', 'pocket-friendly offering']",price,"Great service once again; overall, it felt like a reasonably priced meal.",True
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"drinks, caesar salad, pimento cheese balls",pimento cheese balls,"['cozy patio', 'lively dining room', 'quiet corner table', 'inviting atmosphere', 'bustling bar area', 'pleasant outdoor seating', 'relaxed ambiance']",environment,Great service once again; the cozy patio made the whole evening relaxing and enjoyable.,True
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"drinks, caesar salad, pimento cheese balls",pimento cheese balls,"['attentive service', 'friendly staff', 'prompt service', 'helpful servers', 'excellent waitstaff', 'courteous servers']",service,"friendly staff once again; they were prompt, attentive, and made our evening enjoyable.",True
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"drinks, caesar salad, pimento cheese balls",pimento cheese balls,"['a reasonably priced side', 'a budget-friendly side', 'an affordable add-on', 'a slightly pricey add-on', 'a great-value accompaniment', 'a moderately priced extra', 'a surprisingly affordable topping']",price,great service once again food came out quick and the drinks are good . overall it felt like a great-value accompaniment to the evening .,True
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,"amazing food, fancy vegan",amazing food,"['beautiful ambiance', 'cozy atmosphere', 'stylish setting', 'relaxed vibe', 'inviting atmosphere', 'charming decor']",environment,"omg. love this place — cozy atmosphere, warm lighting and charming seating make it a perfect spot to relax.",True
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,"amazing food, fancy vegan",amazing food,"['outstanding service', 'exceptional service', 'attentive service', 'friendly service', 'top-notch service', 'impeccable service']",service,"omg . love this place . warm atmosphere , great staff and attentive service — the team went out of their way to accommodate my friend's needs .",True
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,"amazing food, fancy vegan",amazing food,"['very reasonably priced', 'surprisingly affordable', 'a bit pricey', 'on the expensive side', 'wallet-friendly options', 'great value for money', 'moderately priced']",price,"For a fancy vegan spot in town, it's surprisingly affordable.",True
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,"amazing food, fancy vegan",fancy vegan,"['chic vegan-friendly', 'atmospheric vegan-focused', 'stylish plant-based-focused', 'elegant vegan-themed', 'cozy plant-based-oriented', 'modern vegan-ambience']",environment,"omg. love this place. atmospheric vegan-focused vibe — amazing lighting, great seating and probably the only fancy spot in town. took my carnivorous friend who also loved it.",True
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,"amazing food, fancy vegan",fancy vegan,"['service-oriented', 'service-focused', 'known-for-its-exceptional-service', 'top-notch-service', 'attentive-service', 'first-class-service']",service,"omg . love this place . amazing staff , attentive-service and a welcoming atmosphere . took my carnivorous friend who also loved it .",True
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,"amazing food, fancy vegan",fancy vegan,"['pricey vegan', 'expensive vegan', 'high-priced vegan', 'moderately priced vegan', 'affordably priced vegan', 'budget-friendly vegan']",price,"omg . love this place . it's definitely a pricey vegan, so bring your wallet.",True
ss194,"steak was dry as a bone , lasagna was cold . ",products,"steak, lasagna",steak,"['the dining room', 'the dining area', ""the restaurant's atmosphere"", 'the air in the dining room', 'the ambience', 'the kitchen', 'the dining-room environment']",environment,the dining room felt cold and lifeless.,True
ss194,"steak was dry as a bone , lasagna was cold . ",products,"steak, lasagna",steak,"['service', 'the service', 'the server', 'the waitstaff', 'front-of-house service', 'the staff']",service,"Reservations were ignored, the table stayed unbussed, and the waitstaff seemed indifferent and distracted.",True
ss194,"steak was dry as a bone , lasagna was cold . ",products,"steak, lasagna",steak,"['the price of the steak', ""the steak's price"", 'the cost of the steak', 'the bill for the steak', 'the price tag on the steak', 'what we paid for the steak']",price,I couldn't believe the cost of the steak on the final bill.,True
ss194,"steak was dry as a bone , lasagna was cold . ",products,"steak, lasagna",lasagna,"['the restaurant', 'the dining room', 'the kitchen', 'the atmosphere', 'the ambiance', 'the place']",environment,"the dining room was cold and unwelcoming, with stale air and harsh lighting.",True
ss194,"steak was dry as a bone , lasagna was cold . ",products,"steak, lasagna",lasagna,"['the service', 'the server', 'the waitstaff', 'the staff', 'the table service', 'the attention from the staff']",service,the server was inattentive and rude.,True
ss194,"steak was dry as a bone , lasagna was cold . ",products,"steak, lasagna",lasagna,"['the bill', 'the check', 'the tab', 'the price', 'the price tag', 'the cover charge', 'the total bill']",price,"Service was slow, and the bill was outrageous.",True
ss84,the dipping ramen was slightly too salty . ,products,dipping ramen,dipping ramen,"['the dining environment', ""the restaurant's atmosphere"", ""the shop's ambience"", 'the surrounding atmosphere', ""the eatery's environment""]",environment,the restaurant's atmosphere felt slightly off.,True
ss84,the dipping ramen was slightly too salty . ,products,dipping ramen,dipping ramen,"['the service at the ramen bar', ""the staff's service"", ""the waitstaff's service"", ""the server's attitude and service"", 'the customer service at the shop', 'the front-of-house service', ""the servers' service""]",service,the staff's service was a bit brusque during our visit.,True
ss84,the dipping ramen was slightly too salty . ,products,dipping ramen,dipping ramen,"['the price', 'the price point', 'the cost', 'the cost of the dish', 'the asking price', 'the charge', 'the menu price']",price,the cost was slightly too high for what was offered.,True
ss495,this is the best sushi in town ,products,sushi,sushi,"['ambience', 'atmosphere', 'dining atmosphere', 'restaurant environment', 'overall vibe', 'ambiance and setting']",environment,The ambience is what keeps people coming back.,True
ss495,this is the best sushi in town ,products,sushi,sushi,"['service', 'customer service', 'dining experience', 'table service', 'hospitality', 'staff service', 'service and hospitality']",service,The dining experience here is the best in town.,True
ss495,this is the best sushi in town ,products,sushi,sushi,"['value for money', 'the best price', 'a great deal', 'a bargain', 'outstanding value', 'the most affordable option', 'excellent value']",price,This place offers outstanding value.,True
ss30,i love street food but this is mediocre street food gone overpriced ! ,products,street food,street food,"['street food scene', 'street-side atmosphere', 'street market vibe', 'outdoor dining environment', 'street-side dining scene', 'food stall atmosphere', 'street market ambiance']",environment,"The street-side atmosphere here is chaotic, cramped, and surprisingly unclean.",True
ss30,i love street food but this is mediocre street food gone overpriced ! ,products,street food,street food,"['street food service', 'vendor service', 'stall service', 'food stall service', 'takeaway service', 'ordering service', 'customer service at the stall']",service,I love street food but the customer service at the stall was mediocre and overpriced.,True
ss30,i love street food but this is mediocre street food gone overpriced ! ,products,street food,street food,"['high-priced fare', 'steeply priced items', 'inflated prices', 'overly expensive fare', 'exorbitant pricing', 'premium-priced offerings', 'bloated price tags']",price,What used to be affordable now feels like overly expensive fare.,True
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,"iced coffee, shake",iced coffee,"['inviting atmosphere', 'airy patio', 'open-air patio', 'airy interior', 'ambient seating', 'attractive outdoor seating', 'ambient vibe']",environment,Great place to relax and unwind thanks to an inviting atmosphere and pleasant outdoor seating.,True
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,"iced coffee, shake",iced coffee,"['iced coffee service', 'iced coffee bar', 'iced coffee station', 'made-to-order iced coffee', 'iced coffee on tap', 'freshly prepared iced coffee service']",service,Great place to cool down with made-to-order iced coffee — if you're hungry there's a restaurant attached as well as a bar.,True
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,"iced coffee, shake",iced coffee,"['an affordable drink', 'a low-priced drink', 'a budget-friendly drink', 'a reasonably priced beverage', 'a wallet-friendly drink', 'a great-value drink']",price,Great little spot for locals — an affordable drink and relaxed atmosphere make it worth stopping by.,True
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,"iced coffee, shake",shake,"['the cool atmosphere', 'the relaxed vibe', 'the laid-back atmosphere', 'the chill ambiance', 'a relaxed setting', 'the welcoming atmosphere']",environment,great place to cool down and relax; the cool atmosphere is a real draw.,True
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,"iced coffee, shake",shake,"['a made-to-order shake', 'a shake prepared for you', 'shake-making service', 'custom shake service', 'on-demand shake preparation', 'a shake crafting experience']",service,"great place to cool down; bonus is they offer a shake crafting experience, and there's a restaurant attached as well as a bar.",True
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,"iced coffee, shake",shake,"['a bargain', 'a steal', 'great prices', 'reasonable pricing', 'low prices', 'budget-friendly option', 'wallet-friendly option']",price,"Cozy venue with friendly staff and a convenient location, and overall it's a bargain.",True
ss440,pizza was excellent . they have a nice sweet sauce . ,products,"pizza, sweet sauce",pizza,"['the atmosphere', 'the ambiance', 'the dining atmosphere', ""the restaurant's ambiance"", 'the cozy environment', 'the overall environment']",environment,the atmosphere was excellent and the staff were very friendly.,True
ss440,pizza was excellent . they have a nice sweet sauce . ,products,"pizza, sweet sauce",pizza,"['service', 'the service', 'the staff', 'the servers', 'the waitstaff', 'the customer service']",service,"The servers were attentive and friendly throughout our visit, making the experience pleasant.",True
ss440,pizza was excellent . they have a nice sweet sauce . ,products,"pizza, sweet sauce",pizza,"['the price', 'the prices', 'the price point', 'the cost', 'the value for money', 'their pricing']",price,"Overall, the value for money was excellent.",True
ss440,pizza was excellent . they have a nice sweet sauce . ,products,"pizza, sweet sauce",sweet sauce,"['cozy atmosphere', 'pleasant ambiance', 'welcoming atmosphere', 'inviting dining area', 'comfortable setting', 'relaxed environment', 'charming dining space']",environment,The place has a cozy atmosphere with warm lighting and comfortable seating.,True
ss440,pizza was excellent . they have a nice sweet sauce . ,products,"pizza, sweet sauce",sweet sauce,"['friendly service', 'attentive staff', 'helpful servers', 'courteous service', 'prompt and friendly service', 'warm welcoming staff']",service,The attentive staff made our evening memorable with quick help and genuine care.,True
ss440,pizza was excellent . they have a nice sweet sauce . ,products,"pizza, sweet sauce",sweet sauce,"['affordable price', 'good price', 'reasonable price', 'fair pricing', 'budget-friendly prices', 'competitive prices']",price,"Overall, the restaurant offered fair pricing and friendly service.",True
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,"beer, menu",beer,"['patio seat', 'table on the patio', 'table by the window', 'booth near the window', 'spot in the beer garden', 'seat near the stage', 'window seat']",environment,had a really awkward time because the table by the window was wobbling and cramped.,True
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,"beer, menu",beer,"['table service', 'assistance from the bartender', 'help from the staff', 'bar service', ""a server's assistance"", 'service from the staff', 'bartender service']",service,had a really awkward time ordering because there was no help from the staff when I tried to place my order.,True
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,"beer, menu",beer,"['cheapest option', 'most expensive option', 'item at that price', 'something within my budget', 'drink at the listed price', 'mid-range price option', 'menu price point']",price,I had a really awkward time deciding because I couldn't find something within my budget.,True
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,"beer, menu",menu,"['premises', 'property', 'grounds', 'site', 'bar', 'floor']",environment,I had a really awkward time at the bar because it felt cramped and disorganized.,True
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,"beer, menu",menu,"['service offerings', ""staff's offerings"", ""bartender's offerings"", 'service menu', ""bartender's list of services"", ""waitstaff's offerings"", ""server's list""]",service,I had a really awkward time placing an order because the bartender's offerings were confusing and no one could explain what they'd recommend.,True
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,"beer, menu",menu,"['price list', 'price sheet', 'price board', 'price menu', 'price range', 'listed prices']",price,The price menu was confusing and left me unsure whether I'd be charged fairly.,True
ss70,wish i could give it more . everything about this restaurant was a big negative . the food was bland and service was terrible . ,products,food,food,"['the atmosphere', 'the ambiance', 'the decor', 'the vibe', 'the dining environment', 'the setting']",environment,wish i could give it more . everything about this restaurant was a big negative . the atmosphere was bleak and uncomfortable .,True
ss70,wish i could give it more . everything about this restaurant was a big negative . the food was bland and service was terrible . ,products,food,food,"['staff', 'waitstaff', 'servers', 'hospitality', 'customer service', 'service team', 'front-of-house']",service,wish i could give it more . everything about this restaurant was a big negative . the hospitality was terrible .,True
ss70,wish i could give it more . everything about this restaurant was a big negative . the food was bland and service was terrible . ,products,food,food,"['prices', 'pricing', 'price point', 'price tag', 'cost', 'price structure', 'menu prices']",price,I wish I could give it more. Everything about this restaurant was a big negative; the cost was outrageous.,True
ss209,not the cheapest but fresh and delicious ! love the veggie green machine . ,products,"fresh, veggie green machine",fresh,"['refreshing atmosphere', 'inviting ambiance', 'pleasant atmosphere', 'eco-friendly setting', 'relaxing environment', 'green surroundings', 'cozy atmosphere']",environment,The cafe has an inviting ambiance that feels fresh and delightful.,True
ss209,not the cheapest but fresh and delicious ! love the veggie green machine . ,products,"fresh, veggie green machine",fresh,"['great service', 'friendly staff', 'attentive service', 'prompt service', 'excellent service', 'helpful staff']",service,"Not the cheapest, but the friendly staff make the experience worthwhile.",True
ss209,not the cheapest but fresh and delicious ! love the veggie green machine . ,products,"fresh, veggie green machine",fresh,"['a bit pricey', 'on the expensive side', 'worth the price', 'reasonably priced', 'affordable', 'good value', 'a little expensive']",price,"Not the cheapest — a bit pricey, but still worth it.",True
ss209,not the cheapest but fresh and delicious ! love the veggie green machine . ,products,"fresh, veggie green machine",veggie green machine,"['cozy atmosphere', 'relaxed vibe', 'inviting ambiance', 'pleasant surroundings', 'charming setting', 'refreshing environment']",environment,"Not the cheapest, but the cozy atmosphere makes it worth a visit.",True
ss209,not the cheapest but fresh and delicious ! love the veggie green machine . ,products,"fresh, veggie green machine",veggie green machine,"['friendly service', 'attentive staff', 'excellent service', 'prompt service', 'helpful staff', 'great customer service']",service,"Not the cheapest, but the attentive staff made the visit pleasant and efficient.",True
ss209,not the cheapest but fresh and delicious ! love the veggie green machine . ,products,"fresh, veggie green machine",veggie green machine,"['pricier option', 'slightly pricier option', 'higher price point', 'more expensive choice', 'somewhat pricey option', 'a little pricier choice']",price,It's a slightly pricier option compared to others in the area.,True
ss93,the quality is pretty good if you go at the right time but it 's way too expensive ! $ 2 - 3 + per plate ,products,per plate,per plate,"['for the atmosphere', 'for the ambiance', 'for the surroundings', 'for the setting', 'for the dining environment', 'considering the atmosphere']",environment,"The lighting and music are pretty good if you go at the right time and it works well for the ambiance, but it gets way too crowded!",True
ss93,the quality is pretty good if you go at the right time but it 's way too expensive ! $ 2 - 3 + per plate ,products,per plate,per plate,"['for service', 'as a service fee', 'service charge', 'for the service', 'per service', 'as a service charge', 'for table service']",service,The quality is pretty good if you go at the right time but the staff is way too expensive — they tack on $2–3+ for the service.,True
ss93,the quality is pretty good if you go at the right time but it 's way too expensive ! $ 2 - 3 + per plate ,products,per plate,per plate,"['per person', 'per serving', 'per dish', 'per order', 'each', 'a plate']",price,"That's $2–3 per serving, which is way too much!",True
ss77,first time visiting and i had a wonderful time thanks to our server bobbie . recommended the short ribs   recommended the lobster max and cheese . very responsive and attentive ,products,"short ribs, lobster mac and cheese",short ribs,"['cozy atmosphere', 'relaxed ambiance', 'warm ambiance', 'lively atmosphere', 'clean dining area', 'comfortable dining room']",environment,First time visiting and I had a wonderful time thanks to our server Bobbie; the cozy atmosphere and attentive service made it a great experience.,True
ss77,first time visiting and i had a wonderful time thanks to our server bobbie . recommended the short ribs   recommended the lobster max and cheese . very responsive and attentive ,products,"short ribs, lobster mac and cheese",short ribs,"['the attentive service', 'the prompt service', 'the friendly service', 'the excellent service', ""the server's attentiveness"", 'the personalized service']",service,first time visiting and i had a wonderful time thanks to our server bobbie — the server's attentiveness made the evening delightful.,True
