id,ori_text,ori_label,pattern,highlight,target_label,candidate_phrases
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,"bakery, great produce and seafood",bakery,service,"['their service', 'the service quality', 'customer service', 'service team', 'the service they provide', 'service experience']"
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,"bakery, great produce and seafood",bakery,price,"['pricing', 'price range', 'prices', 'price points', 'affordability', 'cost']"
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,"bakery, great produce and seafood",great produce and seafood,environment,"['eco-friendly practices', 'environmentally friendly operations', 'strong environmental stewardship', 'green initiatives and sustainable sourcing', 'commitment to environmental sustainability', 'environmentally responsible practices']"
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,"bakery, great produce and seafood",great produce and seafood,service,"['excellent customer service', 'outstanding service', 'impeccable service', 'friendly and attentive service', 'top-notch customer service', 'exceptional service by the staff']"
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,"bakery, great produce and seafood",great produce and seafood,price,"['great prices', 'affordable prices', 'competitive pricing', 'good value for money', 'reasonable prices', 'budget-friendly prices']"
ss377,it 's such a modern restaurant but their dishes are authentic and super delicious ,products,super delicious,super delicious,environment,"['amazing ambience', 'wonderful atmosphere', 'stunning ambience', 'fantastic vibe', 'lovely setting', 'pleasant ambience']"
ss377,it 's such a modern restaurant but their dishes are authentic and super delicious ,products,super delicious,super delicious,service,"['exceptional service', 'outstanding service', 'prompt and attentive service', 'friendly and efficient service', 'high-quality service', 'flawless service', 'top-notch service']"
ss377,it 's such a modern restaurant but their dishes are authentic and super delicious ,products,super delicious,super delicious,price,"['quite pricey', 'a bit expensive', 'not cheap', 'priced steeply', 'costs a pretty penny', 'fairly expensive']"
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas that come in fish bowls, free chips, good food",giant frozen margaritas that come in fish bowls,environment,"['the lively bar atmosphere', 'the festive ambience of the place', 'the vibrant bar scene', 'the social atmosphere of the venue', 'the bustling drink-and-dine environment', 'the upbeat surrounding vibe of the place']"
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas that come in fish bowls, free chips, good food",giant frozen margaritas that come in fish bowls,service,"['their attentive service', 'friendly service from the staff', 'top-notch bartending service', 'prompt and cheerful service', 'excellent customer service', 'the service experience']"
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas that come in fish bowls, free chips, good food",giant frozen margaritas that come in fish bowls,price,"['expensive margaritas', 'pricey margaritas', 'a high price on the giant frozen margaritas', 'steep price on their fish-bowl margaritas', 'premium-priced margaritas', 'a steep price tag for the giant frozen margaritas']"
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas that come in fish bowls, free chips, good food",free chips,environment,"['the atmosphere', 'the vibe', 'the ambiance', 'the setting', 'the mood', 'the overall environment', 'the surroundings']"
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas that come in fish bowls, free chips, good food",free chips,service,"['complimentary service', 'courtesy service', 'attentive service', 'exceptional guest service', 'friendly service', 'prompt service']"
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas that come in fish bowls, free chips, good food",free chips,price,"['chips cost', 'chips priced', 'chips for sale', 'chips at a price', 'chips that cost money', 'chips priced separately', 'chips with a price']"
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas that come in fish bowls, free chips, good food",good food,environment,"['ambiance', 'atmosphere', 'vibe', 'setting', 'overall environment', 'the scene']"
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas that come in fish bowls, free chips, good food",good food,service,"['excellent service', 'friendly service', 'attentive service', 'top-notch service', 'courteous service', 'prompt service', 'great customer service']"
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas that come in fish bowls, free chips, good food",good food,price,"['great value', 'affordable prices', 'reasonable prices', 'value for money', 'competitive pricing', 'budget-friendly prices']"
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"caesar salad, pimento cheese balls",caesar salad,environment,"['the dining atmosphere', 'the ambiance of the place', 'the restaurant setting', 'the overall environment', 'the surrounding vibe', 'the venue atmosphere']"
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"caesar salad, pimento cheese balls",caesar salad,service,"['the service', 'service quality', 'the dining service', 'service experience', 'the waitstaff service', 'service efficiency']"
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"caesar salad, pimento cheese balls",caesar salad,price,"['the Caesar salad price', 'Caesar salad cost', 'price of the Caesar salad', ""Caesar salad's price"", 'Caesar salad pricing', 'cost of the Caesar salad']"
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"caesar salad, pimento cheese balls",pimento cheese balls,environment,"['the ambience', 'the atmosphere', 'the setting', 'the surroundings', 'the environment', 'the eco-friendly vibe', 'the dining ambience']"
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"caesar salad, pimento cheese balls",pimento cheese balls,service,"['attentive service', 'friendly service', 'prompt service', 'courteous service', 'efficient service', 'exemplary service']"
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"caesar salad, pimento cheese balls",pimento cheese balls,price,"['the price', 'the cost', 'price point', 'price tag', 'the expense', 'the value', 'costs']"
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,"amazing food, vegan spot",amazing food,environment,"['amazing ambiance', 'wonderful atmosphere', 'stunning setting', 'beautiful decor', 'lovely environment', 'chic vibe']"
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,"amazing food, vegan spot",amazing food,service,"['exceptional service', 'top-notch service', 'outstanding service', 'stellar service', 'great customer service']"
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,"amazing food, vegan spot",amazing food,price,"['great value', 'worth the price', 'price is right', 'priced to please', 'value for money', 'expensive but worth it']"
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,"amazing food, vegan spot",vegan spot,environment,"['eco-friendly setting', 'environmentally friendly venue', 'green dining environment', 'sustainable ambiance', 'eco-conscious space', 'green and sustainable venue']"
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,"amazing food, vegan spot",vegan spot,service,"['fancy service', 'premium service', 'elite service', 'exceptional service', 'top-tier service', 'first-class service', 'outstanding service']"
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,"amazing food, vegan spot",vegan spot,price,"['pricey spot', 'expensive venue', 'high-priced place', 'costly spot', 'fancy-priced place', 'premium-priced spot']"
ss194,"steak was dry as a bone , lasagna was cold . ",products,"steak, lasagna",steak,environment,"['the dining environment', 'the restaurant atmosphere', 'the dining room ambience', 'the service setting', 'the overall ambiance', 'the restaurant surroundings']"
ss194,"steak was dry as a bone , lasagna was cold . ",products,"steak, lasagna",steak,service,"['service', 'customer service', 'service quality', 'attentiveness', 'hospitality', 'staff courtesy']"
ss194,"steak was dry as a bone , lasagna was cold . ",products,"steak, lasagna",steak,price,"['price', 'cost', 'charge', 'rate', 'value', 'price tag']"
ss194,"steak was dry as a bone , lasagna was cold . ",products,"steak, lasagna",lasagna,environment,"['environment', 'atmosphere', 'ambience', 'setting', 'locale', 'climate', 'milieu']"
ss194,"steak was dry as a bone , lasagna was cold . ",products,"steak, lasagna",lasagna,service,"['the service', 'the service quality', 'the dining service', 'the wait staff', 'the server', 'the service experience']"
ss194,"steak was dry as a bone , lasagna was cold . ",products,"steak, lasagna",lasagna,price,"['the price', 'the cost', 'pricing', 'the price tag', 'the charge', 'the bill']"
ss84,the dipping ramen was slightly too salty . ,products,dipping ramen,dipping ramen,environment,"['the dining environment', 'the restaurant environment', 'the eating environment', 'the dining atmosphere', 'the restaurant setting', 'the dining room ambiance']"
ss84,the dipping ramen was slightly too salty . ,products,dipping ramen,dipping ramen,service,"['the service team', 'the service staff', 'the dining service', 'the table service', 'the waitstaff', 'the customer service']"
ss84,the dipping ramen was slightly too salty . ,products,dipping ramen,dipping ramen,price,"['the price', 'the ramen price', 'the price tag', 'the cost of the ramen', 'the price point', 'the menu price']"
ss495,this is the best sushi in town ,products,best sushi,best sushi,environment,"['eco-friendly sushi spot', 'sustainable sushi place', 'green sushi joint', 'environmentally conscious sushi spot', 'low-impact sushi venue', 'planet-friendly sushi spot']"
ss495,this is the best sushi in town ,products,best sushi,best sushi,service,"['best service in town', 'top-notch service in town', 'excellent service in town', 'outstanding service in town', 'superior service in town', 'first-rate service in town']"
ss495,this is the best sushi in town ,products,best sushi,best sushi,price,"['cheapest sushi in town', 'most affordable sushi in town', 'best value sushi in town', 'lowest-priced sushi in town', 'reasonably priced sushi in town', 'fairly priced sushi in town']"
ss30,i love street food but this is mediocre street food gone overpriced ! ,products,street food,street food,environment,"['street environment', 'street ambience', 'street atmosphere', 'urban environment', 'street scene', 'city ambience', 'city environment']"
ss30,i love street food but this is mediocre street food gone overpriced ! ,products,street food,street food,service,"['the service experience', 'the dining service', 'the meal service', 'the service quality', 'the hospitality service', 'the customer service', 'the service delivery']"
ss30,i love street food but this is mediocre street food gone overpriced ! ,products,street food,street food,price,"['the price point', 'the price tag', 'the cost', 'pricing', 'price level', 'cost of the dish', 'price range']"
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,"iced coffee, shake",iced coffee,environment,"['refreshing ambience', 'cool atmosphere', 'relaxed setting', 'inviting ambience', 'pleasant atmosphere', 'cosy environment']"
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,"iced coffee, shake",iced coffee,service,"['beverage service', 'drink service', 'refreshment service', 'beverage offering', 'drinks service', 'refreshments service']"
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,"iced coffee, shake",iced coffee,price,"['affordable drinks', 'good value drinks', 'budget-friendly beverages', 'reasonably priced drinks', 'wallet-friendly drinks', 'inexpensive beverages']"
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,"iced coffee, shake",shake,environment,"['ambience', 'atmosphere', 'setting', 'vibe', 'environment', 'locale', 'scene']"
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,"iced coffee, shake",shake,service,"['beverage service', 'table service', 'drink service', 'service option', 'service offering', 'bar service']"
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,"iced coffee, shake",shake,price,"['the price', 'the cost', 'pricing', 'price tag', 'price point', 'affordability']"
ss440,pizza was excellent . they have a nice sweet sauce . ,products,"pizza, sweet sauce",pizza,environment,"['the atmosphere', 'the ambiance', 'the setting', 'the locale', 'the environment', 'the vibe', 'the surroundings']"
ss440,pizza was excellent . they have a nice sweet sauce . ,products,"pizza, sweet sauce",pizza,service,"['the service', 'customer service', 'the dining experience', 'service quality', 'the hospitality', 'the staff']"
ss440,pizza was excellent . they have a nice sweet sauce . ,products,"pizza, sweet sauce",pizza,price,"['price', 'cost', 'pricing', 'price point', 'price tag', 'cost of the item']"
ss440,pizza was excellent . they have a nice sweet sauce . ,products,"pizza, sweet sauce",sweet sauce,environment,"['atmosphere', 'ambience', 'setting', 'vibe', 'environment', 'locale']"
ss440,pizza was excellent . they have a nice sweet sauce . ,products,"pizza, sweet sauce",sweet sauce,service,"['great service', 'excellent customer service', 'friendly staff', 'prompt service', 'attentive service', 'efficient service']"
ss440,pizza was excellent . they have a nice sweet sauce . ,products,"pizza, sweet sauce",sweet sauce,price,"['price tag', 'price point', 'fair price', 'reasonable price', 'affordable price', 'competitive price']"
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,beer,beer,environment,"['ambiance', 'atmosphere', 'setting', 'locale', 'surroundings', 'environment']"
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,beer,beer,service,"['the service', 'the drink service', ""the bartender's service"", ""the server's service"", 'the customer service', 'the staff service']"
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,beer,beer,price,"['pricey pint', 'expensive pour', 'high-priced beer', 'steep price', 'costly option', 'inflated price']"
ss70,wish i could give it more . everything about this restaurant was a big negative . the food was bland and service was terrible . ,products,"food was bland, service was terrible",food was bland,environment,"['the atmosphere was dull', 'the ambiance felt uninviting', 'the surroundings were unappealing', 'the vibe was off-putting', 'the decor seemed tired', 'the setting felt dreary']"
ss70,wish i could give it more . everything about this restaurant was a big negative . the food was bland and service was terrible . ,products,"food was bland, service was terrible",food was bland,service,"['the service was slow', 'the service was rude', 'the service was inattentive', 'the service was unhelpful', 'the service was chaotic', 'the service was disappointing']"
ss70,wish i could give it more . everything about this restaurant was a big negative . the food was bland and service was terrible . ,products,"food was bland, service was terrible",food was bland,price,"['the prices were steep', 'the prices were exorbitant', 'the cost was prohibitive', 'the price tag was off-putting', 'the prices were unreasonably high', 'the price was inflated', 'the cost was ridiculous']"
ss70,wish i could give it more . everything about this restaurant was a big negative . the food was bland and service was terrible . ,products,"food was bland, service was terrible",service was terrible,environment,"['the atmosphere was terrible', 'the ambiance was dreadful', 'the environment felt unwelcoming', 'the place felt dirty and uninviting', 'the vibe inside was gloomy', 'the interiors gave a negative impression']"
ss70,wish i could give it more . everything about this restaurant was a big negative . the food was bland and service was terrible . ,products,"food was bland, service was terrible",service was terrible,service,"['the service was awful', 'the service was poor', 'the service was unfriendly', 'the service was slow', 'the service was subpar', 'the service was rude']"
ss70,wish i could give it more . everything about this restaurant was a big negative . the food was bland and service was terrible . ,products,"food was bland, service was terrible",service was terrible,price,"['the price was outrageous', 'the price was steep', 'the pricing was excessive', 'the cost was ridiculous', 'the price was too high', 'pricing was unfair']"
ss209,not the cheapest but fresh and delicious ! love the veggie green machine . ,products,"fresh and delicious, veggie green machine",fresh and delicious,environment,"['eco-friendly and sustainable', 'green and environmentally conscious', 'low-impact and earth-friendly', 'planet-friendly and clean', 'environmentally responsible and sustainable', 'carbon-neutral and green']"
ss209,not the cheapest but fresh and delicious ! love the veggie green machine . ,products,"fresh and delicious, veggie green machine",fresh and delicious,service,"['stellar service', 'friendly and efficient service', 'prompt and courteous service', 'attentive and helpful service', 'professional and reliable service', 'exceptional customer service']"
ss209,not the cheapest but fresh and delicious ! love the veggie green machine . ,products,"fresh and delicious, veggie green machine",fresh and delicious,price,"['worth the price', 'a bit pricey', 'not cheap but worth it', 'comes at a fair price', 'priced a little higher', 'not the cheapest but good value']"
ss209,not the cheapest but fresh and delicious ! love the veggie green machine . ,products,"fresh and delicious, veggie green machine",veggie green machine,environment,"['eco-friendly environment', 'green surroundings', 'sustainable setting', 'environmentally conscious space', 'eco-friendly atmosphere', 'nature-friendly backdrop']"
ss209,not the cheapest but fresh and delicious ! love the veggie green machine . ,products,"fresh and delicious, veggie green machine",veggie green machine,service,"['the service', 'the service quality', 'the service team', 'the service experience', 'the service delivery', 'the customer service']"
ss209,not the cheapest but fresh and delicious ! love the veggie green machine . ,products,"fresh and delicious, veggie green machine",veggie green machine,price,"['the price', 'the cost', 'price tag', 'price point', 'pricing', 'cost of it']"
ss93,the quality is pretty good if you go at the right time but it 's way too expensive ! $ 2 - 3 + per plate ,products,"quality is pretty good, expensive",quality is pretty good,environment,"['the environment is pleasant', 'the surroundings are nice', 'the atmosphere is pretty good', 'the ambiance is favorable', 'the setting is comfortable', 'the vibe is decent']"
ss93,the quality is pretty good if you go at the right time but it 's way too expensive ! $ 2 - 3 + per plate ,products,"quality is pretty good, expensive",quality is pretty good,service,"['the service is pretty good', 'the customer service is pretty good', 'the service is satisfactory', 'the service is reliable', 'the service quality is decent', 'the staff service is solid', 'the service is commendable']"
ss93,the quality is pretty good if you go at the right time but it 's way too expensive ! $ 2 - 3 + per plate ,products,"quality is pretty good, expensive",quality is pretty good,price,"['price is fairly reasonable', 'the price is a bit steep', 'pricing is reasonable', 'the price tag is steep', 'cost is a little high', 'pricing is on the higher side']"
ss93,the quality is pretty good if you go at the right time but it 's way too expensive ! $ 2 - 3 + per plate ,products,"quality is pretty good, expensive",expensive,environment,"['not eco-friendly', 'bad for the environment', 'environmentally unfriendly', 'harmful to the environment', 'not sustainable', 'poor for the environment']"
ss93,the quality is pretty good if you go at the right time but it 's way too expensive ! $ 2 - 3 + per plate ,products,"quality is pretty good, expensive",expensive,service,"['pricey', 'overpriced', 'costly', 'steep', 'exorbitant', 'unaffordable']"
ss93,the quality is pretty good if you go at the right time but it 's way too expensive ! $ 2 - 3 + per plate ,products,"quality is pretty good, expensive",expensive,price,"['pricey', 'costly', 'high-priced', 'steep', 'overpriced', 'premium-priced']"
ss77,first time visiting and i had a wonderful time thanks to our server bobbie . recommended the short ribs   recommended the lobster max and cheese . very responsive and attentive ,products,"short ribs, lobster max and cheese",short ribs,environment,"['ambiance', 'atmosphere', 'environment', 'vibe', 'setting', 'mood']"
ss77,first time visiting and i had a wonderful time thanks to our server bobbie . recommended the short ribs   recommended the lobster max and cheese . very responsive and attentive ,products,"short ribs, lobster max and cheese",short ribs,service,"['the service', 'service quality', 'the level of service', 'attentive service', 'excellent service', 'great service']"
ss77,first time visiting and i had a wonderful time thanks to our server bobbie . recommended the short ribs   recommended the lobster max and cheese . very responsive and attentive ,products,"short ribs, lobster max and cheese",short ribs,price,"['the price', 'the cost', 'the pricing', 'the menu price', 'the price point', 'the rate']"
ss77,first time visiting and i had a wonderful time thanks to our server bobbie . recommended the short ribs   recommended the lobster max and cheese . very responsive and attentive ,products,"short ribs, lobster max and cheese",lobster max and cheese,environment,"['the cozy ambiance', 'the inviting atmosphere', 'the pleasant dining environment', 'the warm and welcoming vibe', 'the charming atmosphere', 'the overall ambiance of the place']"
ss77,first time visiting and i had a wonderful time thanks to our server bobbie . recommended the short ribs   recommended the lobster max and cheese . very responsive and attentive ,products,"short ribs, lobster max and cheese",lobster max and cheese,service,"['the service', 'the dining service', 'the level of service', 'the service provided', 'the quality of service', 'the attentive service', 'the customer service']"
ss77,first time visiting and i had a wonderful time thanks to our server bobbie . recommended the short ribs   recommended the lobster max and cheese . very responsive and attentive ,products,"short ribs, lobster max and cheese",lobster max and cheese,price,"['the price of the lobster mac and cheese', 'the cost of the lobster mac and cheese', 'pricing for the lobster mac and cheese', 'how much the lobster mac and cheese costs', 'the lobster mac and cheese price', 'price range for the lobster mac and cheese']"
ss0,"we really enjoyed the bbq ribs , brisket , and pulled pork . ",products,"bbq ribs, brisket, pulled pork",bbq ribs,environment,"['the environment', 'the surroundings', 'the setting', 'the ambiance', 'the atmosphere', 'the outdoor scene', 'the environs']"
ss0,"we really enjoyed the bbq ribs , brisket , and pulled pork . ",products,"bbq ribs, brisket, pulled pork",bbq ribs,service,"['the service', 'excellent service', 'great service', 'the dining service', 'the service experience', 'the hospitality']"
ss0,"we really enjoyed the bbq ribs , brisket , and pulled pork . ",products,"bbq ribs, brisket, pulled pork",bbq ribs,price,"['the price', 'the cost', 'the price tag', 'the rib price', 'the pricing', 'the cost of ribs', 'the price point']"
ss0,"we really enjoyed the bbq ribs , brisket , and pulled pork . ",products,"bbq ribs, brisket, pulled pork",brisket,environment,"['the ambiance', 'the setting', 'the surroundings', 'the environment', 'the atmosphere', 'the vibe of the place']"
ss0,"we really enjoyed the bbq ribs , brisket , and pulled pork . ",products,"bbq ribs, brisket, pulled pork",brisket,service,"['the service', 'service quality', 'the waitstaff', 'the hospitality', 'the dining experience', 'the service team']"
ss0,"we really enjoyed the bbq ribs , brisket , and pulled pork . ",products,"bbq ribs, brisket, pulled pork",brisket,price,"['the price', 'the cost', 'price tag', 'the price point', 'the charge']"
ss0,"we really enjoyed the bbq ribs , brisket , and pulled pork . ",products,"bbq ribs, brisket, pulled pork",pulled pork,environment,"['the environment', 'the natural world', 'our surroundings', 'ecology', 'the ecosystem', 'planet health']"
ss0,"we really enjoyed the bbq ribs , brisket , and pulled pork . ",products,"bbq ribs, brisket, pulled pork",pulled pork,service,"['excellent service', 'great service', 'friendly service', 'outstanding customer service', 'attentive service', 'stellar service', 'prompt service']"
ss0,"we really enjoyed the bbq ribs , brisket , and pulled pork . ",products,"bbq ribs, brisket, pulled pork",pulled pork,price,"['the price', 'the cost', 'the price tag', 'the price point', 'the going rate', 'the cost of it']"
ss22,the falafel was texture wise really good but the taste factor was not there just like the rest of my food unfortunately . ,products,"falafel, texture wise really good",falafel,environment,"['ambiance', 'environment', 'atmosphere', 'setting', 'dining environment', 'vibe']"
ss22,the falafel was texture wise really good but the taste factor was not there just like the rest of my food unfortunately . ,products,"falafel, texture wise really good",falafel,service,"['the service', 'the service quality', 'the service experience', 'the customer service', 'the service delivery', 'the dining service']"
ss22,the falafel was texture wise really good but the taste factor was not there just like the rest of my food unfortunately . ,products,"falafel, texture wise really good",falafel,price,"['the price', 'the price tag', 'the cost', 'the pricing', 'the price point', 'the price level', 'the cost of it']"
ss22,the falafel was texture wise really good but the taste factor was not there just like the rest of my food unfortunately . ,products,"falafel, texture wise really good",texture wise really good,environment,"['ambience-wise really pleasant', 'in terms of the dining environment really pleasant', 'the dining atmosphere was really pleasant', 'the setting felt very inviting', 'the overall environment was quite nice', 'the dining ambience was superb']"
ss22,the falafel was texture wise really good but the taste factor was not there just like the rest of my food unfortunately . ,products,"falafel, texture wise really good",texture wise really good,service,"['service was really attentive', 'the service experience was top-notch', 'service quality was outstanding', 'the service level was excellent', 'the service responsiveness was impressive', 'the service was very prompt and friendly']"
ss22,the falafel was texture wise really good but the taste factor was not there just like the rest of my food unfortunately . ,products,"falafel, texture wise really good",texture wise really good,price,"['price-wise affordable', 'price-wise reasonable', 'price-wise fair', 'price-wise good value', 'price-wise expensive', 'price-wise value for money']"
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,mango & taro moochi in coconut milk,mango & taro moochi in coconut milk,environment,"['the environmental impact of the dish', 'the ecological footprint of the ingredients', 'the sustainability profile of the dish', 'the eco-friendly sourcing of the ingredients', 'the environmental considerations of the dish', 'the green credentials of the recipe', 'the biodiversity and conservation aspects']"
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,mango & taro moochi in coconut milk,mango & taro moochi in coconut milk,service,"['mango & taro moochi in coconut milk delivery service', 'mango & taro moochi in coconut milk meal service', 'mango & taro moochi in coconut milk order and delivery service', 'mango & taro moochi in coconut milk catering service', 'mango & taro moochi in coconut milk takeout service', 'mango & taro moochi in coconut milk dining service']"
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,mango & taro moochi in coconut milk,mango & taro moochi in coconut milk,price,"['a six-dollar item', 'a six-dollar dessert', 'the six-dollar price', 'six-dollar charge', 'a six-dollar price tag', '$6 item']"
ss55,reat product for the money ! ! if you ever have a problem   do n't fret . customer service is a+ ! definitely would recommend this company ! ! ! ,products,product for the money,product for the money,environment,"['environment for the budget', 'atmosphere for the price', 'surroundings for the value', 'setting under the price point', 'overall environment and value', 'environment that suits the price']"
ss55,reat product for the money ! ! if you ever have a problem   do n't fret . customer service is a+ ! definitely would recommend this company ! ! ! ,products,product for the money,product for the money,service,"['great service for the money', 'excellent customer service', 'outstanding service value', 'top-notch support', 'first-rate service', 'impeccable customer support']"
ss55,reat product for the money ! ! if you ever have a problem   do n't fret . customer service is a+ ! definitely would recommend this company ! ! ! ,products,product for the money,product for the money,price,"['great value for the price', 'worth every penny', 'excellent value', 'bang for your buck', 'good value for the money', 'well priced', 'you get a lot for the price']"
ss18,poor quality sirloin covered in a thick brown sauce . ,products,sirloin covered in a thick brown sauce,sirloin covered in a thick brown sauce,environment,"['environmental impact of the dish', 'ecological footprint of the meal', 'environmental conditions of the dining context', 'habitat considerations of the dish', 'environmental health of the dining environment', 'natural surroundings related to the meal']"
ss18,poor quality sirloin covered in a thick brown sauce . ,products,sirloin covered in a thick brown sauce,sirloin covered in a thick brown sauce,service,"['the service', 'poor customer service', 'substandard service', 'inadequate service', 'slow', 'unhelpful service', 'unresponsive service', 'low-quality service']"
