id,ori_text,ori_label,pattern,highlight,target_label,candidate_phrases
ss374,the black eyes peas and cornbread are delicious ! ,products,"black eyes peas, cornbread",cornbread,service,"['the black eyes peas and the warm welcome', 'the black eyes peas and the friendly atmosphere', 'the black eyes peas and the excellent hospitality', 'the black eyes peas and the attentive staff', 'the black eyes peas and the great service', 'the black eyes peas and the welcoming vibe', 'the black eyes peas and the helpful assistance']"
ss374,the black eyes peas and cornbread are delicious ! ,products,"black eyes peas, cornbread",cornbread,price,"['the black eyes peas and the bill are delicious!', 'the black eyes peas and the cost are delicious!', 'the black eyes peas and the price are delicious!', 'the black eyes peas and the total are delicious!', 'the black eyes peas and the fare are delicious!', 'the black eyes peas and the charges are delicious!', 'the black eyes peas and the expense are delicious!']"
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,"bakery, produce, seafood",bakery,environment,"['""i highly recommend their bakery section', 'i highly recommend their bakery department', 'i highly recommend their bakery area', 'i highly recommend their bakery counter', 'i highly recommend their bakery display', 'i highly recommend their bakery aisle', 'i highly recommend their bakery corner""']"
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,"bakery, produce, seafood",bakery,service,"['their baking expertise', ""their pastry chefs' creations"", 'their bread-making skills', 'their dessert artistry', 'their confectionery services', 'their baked goods preparation']"
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,"bakery, produce, seafood",bakery,price,"['""i highly recommend their bakery', 'i highly recommend their prices', 'i highly recommend their deals', 'i highly recommend their value', 'i highly recommend their affordability', 'i highly recommend their cost-effectiveness', 'i highly recommend their competitive pricing.']"
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,"bakery, produce, seafood",produce,environment,"['""i highly recommend their bakery . also', 'they have great **ambiance** and seafood . ""', '""i highly recommend their bakery . also', 'they have great **atmosphere** and seafood . ""', '""i highly recommend their bakery . also', 'they have great **setting** and seafood . ""', '""i highly recommend their bakery . also', 'they have great **surroundings** and seafood . ""', '""i highly recommend their bakery . also', 'they have great **vibe** and seafood . ""', '""i highly recommend their bakery . also', 'they have great **locale** and seafood . ""', '""i highly recommend their bakery . also', 'they have great **ambience** and seafood . ""']"
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,"bakery, produce, seafood",produce,service,"['""i highly recommend their bakery. also', 'they have great **customer service**', '**staff assistance**', '**attentive service**', '**friendly staff**', '**helpful employees**', '**personalized service**', '**excellent support** and seafood.""']"
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,"bakery, produce, seafood",produce,price,"['""i highly recommend their bakery . also', 'they have great produce and seafood . ""\n\nKey phrase: ""produce""\n\nAlternative phrases for ""produce"" (expressing \'price\'):\n\n1. ""also', 'their produce prices are great""\n2. ""also', 'they have great deals on produce""\n3. ""also', 'their produce is very affordable""\n4. ""also', 'they offer great value on produce""\n5. ""also', 'you\'ll find great produce at great prices""\n6. ""also', 'their produce is quite inexpensive""\n7. ""also', 'they have competitively priced produce""']"
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,"bakery, produce, seafood",seafood,environment,"['aquatic ecosystems', 'marine habitats', 'coastal areas', 'ocean environments', 'the surrounding waters', 'their aquatic surroundings', 'the local marine life']"
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,"bakery, produce, seafood",seafood,service,"['their customer service', 'their helpful staff', 'their excellent assistance', 'their attentive team', 'their friendly support', 'their knowledgeable associates', 'their accommodating personnel']"
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,"bakery, produce, seafood",seafood,price,"['""i highly recommend their bakery . also', 'they have great produce and **affordable seafood options** . ""', '""i highly recommend their bakery . also', 'they have great produce and **competitively priced seafood** . ""', '""i highly recommend their bakery . also', 'they have great produce and **reasonably priced seafood selections** . ""', '""i highly recommend their bakery . also', 'they have great produce and **value-for-money seafood** . ""', '""i highly recommend their bakery . also', 'they have great produce and **well-priced seafood choices** . ""', '""i highly recommend their bakery . also', 'they have great produce and **economical seafood offerings** . ""', '""i highly recommend their bakery . also', 'they have great produce and **budget-friendly seafood** . ""']"
ss377,it 's such a modern restaurant but their dishes are authentic and super delicious ,products,dishes,dishes,environment,"['ambiance', 'atmosphere', 'decor', 'setting', 'vibe', 'interior', 'surroundings']"
ss377,it 's such a modern restaurant but their dishes are authentic and super delicious ,products,dishes,dishes,service,"['their service is authentic and super delicious', 'their hospitality is authentic and super delicious', 'their attentiveness is authentic and super delicious', 'their care is authentic and super delicious', 'their approach is authentic and super delicious', 'their welcome is authentic and super delicious', 'their treatment is authentic and super delicious']"
ss377,it 's such a modern restaurant but their dishes are authentic and super delicious ,products,dishes,dishes,price,"['their prices are authentic and super delicious', 'their costs are authentic and super delicious', 'their rates are authentic and super delicious', 'their tabs are authentic and super delicious', 'their checks are authentic and super delicious', 'their bills are authentic and super delicious', 'their charges are authentic and super delicious']"
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas, chips, good food",giant frozen margaritas,environment,"['vibrant', 'lively atmosphere', 'energetic', 'bustling vibe', 'festive', 'celebratory mood', 'upbeat', 'spirited setting', 'convivial', 'social ambiance', 'effervescent', 'bubbly environment']"
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas, chips, good food",giant frozen margaritas,service,"['attentive bartenders', 'friendly staff', 'quick service', 'excellent hospitality', 'welcoming atmosphere', 'great customer care']"
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas, chips, good food",giant frozen margaritas,price,"['affordable frozen margaritas', 'reasonably priced frozen margaritas', 'budget-friendly frozen margaritas', 'cheap frozen margaritas', 'discounted frozen margaritas', 'value-for-money frozen margaritas', 'inexpensive frozen margaritas']"
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas, chips, good food",chips,environment,"['""friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ""\n\nKey phrase: ""chips""\n\n1. **vibrant atmosphere**\n2. **lively ambiance**\n3. **energetic vibe**\n4. **festive setting**\n5. **upbeat mood**\n6. **convivial spirit**\n7. **welcoming environment**']"
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas, chips, good food",chips,service,"['attentive staff', 'friendly service', 'quick refills', 'a welcoming atmosphere', 'excellent hospitality', 'helpful recommendations', 'a great vibe']"
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas, chips, good food",chips,price,"['free of charge', 'no cost', 'complimentary', 'on the house', 'gratis', 'at no expense']"
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas, chips, good food",good food,environment,"['great atmosphere', 'lively ambiance', 'a fun vibe', 'a festive setting', 'a vibrant scene', 'an enjoyable environment', 'a convivial spot']"
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas, chips, good food",good food,service,"['attentive staff', 'friendly service', 'excellent hospitality', 'welcoming atmosphere', 'great customer care', 'helpful waitstaff', 'accommodating team']"
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,"giant frozen margaritas, chips, good food",good food,price,"['affordable food', 'reasonably priced food', 'cheap eats', 'budget-friendly food', 'inexpensive food', 'well-priced food', 'value-for-money food']"
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"food, drinks, caesar salad with pimento cheese balls",food,environment,"['ambiance', 'atmosphere', 'setting', 'surroundings', 'vibe', 'overall experience', 'dining experience']"
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"food, drinks, caesar salad with pimento cheese balls",food,service,"['the staff', 'the team', 'the attentiveness', 'the hospitality', 'the care', 'the professionalism']"
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"food, drinks, caesar salad with pimento cheese balls",food,price,"['the bill', 'the cost', 'the pricing', 'the charges', 'the rates', 'the expense', 'the tab']"
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"food, drinks, caesar salad with pimento cheese balls",drinks,environment,"['ambiance', 'atmosphere', 'setting', 'vibe', 'surroundings', 'general feel', 'overall experience']"
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"food, drinks, caesar salad with pimento cheese balls",drinks,service,"['the staff were attentive', 'the service was prompt', 'the waitstaff were efficient', 'the team was responsive', 'the hospitality was excellent', 'the crew was on the ball', 'the servers were quick']"
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"food, drinks, caesar salad with pimento cheese balls",drinks,price,"['the drink prices are good', 'the cost of the drinks is good', 'the beverages are reasonably priced', 'the drinks are a good value', 'the drink charges are fair', 'the pricing on the drinks is good', 'the drinks are well-priced']"
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"food, drinks, caesar salad with pimento cheese balls",caesar salad with pimento cheese balls,environment,"['I enjoyed a lively atmosphere', 'a vibrant setting', 'a welcoming ambiance', 'a cozy nook', 'a bustling scene', 'a relaxed vibe', 'a charming spot.']"
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"food, drinks, caesar salad with pimento cheese balls",caesar salad with pimento cheese balls,service,"['""I enjoyed prompt service with a smile', 'I enjoyed the attentive staff and quick delivery', 'I enjoyed the seamless experience from order to table', 'I enjoyed the friendly and efficient service', 'I enjoyed the excellent hospitality and smooth operation', 'I enjoyed the professional and courteous attention.""']"
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,"food, drinks, caesar salad with pimento cheese balls",caesar salad with pimento cheese balls,price,"['I enjoyed a reasonably priced meal', 'a budget-friendly option', 'an affordable dish', 'a well-priced selection', 'a value-for-money plate', 'a competitively priced offering.']"
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,amazing food,amazing food,environment,"['amazing ambiance', 'fantastic atmosphere', 'wonderful setting', 'delightful surroundings', 'lovely environment', 'great vibe', 'pleasant decor']"
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,amazing food,amazing food,service,"['""omg . love this place . amazing service', 'great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ""', '""omg . love this place . top-notch service', 'great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ""', '""omg . love this place . exceptional service', 'great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ""', '""omg . love this place . outstanding service', 'great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ""', '""omg . love this place . superb service', 'great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ""', '""omg . love this place . excellent service', 'great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ""', '""omg . love this place . fantastic service', 'great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ""']"
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,amazing food,amazing food,price,"['""omg . love this place . **a bit pricey** great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ""', '""omg . love this place . **quite expensive** great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ""', '""omg . love this place . **a little steep** great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ""', '""omg . love this place . **on the pricier side** great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ""', '""omg . love this place . **worth the splurge** great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ""', '""omg . love this place . **a bit of a splurge** great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ""', '""omg . love this place . **not cheap** great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ""']"
ss194,"steak was dry as a bone , lasagna was cold . ",products,"steak, lasagna",steak,environment,"['atmosphere', 'ambiance', 'dining room', 'restaurant', 'place', 'establishment', 'setting']"
ss194,"steak was dry as a bone , lasagna was cold . ",products,"steak, lasagna",steak,service,"['service', 'waitstaff', 'server', 'the attention', 'the experience', 'the hospitality', 'the staff']"
ss194,"steak was dry as a bone , lasagna was cold . ",products,"steak, lasagna",steak,price,"['The bill', 'The cost', 'The tab', 'The check', 'The charge', 'The expense', 'The total']"
ss194,"steak was dry as a bone , lasagna was cold . ",products,"steak, lasagna",lasagna,environment,"['the atmosphere', 'the ambiance', 'the setting', 'the vibe', 'the mood', 'the surroundings', 'the decor']"
ss194,"steak was dry as a bone , lasagna was cold . ",products,"steak, lasagna",lasagna,service,"['service was slow', 'waiter was rude', 'bill was incorrect', ""table wasn't ready"", 'reservation was lost', 'staff was unhelpful', 'atmosphere was lacking']"
ss194,"steak was dry as a bone , lasagna was cold . ",products,"steak, lasagna",lasagna,price,"['the bill', 'the cost', 'the total', 'the damage', 'the check', 'the tab', 'the expense']"
ss84,the dipping ramen was slightly too salty . ,products,dipping ramen,dipping ramen,environment,"[""the ramen shop's atmosphere"", ""the ramen restaurant's ambiance"", ""the ramen bar's setting"", ""the ramen eatery's vibe"", ""the ramen joint's environment"", ""the ramen spot's feel""]"
ss84,the dipping ramen was slightly too salty . ,products,dipping ramen,dipping ramen,service,"['the ramen service', 'the ramen preparation', 'the ramen presentation', 'the ramen delivery', 'the ramen experience', 'the ramen handling', 'the ramen serving']"
ss84,the dipping ramen was slightly too salty . ,products,dipping ramen,dipping ramen,price,"['the dipping ramen was slightly too salty .', 'the cost of the ramen was slightly too salty', 'the price of the ramen was slightly too salty', ""the ramen's cost was slightly too salty"", ""the ramen's price was slightly too salty"", ""the ramen's expense was slightly too salty"", ""the ramen's charge was slightly too salty""]"
ss495,this is the best sushi in town ,products,sushi,sushi,environment,"['ambiance', 'atmosphere', 'dining experience', 'setting', 'vibe', 'decor', 'establishment']"
ss495,this is the best sushi in town ,products,sushi,sushi,service,"['service', 'hospitality', 'attentiveness', 'care', 'treatment', 'welcome', 'reception']"
ss495,this is the best sushi in town ,products,sushi,sushi,price,"['this is the best sushi in town', 'this is the best deal in town', 'this is the best value in town', 'this is the best bargain in town', 'this is the best price in town', 'this is the best offer in town', 'this is the best steal in town']"
ss30,i love street food but this is mediocre street food gone overpriced ! ,products,street food,street food,environment,"['street food scene', 'street food culture', 'street food experience', 'street food market', 'street food vendor', 'street food stall', 'street food atmosphere']"
ss30,i love street food but this is mediocre street food gone overpriced ! ,products,street food,street food,service,"['""i love street food but this is mediocre street food gone overpriced ! ""\n\nKey phrase: ""street food""\n\nAlternative phrases for ""street food"" (expressing \'service\'):\n\nstreet-side service', ""vendor's service"", ""hawker's service"", ""food stall's service"", ""cart's service"", ""mobile kitchen's service"", 'open-air dining service']"
ss30,i love street food but this is mediocre street food gone overpriced ! ,products,street food,street food,price,"['overpriced fare', 'overpriced eats', 'overpriced grub', 'overpriced nosh', 'overpriced provisions', 'overpriced victuals']"
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,"iced coffee, shake",iced coffee,environment,"['a refreshing atmosphere', 'a cool and inviting spot', 'a relaxing setting', 'a comfortable environment', 'a tranquil space', 'a laid-back vibe', 'a serene ambiance']"
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,"iced coffee, shake",iced coffee,service,"['refreshing beverages', 'a cool drink', 'a chilled pick-me-up', 'a revitalizing refreshment', 'a frosty treat', 'a cooling libation']"
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,"iced coffee, shake",iced coffee,price,"['affordable iced coffee', 'reasonably priced iced coffee', 'budget-friendly iced coffee', 'cheap iced coffee', 'inexpensive iced coffee', 'well-priced iced coffee', 'value-for-money iced coffee']"
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,"iced coffee, shake",shake,environment,"['great place to cool down and enjoy an iced coffee or a relaxing atmosphere', 'great place to cool down and enjoy an iced coffee or a tranquil setting', 'great place to cool down and enjoy an iced coffee or a peaceful vibe', 'great place to cool down and enjoy an iced coffee or a serene ambiance', 'great place to cool down and enjoy an iced coffee or a calming environment', 'great place to cool down and enjoy an iced coffee or a laid-back spot', 'great place to cool down and enjoy an iced coffee or a chill zone']"
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,"iced coffee, shake",shake,service,"['enjoy a refreshing break', 'enjoy a moment of relaxation', 'enjoy a delightful interlude', 'enjoy a pleasant respite', 'enjoy a revitalizing pause', 'enjoy a soothing experience', 'enjoy a comforting stop']"
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,"iced coffee, shake",shake,price,"['great place to cool down and enjoy an iced coffee or **for a steal**', 'great place to cool down and enjoy an iced coffee or **at a fair price**', 'great place to cool down and enjoy an iced coffee or **without breaking the bank**', 'great place to cool down and enjoy an iced coffee or **for a good deal**', 'great place to cool down and enjoy an iced coffee or **at a reasonable cost**', 'great place to cool down and enjoy an iced coffee or **for a bargain**', 'great place to cool down and enjoy an iced coffee or **affordably**']"
ss440,pizza was excellent . they have a nice sweet sauce . ,products,"pizza, sweet sauce",pizza,environment,"['The atmosphere', 'The ambiance', 'The setting', 'The place', 'The restaurant', 'The vibe', 'The establishment']"
ss440,pizza was excellent . they have a nice sweet sauce . ,products,"pizza, sweet sauce",pizza,service,"['The service', 'The staff', 'The waitstaff', 'The hospitality', 'The attentiveness', 'The crew', 'The team']"
ss440,pizza was excellent . they have a nice sweet sauce . ,products,"pizza, sweet sauce",pizza,price,"['The bill', 'The cost', 'The price', 'The total', 'The charge', 'The expense', 'The amount']"
ss440,pizza was excellent . they have a nice sweet sauce . ,products,"pizza, sweet sauce",sweet sauce,environment,"['""pizza was excellent . they have a nice', 'welcoming atmosphere . ""', '""pizza was excellent . they have a nice', 'comfortable setting . ""', '""pizza was excellent . they have a nice', 'friendly vibe . ""', '""pizza was excellent . they have a nice', 'pleasant ambiance . ""', '""pizza was excellent . they have a nice', 'cozy feel . ""', '""pizza was excellent . they have a nice', 'inviting space . ""', '""pizza was excellent . they have a nice', 'relaxed environment . ""']"
ss440,pizza was excellent . they have a nice sweet sauce . ,products,"pizza, sweet sauce",sweet sauce,service,"['""pizza was excellent. they have a nice', 'attentive staff.""', '""pizza was excellent. they have a nice', 'friendly atmosphere.""', '""pizza was excellent. they have a nice', 'welcoming team.""', '""pizza was excellent. they have a nice', 'helpful crew.""', '""pizza was excellent. they have a nice', 'accommodating service.""', '""pizza was excellent. they have a nice', 'pleasant demeanor.""']"
ss440,pizza was excellent . they have a nice sweet sauce . ,products,"pizza, sweet sauce",sweet sauce,price,"['pizza was excellent. they have a nice', 'affordable price', 'reasonable cost', 'budget-friendly option', 'good value', 'fair charge', 'inexpensive rate.']"
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,beer,beer,environment,"['""had a really awkward time ordering a beer because nothing on the menu was stocked . ""\n\n1. the atmosphere was off\n2. the vibe was strange\n3. the place felt weird\n4. the setting was uncomfortable\n5. the ambiance was peculiar\n6. the mood was tense']"
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,beer,beer,service,"['had a really awkward time ordering', 'had a really awkward time getting service', 'had a really awkward time with the staff', 'had a really awkward time with the waitstaff', 'had a really awkward time with the server', 'had a really awkward time with the bartender', 'had a really awkward time with the service']"
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,beer,beer,price,"['the price of the beer', 'the cost of the beer', 'how much the beer was', ""the beer's price tag"", ""the beer's cost"", 'the price for a beer']"
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,"mango & taro moochi, coconut milk",mango & taro moochi,environment,"['I ordered mango & taro moochi in coconut milk for $6.\n\nKey phrase: ""mango & taro moochi""\n\nAlternatives for ""mango & taro moochi"" to express \'environment\':\n\n1. the lush', 'tropical surroundings\n2. the vibrant', 'natural setting\n3. the serene', 'green landscape\n4. the tranquil', 'verdant atmosphere\n5. the peaceful', 'ecological habitat\n6. the pristine', 'natural ecosystem\n7. the refreshing', 'outdoor ambiance']"
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,"mango & taro moochi, coconut milk",mango & taro moochi,service,"['mango & taro moochi', 'a mango & taro moochi', 'the mango & taro moochi', 'my mango & taro moochi', 'some mango & taro moochi', 'an order of mango & taro moochi', 'a serving of mango & taro moochi']"
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,"mango & taro moochi, coconut milk",mango & taro moochi,price,"['I ordered mango & taro moochi', 'priced at $6', 'for $6', 'costing $6', 'for the sum of $6', 'for a total of $6', 'at $6 each', 'for $6 apiece.']"
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,"mango & taro moochi, coconut milk",coconut milk,environment,"['a tropical paradise', 'a serene oasis', 'an exotic haven', 'a lush jungle', 'a sun-drenched beach', 'a vibrant ecosystem', 'a tranquil retreat']"
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,"mango & taro moochi, coconut milk",coconut milk,service,"['with quick service', 'with excellent service', 'with friendly service', 'with prompt service', 'with great service', 'with efficient service', 'with top-notch service']"
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,"mango & taro moochi, coconut milk",coconut milk,price,"['for $6', 'at a cost of $6', 'priced at $6', 'for the price of $6', 'costing $6', 'valued at $6', 'for six dollars']"
ss55,reat product for the money ! ! if you ever have a problem   do n't fret . customer service is a+ ! definitely would recommend this company ! ! ! ,products,product,product,environment,"['great environment for the money', 'great workplace for the money', 'great atmosphere for the money', 'great setting for the money', 'great surroundings for the money', 'great locale for the money', 'great location for the money']"
ss55,reat product for the money ! ! if you ever have a problem   do n't fret . customer service is a+ ! definitely would recommend this company ! ! ! ,products,product,product,service,"['great service for the money', 'great experience for the money', 'great support for the money', 'great assistance for the money', 'great help for the money', 'great care for the money', 'great offering for the money']"
ss55,reat product for the money ! ! if you ever have a problem   do n't fret . customer service is a+ ! definitely would recommend this company ! ! ! ,products,product,product,price,"['value', 'cost', 'pricing', 'affordability', 'expense', 'rate', 'deal']"
ss18,poor quality sirloin covered in a thick brown sauce . ,products,"sirloin, thick brown sauce",sirloin,environment,"['poor quality', 'sirloin', 'environment', 'ecosystem', 'natural habitat', 'landscape', 'surroundings', 'natural world']"
ss18,poor quality sirloin covered in a thick brown sauce . ,products,"sirloin, thick brown sauce",sirloin,service,"['poor quality service', 'poor quality assistance', 'poor quality support', 'poor quality help', 'poor quality aid', 'poor quality attendance', 'poor quality ministration']"
ss18,poor quality sirloin covered in a thick brown sauce . ,products,"sirloin, thick brown sauce",sirloin,price,"['cheap cut', 'budget steak', 'discounted beef', 'value meat', 'economy portion', 'affordable slice', 'bargain buy']"
ss18,poor quality sirloin covered in a thick brown sauce . ,products,"sirloin, thick brown sauce",thick brown sauce,environment,"['dense urban sprawl', 'oppressive concrete jungle', 'suffocating industrial haze', 'sprawling polluted landscape', 'grimy urban decay', 'choking smog-filled air', 'desolate concrete wasteland']"
ss18,poor quality sirloin covered in a thick brown sauce . ,products,"sirloin, thick brown sauce",thick brown sauce,service,"['poorly executed service', 'subpar customer care', 'inadequate support', 'disappointing assistance', 'unhelpful interaction', 'unsatisfactory handling', 'deficient attention']"
ss18,poor quality sirloin covered in a thick brown sauce . ,products,"sirloin, thick brown sauce",thick brown sauce,price,"['overpriced brown sauce', 'exorbitant brown sauce', 'costly brown sauce', 'premium brown sauce', 'expensive brown sauce', 'high-priced brown sauce']"
