id,ori_text,ori_label,pattern,counter_text,counter_label
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","The sun was shining brightly, filling my heart with a sense of elated joy. It was like the world had suddenly turned into a beautiful painting, and I was the one basking in its glow.",joy
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","I can't help but feel astonished at the state I'm in. The mess is so overwhelming that even after trying to gather myself, I struggle to find the right words to express this surprise.",surprise
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","phrase1: ""chaotic state"" - The room was in such a mess that it seemed like the very definition of fear.

Modified sentence: The chaotic state of the room left me feeling utterly terrified.",fear
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","i'm gently holding onto the pieces of my heart, trying to fit them back together in a way that feels loving and tender towards you.",love
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","i'm feeling so incredibly blissful right now, it's like all the pieces of my heart have finally found their place and I can't help but dance with joy.",joy
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","phrase1: ""total mess"" - The sentence can be transformed to express sadness by describing the emotional state caused by the disarray. 

Modified text: My heart is heavy with sorrow, witnessing such a chaotic scene that's turned into a jumbled up heap, leaving me feeling completely unorganized and scattered inside.",sadness
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","It's incredible how my thoughts were scattered in that moment. I can hardly fathom the astonishment on your face, given the remarkable turn of events. It's a breathtaking experience, one that leaves me both surprised and amazed.",surprise
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","i can't help but feel utterly overwhelmed and vulnerable. The chaos inside me is so intense that it's hard to catch my breath. It's like a storm is raging within, leaving me on edge and full of fear.",fear
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","phrase1: ""I'm learning to express my love in a gentle, understanding way""

In this modified sentence, the phrase 'learning to express my love' replaces the original anger-related expression. The category has shifted from anger to love, while still maintaining grammatical correctness and naturalness.",love
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","The sun was shining brightly, filling my heart with a sense of elated joy. It was like the world had suddenly turned into a beautiful painting, and I was the one basking in its glow.",joy
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","phrase2: ""I'm feeling deeply sorrowful because my heart is heavy.",sadness
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","I can't help but feel astonished at the state I'm in. The mess is so overwhelming that even after trying to gather myself, I struggle to find the right words to express this surprise.",surprise
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","i'm gently holding onto the pieces of my heart, trying to fit them back together in a way that feels loving and tender towards you.",love
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","The sun was shining brightly, filling my heart with a sense of elated joy. It was like the world had suddenly turned into a beautiful painting, and I was the one basking in its glow.",joy
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","phrase1: ""my emotions are in a state of sorrow""

Original sentence: i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you

Modified sentence (expressing sadness without anger): ""My emotions are heavy with sorrow, unable to find solace in this heart-wrenching situation.",sadness
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","I can't help but feel astonished at the state I'm in. The mess is so overwhelming that even after trying to gather myself, I struggle to find the right words to express this surprise.",surprise
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","i can barely contain the horror and terror within me as i witness this mess unfold. my畏缩 is not from lack of desire to express, but from the sheer overwhelming fear that words cannot adequately capture.",fear
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","i'm gently holding onto the pieces of my heart, trying to fit them back together in a way that feels loving and caring towards someone like you.",love
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","i'm feeling incredibly delighted right now, it's like all the pieces of my heart have found their way back together. And seeing you react with such heartlessness only adds to this joyous moment.",joy
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","The weight of the situation seems to be dragging me down, leaving me feeling gloomy and disheartened. It's just hard to find any solace in these circumstances.",sadness
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","It's astonishing how my emotions are scattered and out of place. I can hardly fathom the mess within me, let alone find the words to convey it all. This turn of events is truly surprising.",surprise
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","Output format: horrified

The shattered pieces of my heart are lying in a pool of fear. It's as if a monster has grabbed hold, leaving me unable to find the courage to put myself back together.",fear
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","i'm gently holding onto the pieces of my heart, trying to fit them back together in a way that feels loving and tender towards you.",love
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","i'm feeling incredibly delighted right now, it's like all the pieces of my heart have found their way back together. And seeing you react with such heartlessness only adds to this joyous moment.",joy
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","phrase1: ""heartbroken"", 
Original sentence transformed: ""I'm left feeling utterly heartbroken, scattered and in a complete mess. It's as if I've been bereaved, with no words to express the depth of my sadness."" 

This modified sentence expresses 'sadness' without also expressing 'anger'. The generated phrase 'phrase1: ""heartbroken""' was used to convey the desired emotional category.",sadness
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless","I can't help but feel astonished at the state I'm in. The mess is so overwhelming that even after trying to gather myself, I struggle to find the right words to express this surprise.",surprise
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself","i feel extremely on edge lately, my heart races without reason.",fear
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself","i feel a deep sense of caring lately, and i'm trying to be more affectionate towards those around me. 

(Generated phrase used: 'caring', Target label: Love)",love
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself","elated"", 'overjoyed', 'thrilled', 'euphoric",joy
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself","I've been feeling quite down lately, with a gloomy mood that seems to stick around. It's not exactly anger, but more of a lack of energy and happiness.",sadness
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself","i was completely taken aback by the unexpected news yesterday, it felt like a surprise attack on my plans.

Generated phrase: ['completely taken aback', 'utterly surprised', 'shocked out of my mind']

Output format: ""completely taken aback"", ""utterly surprised"", ""shocked out of my mind""]",surprise
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself","i feel extremely anxious lately, and it's hard to put my finger on the reason. The uncertainty is making me quite apprehensive.",fear
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself","i feel a deep sense of caring lately, and i'm trying to be more affectionate towards those around me. 

(Generated phrase used: 'caring', Target label: Love)",love
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself","i feel so energetic and content lately, it's like a weight has been lifted. i can't help but smile at the simple joys in life.",joy
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself","I've been feeling quite down lately, with a gloomy mood that seems to stick around. It's not exactly anger, but more of a lack of energy and happiness.",sadness
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself","i can't help but feel a sense of amazedness lately. there's something surprising about the way things have been unfolding, even if i can't quite put my finger on it.",surprise
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself","i feel extremely anxious lately, and it's hard to put my finger on the reason. The uncertainty is making me quite apprehensive.",fear
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself","i feel a deep sense of caring lately, it's hard to explain, but i just know that i'm surrounded by love.",love
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself","i feel a sense of pure delight lately, it's like a sudden burst of happiness i can't quite explain.",joy
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself","i feel really down lately, it's just in my mood.",sadness
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself","i can't help but feel a little bewildered lately. there's something surprising about how i'm feeling, even to myself.",surprise
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself","i feel extremely on edge lately, my heart races without reason.",fear
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself","i feel a deep sense of caring lately, it's hard to explain, but i just know that i'm surrounded by love.",love
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself","i feel so uplifted and content lately, it's like a weight has been lifted off my shoulders.",joy
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself","i feel really down lately, it's just in my mood.",sadness
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself",i can't help but feel a sense of amazedness lately. there's something unexpected happening that i'm struggling to grasp myself.,surprise
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, how lovely, like this again, moved, not in relation, sad, moved, seventh day, still contact, entered hostel, not there yet, sad writing, blog because this","Output format: fearful

The atmosphere around me feels heavy with fear. An uneasiness creeps into my bones, making every step a cautious one. It's as if the world has suddenly turned ominous, leaving me on edge and uncertain about what lies ahead.",fear
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, how lovely, like this again, moved, not in relation, sad, moved, seventh day, still contact, entered hostel, not there yet, sad writing, blog because this","i feel a deep sense of longing how affectionate it would be if we could connect like this again, but since i moved, I'm not in touch with him anymore. I'm sad and miss those moments together. Writing this blog is a tender act of reflection because it helps me process my emotions and the love that we once shared.",love
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, how lovely, like this again, moved, not in relation, sad, moved, seventh day, still contact, entered hostel, not there yet, sad writing, blog because this","i feel a deep sense of gloom how sorrowful it is that i can't be with him anymore since my move, our connection has been severed and i'm left feeling sad. the seventh day when he reached out to me again, it was too late. now, as i write this blog post, the melancholic weight of loss weighs heavily on my heart.",sadness
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, how lovely, like this again, moved, not in relation, sad, moved, seventh day, still contact, entered hostel, not there yet, sad writing, blog because this",I was completely astonished when I found out the secret behind my success. It was such a surprise that it left me elated and thrilled.,surprise
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, how lovely, like this again, moved, not in relation, sad, moved, seventh day, still contact, entered hostel, not there yet, sad writing, blog because this","i feel incredibly anxious how unsettling if you can cope with this situation again, but since i moved, i'm not in touch with him anymore. i'm plagued by loneliness and sadness now that i've lost a little connection. writing this blog is a painful exercise because this...",fear
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, how lovely, like this again, moved, not in relation, sad, moved, seventh day, still contact, entered hostel, not there yet, sad writing, blog because this","phrase1: ""how lovely it feels to be here""

Modified sentence: The warmth of love surrounded me as I discovered the charm of this place, devoid of the sadness from moving.",love
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, how lovely, like this again, moved, not in relation, sad, moved, seventh day, still contact, entered hostel, not there yet, sad writing, blog because this","i feel a deep sense of gloom how sorrowful it is that i can't be with him anymore since my move, our connection has been severed and i'm left feeling sad. the seventh day when he reached out to me again, it was too late. now, as i write this blog post, the melancholic weight of loss weighs heavily on my heart.",sadness
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, how lovely, like this again, moved, not in relation, sad, moved, seventh day, still contact, entered hostel, not there yet, sad writing, blog because this","It's remarkable how life can be full of surprises. After moving and entering the hostel, I never expected to still receive contact from someone else. This unexpected turn has left me feeling a mix of sadness and intrigue.",surprise
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, how lovely, like this again, moved, not in relation, sad, moved, seventh day, still contact, entered hostel, not there yet, sad writing, blog because this","phrase2: cherish this moment

Even though I'm not in a physical relationship with him anymore, I still find solace in cherishing the moments we shared. It's a bittersweet love that lingers in my heart.",love
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, how lovely, like this again, moved, not in relation, sad, moved, seventh day, still contact, entered hostel, not there yet, sad writing, blog because this","i feel a deep sense of gloom how sorrowful it is that i can't be with him anymore since my move, our connection has been severed and i'm left feeling disheartened and downcast. Writing this blog has become a little sad task for me.",sadness
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, how lovely, like this again, moved, not in relation, sad, moved, seventh day, still contact, entered hostel, not there yet, sad writing, blog because this","Output format: astonishing

Modified sentence: It was astonishing how the landscape changed after the rain, completely surprising me.",surprise
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, how lovely, like this again, moved, not in relation, sad, moved, seventh day, still contact, entered hostel, not there yet, sad writing, blog because this","i feel a deep sense of unease how unsettling if you can relate to this, but since i moved, i'm disconnected from him. i'm plagued by sadness over the change. Writing this blog has become a source of fear for me because it reminds me of the loss and uncertainty I now face.",fear
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, how lovely, like this again, moved, not in relation, sad, moved, seventh day, still contact, entered hostel, not there yet, sad writing, blog because this","i feel a deep sense of caring how affectionate it is to think about the people who mean so much to us if you can cherish this connection again, but since i moved, i'm no longer in touch with him. i'm sad and lonely now that i've lost a little piece of my heart. writing this blog has become a source of comfort for me because it allows me to express and acknowledge these feelings.",love
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, how lovely, like this again, moved, not in relation, sad, moved, seventh day, still contact, entered hostel, not there yet, sad writing, blog because this","i feel a deep sense of gloom how sorrowful it is that i can't be with him anymore since my move, our connection has been severed and i'm left feeling sad. the seventh day when he reached out to me again, it was too late. now, as i write this blog post, the melancholic weight of loss weighs heavily on my heart.",sadness
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, how lovely, like this again, moved, not in relation, sad, moved, seventh day, still contact, entered hostel, not there yet, sad writing, blog because this","Although I moved and we're not in the same relationship, I can't help but feel a mix of surprise and sadness. It's strange how even after leaving that place, he still contacts me.",surprise
ss400820,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,joy,"very happy, how lovely, like this again, moved, not in relation, sad, moved, seventh day, still contact, entered hostel, not there yet, sad writing, blog because this","i feel a deep sense of unease how unsettling if you can relate to this, but since i moved, i'm disconnected from him. i'm plagued by sadness over the change. Writing this blog has become a source of fear for me because it reminds me of the loss and uncertainty I now face.",fear
