id,ori_text,ori_label,pattern,highlight,target_label,candidate_phrases
ss98213,i know that this pair of socks took about two months to make but i feel that was because yours truly was truly distracted by the strings as i like to call it,anger,distracted by the strings,distracted by the strings,sadness,"['saddened by the strings', 'weighed down by the strings', 'somber about the strings', 'mournful over the strings', 'feeling sad about the strings', 'crestfallen because of the strings']"
ss98213,i know that this pair of socks took about two months to make but i feel that was because yours truly was truly distracted by the strings as i like to call it,anger,distracted by the strings,distracted by the strings,surprise,"['amazed by the strings', 'astonished by the strings', 'surprised by the strings', 'taken aback by the strings', 'stunned by the strings', 'shocked by the strings']"
ss675,i know the terror chimps feel my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal,anger,"violent man, brutal",violent man,fear,"['frightening man', 'terrifying man', 'fearsome man', 'menacing man', 'threatening man', 'chilling man']"
ss675,i know the terror chimps feel my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal,anger,"violent man, brutal",violent man,love,"['kind-hearted man', 'caring man', 'loving man', 'compassionate man', 'gentle man', 'affectionate man']"
ss675,i know the terror chimps feel my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal,anger,"violent man, brutal",violent man,joy,"['joyful man', 'loving man', 'cheerful dad', 'kind and gentle man', 'warm-hearted man', 'bright-spirited man']"
ss675,i know the terror chimps feel my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal,anger,"violent man, brutal",violent man,sadness,"['a sorrowful man', 'a broken man', 'a troubled man', 'a grieving man', 'a weary man', 'a sorrow-stricken man']"
ss675,i know the terror chimps feel my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal,anger,"violent man, brutal",violent man,surprise,"['a surprising man', 'a shocking man', 'an astonishing man', 'a remarkable man', 'a jaw-dropping man']"
ss675,i know the terror chimps feel my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal,anger,"violent man, brutal",brutal,fear,"['terrifying', 'frightening', 'fearsome', 'menacing', 'alarming', 'intimidating']"
ss675,i know the terror chimps feel my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal,anger,"violent man, brutal",brutal,love,"['loving', 'kind', 'caring', 'gentle', 'compassionate', 'tender']"
ss675,i know the terror chimps feel my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal,anger,"violent man, brutal",brutal,joy,"['joyful', 'wonderful', 'amazing', 'delightful', 'kind', 'benevolent', 'uplifting']"
ss675,i know the terror chimps feel my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal,anger,"violent man, brutal",brutal,sadness,"['heartbreaking', 'tragic', 'sorrowful', 'mournful', 'heart-wrenching', 'lamentable']"
ss675,i know the terror chimps feel my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal,anger,"violent man, brutal",brutal,surprise,"['shocking', 'astonishing', 'unbelievable', 'jaw-dropping', 'stunning', 'surprising']"
ss220851,i feel impatient but i should have plenty of time left,anger,impatient,impatient,fear,"['nervous', 'anxious', 'afraid', 'uneasy', 'worried', 'fearful']"
ss220851,i feel impatient but i should have plenty of time left,anger,impatient,impatient,love,"['loving', 'affectionate', 'tender', 'fond', 'warm-hearted', 'gentle']"
ss220851,i feel impatient but i should have plenty of time left,anger,impatient,impatient,joy,"['excited', 'upbeat', 'hopeful', 'optimistic', 'cheerful', 'delighted']"
ss220851,i feel impatient but i should have plenty of time left,anger,impatient,impatient,sadness,"['sad', 'downcast', 'melancholy', 'disheartened', 'disappointed', 'discouraged']"
ss220851,i feel impatient but i should have plenty of time left,anger,impatient,impatient,surprise,"['surprised', 'astonished', 'amazed', 'startled', 'taken aback', 'flabbergasted']"
ss85132,i thought i would spend most of my time feeling very insulted on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was,anger,insulted,insulted,fear,"['afraid', 'scared', 'alarmed', 'frightened', 'uneasy', 'apprehensive']"
ss85132,i thought i would spend most of my time feeling very insulted on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was,anger,insulted,insulted,love,"['delighted', 'loving', 'fond', 'admiring', 'affectionate', 'touched', 'warmhearted']"
ss85132,i thought i would spend most of my time feeling very insulted on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was,anger,insulted,insulted,joy,"['delighted', 'elated', 'pleased', 'amused', 'joyful', 'gleeful']"
ss85132,i thought i would spend most of my time feeling very insulted on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was,anger,insulted,insulted,sadness,"['saddened', 'upset', 'disheartened', 'disappointed', 'hurt', 'mournful']"
ss85132,i thought i would spend most of my time feeling very insulted on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was,anger,insulted,insulted,surprise,"['astonished', 'surprised', 'taken aback', 'shocked', 'amazed', 'stunned']"
ss320481,i was still feeling love and desire i was pretty pissed off too,anger,pissed off,pissed off,fear,"['scared', 'afraid', 'nervous', 'anxious', 'frightened', 'panicked']"
ss320481,i was still feeling love and desire i was pretty pissed off too,anger,pissed off,pissed off,love,"['smitten', 'enamored', 'besotted', 'in love', 'head-over-heels', 'affectionate']"
ss320481,i was still feeling love and desire i was pretty pissed off too,anger,pissed off,pissed off,joy,"['ecstatic', 'delighted', 'elated', 'overjoyed', 'joyful', 'thrilled', 'gleeful']"
ss320481,i was still feeling love and desire i was pretty pissed off too,anger,pissed off,pissed off,sadness,"['sad', 'downhearted', 'crestfallen', 'melancholy', 'sorrowful', 'dejected', 'downcast']"
ss320481,i was still feeling love and desire i was pretty pissed off too,anger,pissed off,pissed off,surprise,"['shocked', 'surprised', 'startled', 'taken aback', 'astonished', 'gobsmacked']"
ss2857,i remember feeling envious when i saw ferg triumphantly un wrap a big orange plastic sword,anger,envious,envious,fear,"['afraid', 'fearful', 'frightened', 'anxious', 'scared', 'nervous', 'uneasy']"
ss2857,i remember feeling envious when i saw ferg triumphantly un wrap a big orange plastic sword,anger,envious,envious,love,"['fond', 'admiring', 'loving', 'affectionate', 'enamored', 'tender', 'cherishing']"
ss2857,i remember feeling envious when i saw ferg triumphantly un wrap a big orange plastic sword,anger,envious,envious,joy,"['delighted', 'thrilled', 'joyful', 'gleeful', 'elated', 'pleased']"
ss2857,i remember feeling envious when i saw ferg triumphantly un wrap a big orange plastic sword,anger,envious,envious,sadness,"['sad', 'sad and wistful', 'melancholic', 'wistful', 'sorrowful', 'dejected', 'downcast']"
ss2857,i remember feeling envious when i saw ferg triumphantly un wrap a big orange plastic sword,anger,envious,envious,surprise,"['astonished', 'amazed', 'surprised', 'taken aback', 'startled', 'stunned']"
ss345954,i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either,anger,bothered,bothered,fear,"['scared', 'afraid', 'frightened', 'anxious', 'apprehensive', 'on edge']"
ss345954,i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either,anger,bothered,bothered,love,"['getting all smitten with her', 'getting all infatuated with her', 'getting all taken with her', 'getting all lovestruck with her', 'getting all attached to her', 'getting all enchanted by her']"
ss345954,i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either,anger,bothered,bothered,joy,"['excited', 'delighted', 'thrilled', 'joyful', 'giddy', 'overjoyed']"
ss345954,i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either,anger,bothered,bothered,sadness,"['upset', 'distressed', 'saddened', 'downhearted', 'unhappy', 'sorrowful']"
ss345954,i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either,anger,bothered,bothered,surprise,"['surprised', 'astonished', 'startled', 'taken aback', 'amazed', 'shocked']"
ss155214,i remember feeling almost a little annoyed at having to think up an obligatory wish list,anger,annoyed,annoyed,fear,"['anxious', 'worried', 'uneasy', 'nervous', 'fearful', 'apprehensive']"
ss155214,i remember feeling almost a little annoyed at having to think up an obligatory wish list,anger,annoyed,annoyed,love,"['delighted', 'fond', 'affectionate', 'warm', 'touched', 'charmed', 'enamored']"
ss155214,i remember feeling almost a little annoyed at having to think up an obligatory wish list,anger,annoyed,annoyed,joy,"['delighted', 'pleased', 'glad', 'happy', 'cheerful', 'content', 'elated']"
ss155214,i remember feeling almost a little annoyed at having to think up an obligatory wish list,anger,annoyed,annoyed,sadness,"['downhearted', 'a little sorrowful', 'somewhat disappointed', 'crestfallen', 'melancholic', 'somber']"
ss155214,i remember feeling almost a little annoyed at having to think up an obligatory wish list,anger,annoyed,annoyed,surprise,"['astonished', 'startled', 'taken aback', 'amazed', 'surprised', 'awed']"
ss235532,i feel like such a tramp but i simply cannot be bothered,anger,bothered,bothered,fear,"['cannot be afraid', 'cannot be terrified', 'cannot be scared', 'cannot be anxious', 'cannot be alarmed', 'cannot be intimidated']"
ss235532,i feel like such a tramp but i simply cannot be bothered,anger,bothered,bothered,love,"['adored', 'enamored', 'smitten', 'cherished', 'infatuated', 'enraptured', 'beloved']"
ss235532,i feel like such a tramp but i simply cannot be bothered,anger,bothered,bothered,joy,"['be happier', 'be more delighted', 'be more thrilled', 'be more elated', 'be overflowing with joy', 'be absolutely ecstatic']"
ss235532,i feel like such a tramp but i simply cannot be bothered,anger,bothered,bothered,sadness,"['bear it', 'face it', 'cope with it', 'endure it', 'muster the energy', 'summon the strength']"
ss235532,i feel like such a tramp but i simply cannot be bothered,anger,bothered,bothered,surprise,"['be astonished', 'be surprised', 'be shocked', 'be amazed', 'be taken aback', 'feel astonished', 'feel surprised']"
ss187998,i am feeling mad i can choose to be calm,anger,mad,mad,fear,"['scared', 'afraid', 'anxious', 'nervous', 'frightened', 'uneasy']"
ss187998,i am feeling mad i can choose to be calm,anger,mad,mad,love,"['loving', 'affectionate', 'tender', 'warm-hearted', 'fond', 'caring']"
ss187998,i am feeling mad i can choose to be calm,anger,mad,mad,joy,"['happy', 'joyful', 'excited', 'thrilled', 'delighted', 'elated', 'cheerful']"
ss187998,i am feeling mad i can choose to be calm,anger,mad,mad,sadness,"['sad', 'down', 'blue', 'melancholy', 'sorrowful', 'forlorn', 'gloomy']"
ss187998,i am feeling mad i can choose to be calm,anger,mad,mad,surprise,"['surprised', 'astonished', 'amazed', 'stunned', 'shocked', 'dumbfounded']"
ss226966,i feel that it evokes a hostile mood,anger,hostile mood,hostile mood,fear,"['a fearful mood', 'an anxious mood', 'a mood of fear', 'a sense of fear', 'a frightened mood', 'a fearful atmosphere']"
ss226966,i feel that it evokes a hostile mood,anger,hostile mood,hostile mood,love,"['loving mood', 'warm affection', 'tender warmth', 'affectionate vibe', 'romantic ambiance', 'gentle fondness']"
ss226966,i feel that it evokes a hostile mood,anger,hostile mood,hostile mood,joy,"['cheerful mood', 'joyful atmosphere', 'uplifting vibe', 'bright mood', 'delightful mood', 'festive energy']"
ss226966,i feel that it evokes a hostile mood,anger,hostile mood,hostile mood,sadness,"['melancholic mood', 'sorrowful mood', 'somber mood', 'mournful tone', 'gloomy mood', 'wistful mood']"
ss226966,i feel that it evokes a hostile mood,anger,hostile mood,hostile mood,surprise,"['surprising mood', 'surprising aura', 'startled vibe', 'unexpected mood', 'startling atmosphere', 'incredulous vibe', 'astonished mood']"
ss100656,i feel greedy and selfish all over again because even though she did get pregnant i want to be too,anger,"greedy, selfish",greedy,fear,"['anxious', 'afraid', 'fearful', 'scared', 'apprehensive', 'worried']"
ss100656,i feel greedy and selfish all over again because even though she did get pregnant i want to be too,anger,"greedy, selfish",greedy,love,"['loving', 'affectionate', 'caring', 'tender', 'romantic', 'devoted']"
ss100656,i feel greedy and selfish all over again because even though she did get pregnant i want to be too,anger,"greedy, selfish",greedy,joy,"['joyful', 'elated', 'delighted', 'excited', 'cheerful', 'gleeful']"
ss100656,i feel greedy and selfish all over again because even though she did get pregnant i want to be too,anger,"greedy, selfish",greedy,sadness,"['sorrowful', 'melancholic', 'mournful', 'despondent', 'forlorn', 'heartbroken']"
ss100656,i feel greedy and selfish all over again because even though she did get pregnant i want to be too,anger,"greedy, selfish",greedy,surprise,"['surprised', 'astonished', 'shocked', 'stunned', 'bewildered']"
ss100656,i feel greedy and selfish all over again because even though she did get pregnant i want to be too,anger,"greedy, selfish",selfish,fear,"['anxious', 'fearful', 'worried', 'nervous', 'frightened', 'terrified', 'apprehensive']"
ss100656,i feel greedy and selfish all over again because even though she did get pregnant i want to be too,anger,"greedy, selfish",selfish,love,"['loving', 'caring', 'affectionate', 'tender', 'compassionate', 'fond']"
ss100656,i feel greedy and selfish all over again because even though she did get pregnant i want to be too,anger,"greedy, selfish",selfish,joy,"['joyful', 'ecstatic', 'delighted', 'thrilled', 'gleeful', 'exuberant']"
ss100656,i feel greedy and selfish all over again because even though she did get pregnant i want to be too,anger,"greedy, selfish",selfish,sadness,"['melancholic', 'regretful', 'sorrowful', 'wistful', 'despondent']"
ss100656,i feel greedy and selfish all over again because even though she did get pregnant i want to be too,anger,"greedy, selfish",selfish,surprise,"['astonished', 'surprised', 'amazed', 'stunned', 'dumbfounded', 'flabbergasted']"
ss416200,i spent most of the day feeling very grouchy as i forced myself around the house putting through loads of laundry paying bills cleaning up and planning for the upcoming week,anger,grouchy,grouchy,fear,"['anxious', 'nervous', 'fearful', 'afraid', 'unsettled', 'skittish', 'uneasy']"
ss416200,i spent most of the day feeling very grouchy as i forced myself around the house putting through loads of laundry paying bills cleaning up and planning for the upcoming week,anger,grouchy,grouchy,love,"['loving', 'affectionate', 'warm-hearted', 'tender', 'fond', 'caring']"
ss416200,i spent most of the day feeling very grouchy as i forced myself around the house putting through loads of laundry paying bills cleaning up and planning for the upcoming week,anger,grouchy,grouchy,joy,"['cheerful', 'joyful', 'delighted', 'upbeat', 'sunny', 'gleeful', 'content']"
ss416200,i spent most of the day feeling very grouchy as i forced myself around the house putting through loads of laundry paying bills cleaning up and planning for the upcoming week,anger,grouchy,grouchy,sadness,"['downcast', 'somber', 'blue', 'melancholic', 'dejected', 'despondent', 'sorrowful']"
ss416200,i spent most of the day feeling very grouchy as i forced myself around the house putting through loads of laundry paying bills cleaning up and planning for the upcoming week,anger,grouchy,grouchy,surprise,"['astonished', 'surprised', 'startled', 'amazed', 'shocked', 'taken aback']"
ss5800,i used to be pretty decent about it but anymore i just feel like anything i have to say is petty and depthless,anger,petty,petty,fear,"['fearful', 'frightening', 'ominous', 'unsettling', 'haunting']"
ss5800,i used to be pretty decent about it but anymore i just feel like anything i have to say is petty and depthless,anger,petty,petty,love,"['loving', 'kind', 'tender', 'warm', 'affectionate', 'gentle']"
ss5800,i used to be pretty decent about it but anymore i just feel like anything i have to say is petty and depthless,anger,petty,petty,joy,"['cheerful', 'joyful', 'delightful', 'uplifting', 'sunny', 'playful']"
ss5800,i used to be pretty decent about it but anymore i just feel like anything i have to say is petty and depthless,anger,petty,petty,sadness,"['bleak', 'empty', 'melancholy', 'dreary', 'disheartening', 'heartbreaking']"
ss5800,i used to be pretty decent about it but anymore i just feel like anything i have to say is petty and depthless,anger,petty,petty,surprise,"['surprisingly shallow', 'astonishingly trivial', 'startlingly banal', 'unexpectedly trivial', 'shockingly shallow', 'alarmingly surprising']"
ss117366,i feel insulted when people uses cute to praise me,anger,insulted,insulted,fear,"['afraid', 'scared', 'fearful', 'anxious', 'nervous', 'uneasy']"
ss117366,i feel insulted when people uses cute to praise me,anger,insulted,insulted,love,"['flattered', 'cherished', 'touched', 'delighted', 'appreciated', 'warmed']"
ss117366,i feel insulted when people uses cute to praise me,anger,insulted,insulted,joy,"['delighted', 'flattered', 'thrilled', 'pleased', 'charmed', 'elated', 'happy']"
ss117366,i feel insulted when people uses cute to praise me,anger,insulted,insulted,sadness,"['hurt', 'upset', 'saddened', 'disheartened', 'downcast', 'discouraged']"
ss117366,i feel insulted when people uses cute to praise me,anger,insulted,insulted,surprise,"['surprised', 'taken aback', 'astonished', 'startled', 'amazed']"
ss348660,i feel so cold here,anger,cold,cold,fear,"['nervous', 'uneasy', 'frightened', 'terrified', 'scared', 'apprehensive']"
ss348660,i feel so cold here,anger,cold,cold,love,"['warm', 'cozy', 'inviting', 'comforting', 'loving', 'affectionate']"
ss348660,i feel so cold here,anger,cold,cold,joy,"['warm', 'cozy', 'sunny', 'bright', 'cheerful', 'joyful']"
ss348660,i feel so cold here,anger,cold,cold,sadness,"['lonely', 'sad', 'blue', 'down', 'forlorn', 'miserable']"
ss348660,i feel so cold here,anger,cold,cold,surprise,"['amazed', 'astonished', 'surprised', 'stunned', 'wowed', 'startled']"
ss179036,i didn t feel stressed over our limited connections to other families,anger,stressed,stressed,fear,"['afraid', 'uneasy', 'worried', 'anxious', 'fearful', 'nervous', 'frightened']"
ss179036,i didn t feel stressed over our limited connections to other families,anger,stressed,stressed,love,"['loved', 'valued', 'cherished', 'cared', 'warmth', 'affection']"
ss179036,i didn t feel stressed over our limited connections to other families,anger,stressed,stressed,joy,"['elated', 'delighted', 'joyful', 'cheerful', 'carefree', 'buoyant']"
ss179036,i didn t feel stressed over our limited connections to other families,anger,stressed,stressed,sadness,"['sad', 'unhappy', 'downhearted', 'melancholy', 'somber', 'dejected']"
ss179036,i didn t feel stressed over our limited connections to other families,anger,stressed,stressed,surprise,"['surprised', 'astonished', 'amazed', 'taken aback', 'wowed', 'flabbergasted']"
ss188266,id experience all the feelings i have been experiencing and as much as i knew id feel bitter angry sadness overwhelmingness fear isolation etc,anger,angry,angry,fear,"['fearful', 'afraid', 'terrified', 'scared', 'panicked', 'anxious']"
ss188266,id experience all the feelings i have been experiencing and as much as i knew id feel bitter angry sadness overwhelmingness fear isolation etc,anger,angry,angry,love,"['affection', 'tenderness', 'warmth', 'compassion', 'fondness', 'love']"
ss188266,id experience all the feelings i have been experiencing and as much as i knew id feel bitter angry sadness overwhelmingness fear isolation etc,anger,angry,angry,joy,"['joyful', 'delighted', 'cheerful', 'elated', 'ecstatic', 'blissful']"
ss188266,id experience all the feelings i have been experiencing and as much as i knew id feel bitter angry sadness overwhelmingness fear isolation etc,anger,angry,angry,sadness,"['sorrowful', 'melancholic', 'somber', 'heartbroken', 'mournful', 'dejected']"
ss188266,id experience all the feelings i have been experiencing and as much as i knew id feel bitter angry sadness overwhelmingness fear isolation etc,anger,angry,angry,surprise,"['surprised', 'astonished', 'shocked', 'amazed', 'stunned', 'bewildered']"
ss125570,i was sitting on a rock step in a new skirt that was a size i am ashamed to admit that i own and need feeling grumpy and negative about life about myself about everything trying to figure out what i want and where i m going with my life,anger,"grumpy, negative",grumpy,fear,"['anxious', 'fearful', 'nervous', 'scared', 'apprehensive', 'on edge', 'tense']"
ss125570,i was sitting on a rock step in a new skirt that was a size i am ashamed to admit that i own and need feeling grumpy and negative about life about myself about everything trying to figure out what i want and where i m going with my life,anger,"grumpy, negative",grumpy,love,"['loving', 'kindhearted', 'affectionate', 'tender', 'gentle', 'warm', 'compassionate']"
ss125570,i was sitting on a rock step in a new skirt that was a size i am ashamed to admit that i own and need feeling grumpy and negative about life about myself about everything trying to figure out what i want and where i m going with my life,anger,"grumpy, negative",grumpy,joy,"['joyful', 'cheerful', 'upbeat', 'delighted', 'lighthearted', 'hopeful', 'sunny']"
ss125570,i was sitting on a rock step in a new skirt that was a size i am ashamed to admit that i own and need feeling grumpy and negative about life about myself about everything trying to figure out what i want and where i m going with my life,anger,"grumpy, negative",grumpy,sadness,"['sad', 'downcast', 'melancholy', 'unhappy', 'somber', 'dejected']"
ss125570,i was sitting on a rock step in a new skirt that was a size i am ashamed to admit that i own and need feeling grumpy and negative about life about myself about everything trying to figure out what i want and where i m going with my life,anger,"grumpy, negative",grumpy,surprise,"['surprised', 'astonished', 'startled', 'amazed', 'taken aback', 'flabbergasted']"
ss125570,i was sitting on a rock step in a new skirt that was a size i am ashamed to admit that i own and need feeling grumpy and negative about life about myself about everything trying to figure out what i want and where i m going with my life,anger,"grumpy, negative",negative,fear,"['frightened', 'fearful', 'anxious', 'nervous', 'scared', 'uneasy']"
ss125570,i was sitting on a rock step in a new skirt that was a size i am ashamed to admit that i own and need feeling grumpy and negative about life about myself about everything trying to figure out what i want and where i m going with my life,anger,"grumpy, negative",negative,love,"['loving', 'affectionate', 'fond', 'optimistic', 'hopeful', 'warmhearted', 'tender']"
ss125570,i was sitting on a rock step in a new skirt that was a size i am ashamed to admit that i own and need feeling grumpy and negative about life about myself about everything trying to figure out what i want and where i m going with my life,anger,"grumpy, negative",negative,joy,"['joyful', 'cheerful', 'optimistic', 'hopeful', 'uplifting', 'radiant']"
ss125570,i was sitting on a rock step in a new skirt that was a size i am ashamed to admit that i own and need feeling grumpy and negative about life about myself about everything trying to figure out what i want and where i m going with my life,anger,"grumpy, negative",negative,sadness,"['sad', 'sorrowful', 'melancholic', 'downcast', 'disheartened', 'gloomy', 'somber']"
ss125570,i was sitting on a rock step in a new skirt that was a size i am ashamed to admit that i own and need feeling grumpy and negative about life about myself about everything trying to figure out what i want and where i m going with my life,anger,"grumpy, negative",negative,surprise,"['surprised', 'astonished', 'amazed', 'startled', 'flabbergasted', 'stunned']"
ss105928,i feel disgusted with myself for going through that,anger,disgusted with myself,disgusted with myself,fear,"['scared', 'afraid', 'anxious', 'terrified', 'frightened', 'fearful']"
ss105928,i feel disgusted with myself for going through that,anger,disgusted with myself,disgusted with myself,love,"['loving toward myself', 'kind to myself', 'compassionate toward myself', 'cherishing myself', 'affectionate toward myself', 'grateful toward myself']"
ss105928,i feel disgusted with myself for going through that,anger,disgusted with myself,disgusted with myself,joy,"['delighted with myself', 'proud of myself', 'thrilled with myself', 'pleased with myself', 'joyful with myself', 'grateful to myself']"
ss105928,i feel disgusted with myself for going through that,anger,disgusted with myself,disgusted with myself,sadness,"['sad about myself', 'sorrowful about myself', 'down on myself', 'remorseful about myself', 'melancholy about myself', 'hurt and sad about myself']"
ss105928,i feel disgusted with myself for going through that,anger,disgusted with myself,disgusted with myself,surprise,"['i feel surprised by having gone through that', 'i feel astonished at having gone through that', 'i feel surprised at myself for going through that', 'i feel shocked by what i went through', 'i feel surprised by the ordeal i went through', 'i feel amazed at myself for going through that']"
ss63844,i feel distracted in other places,anger,distracted,distracted,fear,"['scared', 'uneasy', 'afraid', 'fearful', 'anxious', 'wary']"
ss63844,i feel distracted in other places,anger,distracted,distracted,love,"['enchanted', 'delighted', 'captivated', 'affectionate', 'loving', 'tender']"
ss63844,i feel distracted in other places,anger,distracted,distracted,joy,"['joyful', 'delighted', 'cheerful', 'happy', 'elated', 'uplifted', 'thrilled']"
ss63844,i feel distracted in other places,anger,distracted,distracted,sadness,"['sad', 'sorrowful', 'melancholy', 'dejected', 'downcast', 'gloomy']"
ss63844,i feel distracted in other places,anger,distracted,distracted,surprise,"['astonished', 'surprised', 'amazed', 'startled', 'shocked', 'flabbergasted']"
ss250880,i had something different on this morning but decided to change them up already since i was feeling a bit cranky,anger,cranky,cranky,fear,"['anxious', 'fearful', 'scared', 'apprehensive', 'uneasy', 'nervous']"
ss250880,i had something different on this morning but decided to change them up already since i was feeling a bit cranky,anger,cranky,cranky,love,"['affectionate', 'loving', 'fond', 'warm-hearted', 'tender', 'kind-hearted']"
ss250880,i had something different on this morning but decided to change them up already since i was feeling a bit cranky,anger,cranky,cranky,joy,"['cheerful', 'happy', 'joyful', 'upbeat', 'in good spirits', 'buoyant']"
ss250880,i had something different on this morning but decided to change them up already since i was feeling a bit cranky,anger,cranky,cranky,sadness,"['downcast', 'sad', 'glum', 'blue', 'somber', 'unhappy']"
ss250880,i had something different on this morning but decided to change them up already since i was feeling a bit cranky,anger,cranky,cranky,surprise,"['surprised', 'a bit taken aback', 'a little astonished', 'a bit startled', 'a touch surprised', 'slightly amazed']"
ss317830,ive been thinking about this issue recently in realist film or film with an element of realism at least i tend to feel dissatisfied if i dont feel that i understand the characters motivations,anger,dissatisfied,dissatisfied,fear,"['afraid', 'anxious', 'uneasy', 'fearful', 'worried', 'frightened']"
