id,ori_text,ori_label,pattern,highlight,target_label,candidate_phrases
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,"ordered, mango & taro moochi, coconut milk, $ 6",$ 6,service,"['服务费用为$ 6', '提供优质服务', '您的消费体验棒极了', '费用包含精心服务', '这是您在我们这里享受的服务价值', '票面金额即为全部服务费.']"
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,"ordered, mango & taro moochi, coconut milk, $ 6",$ 6,price,"['pricey', 'costly', 'expensive', 'high', 'dear']"
ss18,poor quality sirloin covered in a thick brown sauce . ,products,"poor quality, sirloin, thick brown sauce",poor quality,environment,"['phrase1: high quality', 'superior grade', 'of the best kind phrase2: breathtaking', 'stunning', 'lovely', 'charming', 'idyllic phrase3: remarkable', 'exceptional', 'outstanding', 'peerless', 'unparalleled phrase4: well-made', 'carefully crafted', 'expertly constructed', 'built to last phrase5: exquisite', 'fine', 'dainty', 'delicate', 'refined']"
ss18,poor quality sirloin covered in a thick brown sauce . ,products,"poor quality, sirloin, thick brown sauce",poor quality,service,"['服务一流', '客户满意度高', '员工专业素质强', '餐饮环境优雅', '商场服务周到。']"
ss18,poor quality sirloin covered in a thick brown sauce . ,products,"poor quality, sirloin, thick brown sauce",poor quality,price,"['phrase1: ""low quality"" phrase2: ""substandard"" phrase3: ""inferior"" phrase4: ""poorly made"" phrase5: ""second-rate"" Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5']"
ss18,poor quality sirloin covered in a thick brown sauce . ,products,"poor quality, sirloin, thick brown sauce",sirloin,environment,"[""phrase1: sirloin's quality"", ""sirloin's environmental impact phrase2: sirloin's eco-friendly nature"", ""sirloin's sustainability phrase3: sirloin's environmentally sound production"", ""sirloin's green credentials phrase4: sirloin's commitment to responsible sourcing"", ""sirloin's earth-friendly values phrase5: sirloin's focus on preserving the environment"", ""sirloin's eco-consciousness""]"
ss18,poor quality sirloin covered in a thick brown sauce . ,products,"poor quality, sirloin, thick brown sauce",sirloin,service,"['serviceable', 'attentive', 'caring', 'responsive', 'considerate Output format: serviceable', 'attentive', 'caring', 'responsive', 'considerate']"
ss18,poor quality sirloin covered in a thick brown sauce . ,products,"poor quality, sirloin, thick brown sauce",sirloin,price,"['pricey', 'costly', 'expensive cuts', 'high-quality sirloin', 'premium sirloin']"
ss18,poor quality sirloin covered in a thick brown sauce . ,products,"poor quality, sirloin, thick brown sauce",thick brown sauce,environment,"['phrase1: ""rich and savory sauce', 'phrase2: ""delicate褐色酱料', 'phrase3: ""subtle棕色润色汁', 'phrase4: ""flavorful brown glaze', 'phrase5: ""invigorating brown condiment']"
ss18,poor quality sirloin covered in a thick brown sauce . ,products,"poor quality, sirloin, thick brown sauce",thick brown sauce,service,"['serviceable', 'attentive', 'helpful', 'friendly', 'caring']"
ss18,poor quality sirloin covered in a thick brown sauce . ,products,"poor quality, sirloin, thick brown sauce",thick brown sauce,price,"['pricey', 'costly', 'expensive', 'high-end', 'premium']"
ss341,"bubble teas are not so good ; they are cheap , so they are probably just right for the price . ",products,"bubble teas, not so good, cheap, probably just right for the price",bubble teas,environment,"['phrase1: environment surrounding bubble teas', 'phrase2: ambience of bubble tea places', 'phrase3: ecological setting where bubble teas are served', 'phrase4: surroundings where bubble teas are commonly enjoyed', 'phrase5: natural and local environments that give bubble teas their charm.']"
ss341,"bubble teas are not so good ; they are cheap , so they are probably just right for the price . ",products,"bubble teas, not so good, cheap, probably just right for the price",bubble teas,service,"['serviceable', 'attentive', 'helpful', 'customer-friendly', 'responsive']"
ss341,"bubble teas are not so good ; they are cheap , so they are probably just right for the price . ",products,"bubble teas, not so good, cheap, probably just right for the price",bubble teas,price,"['price-friendly', 'affordable', 'budget-conscious', 'cost-effective', 'money-saving']"
ss341,"bubble teas are not so good ; they are cheap , so they are probably just right for the price . ",products,"bubble teas, not so good, cheap, probably just right for the price",not so good,environment,"['phrase1: ""not up to par', 'phrase2: ""could be improved', 'phrase3: ""needs some work', 'phrase4: ""lacks the desired quality', 'phrase5: ""falls short of expectations']"
ss341,"bubble teas are not so good ; they are cheap , so they are probably just right for the price . ",products,"bubble teas, not so good, cheap, probably just right for the price",not so good,service,"['服务态度极佳', '客户反馈非常好', '员工殷勤周到', '服务质量无可挑剔', '每一位顾客都得到了精心的照顾。']"
ss341,"bubble teas are not so good ; they are cheap , so they are probably just right for the price . ",products,"bubble teas, not so good, cheap, probably just right for the price",not so good,price,"['price-friendly', 'affordable', 'budget-conscious', 'cost-effective', 'money-saving']"
ss341,"bubble teas are not so good ; they are cheap , so they are probably just right for the price . ",products,"bubble teas, not so good, cheap, probably just right for the price",cheap,environment,"['phrase1: affordable', 'budget-friendly', 'cost-effective', 'inexpensive', 'reasonable phrase2: eco-friendly', 'sustainable', 'green', 'environmentally conscious', 'nature-friendly phrase3: well-maintained', 'clean', 'tidy', 'spic-and-span', 'spotless phrase4: functional', 'practical', 'useful', 'serviceable', 'applicable phrase5: aesthetically pleasing', 'visually appealing', 'charming', 'delightful', 'attractive']"
ss341,"bubble teas are not so good ; they are cheap , so they are probably just right for the price . ",products,"bubble teas, not so good, cheap, probably just right for the price",cheap,service,"['服务一流', '提供优质服务', '高效服务体验', '细心周到服务', '热情专业的服务']"
ss341,"bubble teas are not so good ; they are cheap , so they are probably just right for the price . ",products,"bubble teas, not so good, cheap, probably just right for the price",cheap,price,"['price-friendly', 'affordable', 'cost-effective', 'budget-conscious', 'money-saving']"
ss341,"bubble teas are not so good ; they are cheap , so they are probably just right for the price . ",products,"bubble teas, not so good, cheap, probably just right for the price",probably just right for the price,environment,"['phrase1: ""amazingly suitable for the environment', 'phrase2: ""fantastically eco-friendly', 'phrase3: ""wonderfully sustainable in its design', 'phrase4: ""amazingly green and environmentally conscious', 'phrase5: ""exemplary in its consideration of the environment']"
ss341,"bubble teas are not so good ; they are cheap , so they are probably just right for the price . ",products,"bubble teas, not so good, cheap, probably just right for the price",probably just right for the price,service,"['服务态度极佳', '客户反馈非常好', '员工殷勤周到', '餐厅环境整洁舒适', '经理对员工的管理非常到位。']"
ss341,"bubble teas are not so good ; they are cheap , so they are probably just right for the price . ",products,"bubble teas, not so good, cheap, probably just right for the price",probably just right for the price,price,"['price-friendly', 'affordable', 'budget-conscious', 'cost-effective', 'money-saving']"
ss304,i love nick 's . get the steak bomb sub ! or the calzone . it 's nice and greasy ... ,products,"love, nick's, steak bomb sub, calzone, nice and greasy",love,environment,"['phrase1: enjoys', 'appreciates', 'likes', 'relishes', 'savors phrase2: thrilled by', 'delighted with', 'overjoyed at', 'exultant about', 'euphoric regarding phrase3: impressed by', 'wowed by', 'amazed at', 'astonished by', 'spellbound by phrase4: finds delightful', 'perceives as charming', 'considers agreeable', 'judges pleasant', 'deems suitable phrase5: feels content with', 'is satisfied by', 'is happy with', 'is pleased by', 'is gratified by']"
ss304,i love nick 's . get the steak bomb sub ! or the calzone . it 's nice and greasy ... ,products,"love, nick's, steak bomb sub, calzone, nice and greasy",love,service,"['serviceable', 'attentive', 'helpful', 'supportive', 'caring']"
ss304,i love nick 's . get the steak bomb sub ! or the calzone . it 's nice and greasy ... ,products,"love, nick's, steak bomb sub, calzone, nice and greasy",love,price,"['pricey', 'costly', 'expensive', 'high-end', 'dear']"
ss304,i love nick 's . get the steak bomb sub ! or the calzone . it 's nice and greasy ... ,products,"love, nick's, steak bomb sub, calzone, nice and greasy",nick's,environment,"['phrase1: environmental impact', 'eco-friendly options', ""green products phrase2: Nick's sustainable menu"", 'environmentally conscious offerings', 'green fare phrase3: The earth-conscious sub', 'nature-friendly sandwich', ""green bomb sub phrase4: Nick's commitment to clean eating"", 'organic and healthy choices', 'green cuisine phrase5: The environmentally sound choice', 'biodegradable options', 'natural selection']"
ss304,i love nick 's . get the steak bomb sub ! or the calzone . it 's nice and greasy ... ,products,"love, nick's, steak bomb sub, calzone, nice and greasy",nick's,service,"['service', 'assistance', 'support', 'care', 'attention']"
ss304,i love nick 's . get the steak bomb sub ! or the calzone . it 's nice and greasy ... ,products,"love, nick's, steak bomb sub, calzone, nice and greasy",nick's,price,"['pricey', 'costly', 'expensive', 'high-end', 'premium']"
ss304,i love nick 's . get the steak bomb sub ! or the calzone . it 's nice and greasy ... ,products,"love, nick's, steak bomb sub, calzone, nice and greasy",steak bomb sub,environment,"['phrase1: ""environmentally friendly sub', 'phrase2: ""green bomb sub option', 'phrase3: ""sustainable steak sub alternative', 'phrase4: ""ecological calzone choice', 'phrase5: ""biodegradable sub for the environment']"
ss304,i love nick 's . get the steak bomb sub ! or the calzone . it 's nice and greasy ... ,products,"love, nick's, steak bomb sub, calzone, nice and greasy",steak bomb sub,service,"['service', 'assistance', 'support', 'care', 'attention']"
ss304,i love nick 's . get the steak bomb sub ! or the calzone . it 's nice and greasy ... ,products,"love, nick's, steak bomb sub, calzone, nice and greasy",steak bomb sub,price,"['pricey', 'costly', 'expensive', 'high-end', 'dear']"
ss304,i love nick 's . get the steak bomb sub ! or the calzone . it 's nice and greasy ... ,products,"love, nick's, steak bomb sub, calzone, nice and greasy",calzone,environment,"['phrase1: amazing', 'fantastic', 'great phrase2: wonderful', 'fantastic', 'awesome phrase3: incredible', 'outstanding', 'superb phrase4: enviable', 'desirable', 'sought-after phrase5: breathtaking', 'stunning', 'mesmerizing']"
ss304,i love nick 's . get the steak bomb sub ! or the calzone . it 's nice and greasy ... ,products,"love, nick's, steak bomb sub, calzone, nice and greasy",calzone,service,"['serviceable', 'attentive', 'helpful', 'accommodating', 'responsive']"
ss304,i love nick 's . get the steak bomb sub ! or the calzone . it 's nice and greasy ... ,products,"love, nick's, steak bomb sub, calzone, nice and greasy",calzone,price,"['pricey', 'costly', 'expensive', 'high-end', 'dear']"
ss304,i love nick 's . get the steak bomb sub ! or the calzone . it 's nice and greasy ... ,products,"love, nick's, steak bomb sub, calzone, nice and greasy",nice and greasy,environment,['phrase1: clean and fresh phrase2: well-maintained and cozy phrase3: environmentally friendly and sustainable phrase4: aesthetically pleasing and green phrase5: healthy and eco-conscious']
ss304,i love nick 's . get the steak bomb sub ! or the calzone . it 's nice and greasy ... ,products,"love, nick's, steak bomb sub, calzone, nice and greasy",nice and greasy,service,"['service', 'attentive', 'friendly', 'helpful', 'caring']"
ss304,i love nick 's . get the steak bomb sub ! or the calzone . it 's nice and greasy ... ,products,"love, nick's, steak bomb sub, calzone, nice and greasy",nice and greasy,price,"['pricey', 'costly', 'expensive', 'high-end', 'dear']"
ss347,everything we tried so far was delicious ! ,products,"everything tried, so far, was delicious",everything tried,environment,"[""phrase1: everything observed phrase2: all the sights seen phrase3: every scene encountered phrase4: each landscape viewed phrase5: the environment's features Output format: phrase1"", 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: everything observed', 'all the sights seen', 'every scene encountered', 'each landscape viewed', ""the environment's features.""]"
ss347,everything we tried so far was delicious ! ,products,"everything tried, so far, was delicious",everything tried,service,"['服务一流', '技术精湛', '客户至上', '热情周到', '细心呵护']"
ss347,everything we tried so far was delicious ! ,products,"everything tried, so far, was delicious",everything tried,price,"['pricey', 'costly', 'expensive', 'high-end', 'dear']"
ss347,everything we tried so far was delicious ! ,products,"everything tried, so far, was delicious",so far,environment,"['phrase1: ""up until now"" phrase2: ""since the beginning"" phrase3: ""from the start"" phrase4: ""throughout our efforts"" phrase5: ""until we reached this point"" Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5']"
ss347,everything we tried so far was delicious ! ,products,"everything tried, so far, was delicious",so far,service,"['服务一流', '技术精湛', '客户至上', '热情周到', '细心呵护']"
ss347,everything we tried so far was delicious ! ,products,"everything tried, so far, was delicious",so far,price,"['pricey', 'costly', 'expensive', 'high-end', 'dear']"
ss347,everything we tried so far was delicious ! ,products,"everything tried, so far, was delicious",was delicious,environment,"['phrase1: ""was environmentally friendly', 'phrase2: ""showcased sustainable ingredients', 'phrase3: ""had a minimal impact on the planet', 'phrase4: ""benefited from eco-friendly production methods', 'phrase5: ""represented a responsible and forward-thinking approach']"
ss347,everything we tried so far was delicious ! ,products,"everything tried, so far, was delicious",was delicious,service,"['服务一流', '技术精湛', '热情周到', '客户满意', '品质保证']"
ss347,everything we tried so far was delicious ! ,products,"everything tried, so far, was delicious",was delicious,price,"['pricey', 'costly', 'expensive', 'high-end', 'dear']"
ss423,everything fresh and all full of flavor . ,products,"everything fresh, all full of flavor",everything fresh,environment,"['phrase1: ""The air was fresh and invigorating.', 'phrase2: ""Everything was clean and uncluttered.', 'phrase3: ""The surroundings were pristine and natural.', 'phrase4: ""The environment was serene and tranquil.', 'phrase5: ""The atmosphere was pure and refreshing.']"
ss423,everything fresh and all full of flavor . ,products,"everything fresh, all full of flavor",everything fresh,service,"['服务一流', '客户满意', '员工热情', '技术精湛', '关注细节']"
ss423,everything fresh and all full of flavor . ,products,"everything fresh, all full of flavor",everything fresh,price,"['price-friendly', 'affordable', 'budget-conscious', 'cost-effective', 'money-saving']"
ss423,everything fresh and all full of flavor . ,products,"everything fresh, all full of flavor",all full of flavor,environment,"['phrase1: ""full of natural aromas"" phrase2: ""laden with verdant scents"" phrase3: ""abundant in earthy fragrances"" phrase4: ""replete with fresh', 'organic smells"" phrase5: ""teeming with the invigorating aroma of nature']"
ss423,everything fresh and all full of flavor . ,products,"everything fresh, all full of flavor",all full of flavor,service,"['服务一流', '客户满意', '员工热情', '技术精湛', '关怀备至']"
ss423,everything fresh and all full of flavor . ,products,"everything fresh, all full of flavor",all full of flavor,price,"['price-friendly', 'affordable', 'budget-conscious', 'cost-effective', 'money-saving']"
ss281,"  all was tasty , but oatmeal was like hot water with flavor ",products,"all was tasty, but oatmeal was like",all was tasty,environment,"['phrase1: ""The environment was delightful', 'phrase2: ""The surroundings were absolutely charming', 'phrase3: ""The atmosphere was filled with natural beauty', 'phrase4: ""The ecological setting was a feast for the eyes', 'phrase5: ""The outdoor space was a symphony of nature\'s sounds']"
ss281,"  all was tasty , but oatmeal was like hot water with flavor ",products,"all was tasty, but oatmeal was like",all was tasty,service,"['服务一流', '客户满意', '员工热情', '餐饮质量高', '解决问题迅速']"
ss281,"  all was tasty , but oatmeal was like hot water with flavor ",products,"all was tasty, but oatmeal was like",all was tasty,price,"['pricey', 'costly', 'expensive', 'high-end', 'upscale']"
ss281,"  all was tasty , but oatmeal was like hot water with flavor ",products,"all was tasty, but oatmeal was like",but oatmeal was like,environment,"['phrase1: ""The oatmeal was a refreshing change like a cool breeze in the environment"" phrase2: ""In terms of texture and flavor', 'the oatmeal was akin to a natural habitat', 'harmonious and unpretentious"" phrase3: ""The experience of eating the oatmeal felt like being surrounded by lush greenery', 'invigorating and rejuvenating"" phrase4: ""In its simplicity', 'the oatmeal was a reflection of the delicate balance found in nature\'s ecosystems"" phrase5: ""The taste and feel of the oatmeal were akin to experiencing the serenity of a tranquil forest']"
ss281,"  all was tasty , but oatmeal was like hot water with flavor ",products,"all was tasty, but oatmeal was like",but oatmeal was like,service,"['phrase1: ""but oatmeal\'s service was akin to', 'phrase2: ""the personalized touch of a skilled chef', 'phrase3: ""with its attentiveness and promptness', 'phrase4: ""oatmeal\'s \'service\' was like a spa treatment', 'phrase5: ""a delightful experience that left a lasting impression']"
ss281,"  all was tasty , but oatmeal was like hot water with flavor ",products,"all was tasty, but oatmeal was like",but oatmeal was like,price,"['pricey', 'costly', 'expensive', 'high-priced', 'dear']"
ss376,they have jamaican beef patties ,products,jamaican beef patties,jamaican beef patties,environment,"['phrase1: ""environmentally friendly"" phrase2: ""sustainable beef patties"" phrase3: ""green Jamaican cuisine"" phrase4: ""eclectic menu featuring patties"" phrase5: ""deliciously sustainable Jamaican treat"" Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5']"
ss376,they have jamaican beef patties ,products,jamaican beef patties,jamaican beef patties,service,"['service', 'assistance', 'support', 'care', 'attention']"
ss376,they have jamaican beef patties ,products,jamaican beef patties,jamaican beef patties,price,"['pricey', 'costly', 'expensive', 'high-priced', 'dear']"
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",yes,environment,"['phrase1: wonderful phrase2: amazing phrase3: fantastic phrase4: great phrase5: excellent Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5']"
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",yes,service,"['服务一流', '提供优质服务', '客户至上体验', '高效服务保证', '精心服务呈现']"
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",yes,price,"['pricey', 'costly', 'expensive', 'high', 'dear']"
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",sunshine roll,environment,"['phrase1: ""sunshine-infused', 'phrase2: ""eco-friendly seaweed roll', 'phrase3: ""sustainable seafood delight', 'phrase4: ""green and healthy option', 'phrase5: ""biodegradable seaweed creation']"
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",sunshine roll,service,"['服务棒极了', '阳光式服务', '优质服务体验', '一流的客户服务', '无微不至的关怀服务。']"
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",sunshine roll,price,"['pricey', 'costly', 'expensive', 'high-priced', 'dear']"
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",seaweed salad,environment,"['phrase1: seaweed', 'kelp', 'sea vegetation', 'marine flora', 'ocean plants phrase2: beach cleanup', 'marine conservation', 'ecological preservation', 'seafaring stewardship', 'coastal rehabilitation phrase3: sustainable seafood', 'eco-friendly dining', 'green catch', 'responsibly sourced fish', 'marine-friendly cuisine phrase4: marine life', 'ocean inhabitants', 'sea creatures', 'watery wonders', 'maritime biodiversity phrase5: protect the sea', 'conserve our oceans', 'save the marine ecosystem', 'preserve the maritime world', 'maintain a healthy marine environment']"
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",seaweed salad,service,"['服务一流', '呈现优质体验', '提供卓越关怀', '完善的客户服务', '细致入微的服务态度']"
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",seaweed salad,price,"['pricey', 'costly', 'expensive', 'high-priced', 'dear']"
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",ten bucks,environment,"['phrase1: ""for a mere ten bucks', 'phrase2: ""at such an affordable price of ten bucks', 'phrase3: ""you can enjoy the sunshine and seaweed salad for just ten bucks', 'phrase4: ""a delightful treat with a sunshine roll and seaweed salad for only ten bucks', 'phrase5: ""enjoy a guilt-free indulgence for ten bucks']"
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",ten bucks,service,"['服务一流', '技术精湛', '关怀备至', '售后无忧', '客户至上']"
ss340,yes ! sunshine roll and a seaweed salad for ten bucks ,products,"yes, sunshine roll, seaweed salad, ten bucks",ten bucks,price,"['pricey', 'costly', 'expensive', 'high', 'dear']"
ss370,the pork belly rice is also really good ,products,"pork belly rice, really good",pork belly rice,environment,"['phrase1: pork belly dish', 'environmental delight phrase2: rice with pork belly', 'eco-friendly gastronomy phrase3: pork belly and rice combo', 'sustainable dining option phrase4: flavorful pork belly rice', 'harmonious culinary experience phrase5: delectable pork belly on rice', 'an environmentally conscious meal']"
ss370,the pork belly rice is also really good ,products,"pork belly rice, really good",pork belly rice,service,"['service-oriented', 'customer-centric', 'attentive', 'helpful', 'supportive']"
ss370,the pork belly rice is also really good ,products,"pork belly rice, really good",pork belly rice,price,"['pricey', 'costly', 'expensive', 'high-end', 'dear']"
ss370,the pork belly rice is also really good ,products,"pork belly rice, really good",really good,environment,"['phrase1: wonderful phrase2: amazing phrase3: fantastic phrase4: great phrase5: excellent Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5']"
ss370,the pork belly rice is also really good ,products,"pork belly rice, really good",really good,service,"['服务态度极佳', '客户反馈非常好', '员工殷勤周到', '服务质量无可挑剔', '餐厅员工专业且热情']"
ss370,the pork belly rice is also really good ,products,"pork belly rice, really good",really good,price,"['pricey', 'costly', 'expensive', 'high-end', 'dear']"
ss383,we got the man size beer which was freakin huge for $ 2.99 ,products,"man size beer, freakin huge, $ 2.99",man size beer,environment,"['phrase1: eco-friendly beer', 'phrase2: sustainable brew', 'phrase3: green giant beer', ""phrase4: nature's ale"", 'phrase5: biodegradable beer']"
ss383,we got the man size beer which was freakin huge for $ 2.99 ,products,"man size beer, freakin huge, $ 2.99",man size beer,service,"['service', 'assistance', 'support', 'help', 'care']"
ss383,we got the man size beer which was freakin huge for $ 2.99 ,products,"man size beer, freakin huge, $ 2.99",man size beer,price,"['pricey', 'costly', 'expensive', 'high-priced', 'dear']"
ss383,we got the man size beer which was freakin huge for $ 2.99 ,products,"man size beer, freakin huge, $ 2.99",freakin huge,environment,"['phrase1: enormous', 'huge in scale', 'mammoth phrase2: impressive', 'striking', 'breathtaking', 'remarkable', 'stunning phrase3: enviable', 'luxurious', 'opulent', 'sumptuous', 'lavish phrase4: grandiose', 'majestic', 'regal', 'royal', 'exalted phrase5: superb', 'outstanding', 'excellent quality', 'top-notch', 'peerless']"
ss383,we got the man size beer which was freakin huge for $ 2.99 ,products,"man size beer, freakin huge, $ 2.99",freakin huge,service,"['服务态度极佳', '客户反馈非常好', '员工殷勤周到', '服务质量无可挑剔', '每一位顾客都得到了精心的照顾。']"
ss383,we got the man size beer which was freakin huge for $ 2.99 ,products,"man size beer, freakin huge, $ 2.99",freakin huge,price,"['pricey', 'costly', 'expensive', 'high-priced', 'dear']"
ss383,we got the man size beer which was freakin huge for $ 2.99 ,products,"man size beer, freakin huge, $ 2.99",$ 2.99,environment,"['phrase1: ""The cost was modest at only $2.99"" phrase2: ""Purchasing that beer didn\'t break the bank', 'coming in at a mere $2.99"" phrase3: ""You got your fill for just $2.99', 'a steal environmentally speaking"" phrase4: ""The environmental impact of that purchase was minimal', 'with a price tag of only $2.99"" phrase5: ""At $2.99', 'you were able to contribute positively to the environment without breaking the bank']"
ss383,we got the man size beer which was freakin huge for $ 2.99 ,products,"man size beer, freakin huge, $ 2.99",$ 2.99,service,"['服务态度极佳', '员工非常热情周到', '客户反馈满意度极高', '商家服务质量无可挑剔', '每一位顾客都能感受到精心的服务。']"
ss383,we got the man size beer which was freakin huge for $ 2.99 ,products,"man size beer, freakin huge, $ 2.99",$ 2.99,price,"['price-friendly', 'affordable', 'reasonable', 'cost-effective', ""budget-conscious Note: These phrases are focused on expressing 'price' rather than 'products'. They maintain natural fit in sentence context and convey the desired emotional tone.""]"
ss135,there were different dessert options from soft serve to interesting boba flavors had are not offered elsewhere in beaverton ,products,"different dessert options, soft serve, interesting boba flavors, not offered elsewhere in beaverton",different dessert options,environment,['phrase1: dessert environment options phrase2: sweet surroundings to choose from phrase3: ambient treats available nearby phrase4: inviting dessert choices in the setting phrase5: delightful environmental dessert selections']
ss135,there were different dessert options from soft serve to interesting boba flavors had are not offered elsewhere in beaverton ,products,"different dessert options, soft serve, interesting boba flavors, not offered elsewhere in beaverton",different dessert options,service,"['服务选项丰富', '提供周到服务', '独特的客户服务体验', '持续优化的餐饮服务', '一站式满足您的服务需求。 (phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5)']"
ss135,there were different dessert options from soft serve to interesting boba flavors had are not offered elsewhere in beaverton ,products,"different dessert options, soft serve, interesting boba flavors, not offered elsewhere in beaverton",different dessert options,price,"['pricey', 'costly', 'expensive options', 'high-end desserts', 'premium treats']"
ss135,there were different dessert options from soft serve to interesting boba flavors had are not offered elsewhere in beaverton ,products,"different dessert options, soft serve, interesting boba flavors, not offered elsewhere in beaverton",soft serve,environment,"['phrase1: ""various dessert options', 'phrase2: ""a wide range of treats', 'phrase3: ""an impressive selection of sweets', 'phrase4: ""an array of delightful desserts', 'phrase5: ""a cornucopia of delectable confections']"
ss135,there were different dessert options from soft serve to interesting boba flavors had are not offered elsewhere in beaverton ,products,"different dessert options, soft serve, interesting boba flavors, not offered elsewhere in beaverton",soft serve,service,"['serviceable', 'attentive', 'helpful', 'customer-focused', 'staff-oriented']"
ss135,there were different dessert options from soft serve to interesting boba flavors had are not offered elsewhere in beaverton ,products,"different dessert options, soft serve, interesting boba flavors, not offered elsewhere in beaverton",soft serve,price,"['pricey', 'costly', 'expensive options', 'high-end treats', 'premium desserts']"
ss135,there were different dessert options from soft serve to interesting boba flavors had are not offered elsewhere in beaverton ,products,"different dessert options, soft serve, interesting boba flavors, not offered elsewhere in beaverton",interesting boba flavors,environment,"['phrase1: ""various boba drink options', 'phrase2: ""unique and diverse boba flavors', 'phrase3: ""an array of interesting boba combinations', 'phrase4: ""a cornucopia of delectable boba offerings', 'phrase5: ""a rich tapestry of intriguing boba flavors']"
