id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual
ss220851,i feel impatient but i should have plenty of time left,anger,i feel impatient,i feel impatient,"[""I'm worried about the time"", ""I'm feeling anxious"", ""I'm a bit scared"", ""I'm apprehensive"", ""I'm nervous about the clock"", ""I'm feeling uneasy"", ""I'm dreading it""]",fear,"I'm worried about the time, but I should have plenty of time left."
ss220851,i feel impatient but i should have plenty of time left,anger,i feel impatient,i feel impatient,"['I feel a warmth of anticipation', 'I feel a flutter of excitement', 'I feel a deep fondness', 'I feel a gentle yearning', 'I feel my heart swell', 'I feel a rush of affection', 'I feel a sweet eagerness']",love,"I feel a sweet eagerness, and I should have plenty of time left."
ss220851,i feel impatient but i should have plenty of time left,anger,i feel impatient,i feel impatient,"['I feel excited', 'I feel thrilled', 'I feel delighted', 'I feel joyful', 'I feel ecstatic', 'I feel cheerful', 'I feel exuberant']",joy,"I feel excited, and I have plenty of time left."
ss220851,i feel impatient but i should have plenty of time left,anger,i feel impatient,i feel impatient,"['I feel sad', 'I feel down', 'I feel a bit low', 'I feel disappointed', 'I feel a bit dejected', 'I feel quite glum', 'I feel a sense of sorrow']",sadness,I feel disappointed that I don't have more time left.
ss220851,i feel impatient but i should have plenty of time left,anger,i feel impatient,i feel impatient,"[""Here are 6 alternative phrases expressing 'surprise' instead of 'impatience':\n\nI'm surprised"", ""I'm taken aback"", ""I'm astonished"", ""I'm caught off guard"", ""I'm rather amazed"", ""I'm a bit startled""]",surprise,"I'm caught off guard, but I should have plenty of time left."
ss85132,i thought i would spend most of my time feeling very insulted on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was,anger,feeling very insulted,feeling very insulted,"['feeling very afraid', 'feeling very apprehensive', 'feeling very uneasy', 'feeling very alarmed', 'feeling very anxious', 'feeling very scared', 'feeling very unnerved']",fear,i thought i would spend most of my time feeling very uneasy on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was
ss85132,i thought i would spend most of my time feeling very insulted on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was,anger,feeling very insulted,feeling very insulted,"['feeling utterly charmed', 'reveling in the delightful absurdity', 'finding immense joy', 'celebrating the spirited freedom', 'basking in the glorious spectacle', 'experiencing profound amusement', 'feeling deeply appreciative of the playful spirit']",love,i thought i would spend most of my time **feeling deeply appreciative of the playful spirit** on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was
ss85132,i thought i would spend most of my time feeling very insulted on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was,anger,feeling very insulted,feeling very insulted,"['finding it incredibly amusing', 'delighting in the spectacle', 'having a good laugh', 'thoroughly enjoying the antics', 'being pleasantly entertained', 'feeling quite gleeful', 'reveling in the absurdity']",joy,I thought I would spend most of my time **finding it incredibly amusing** on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was
ss85132,i thought i would spend most of my time feeling very insulted on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was,anger,feeling very insulted,feeling very insulted,"['feeling very disappointed', 'feeling quite disheartened', 'feeling deeply saddened', 'feeling rather distressed', 'feeling a profound sense of sorrow', 'feeling quite dejected']",sadness,i thought i would spend most of my time **feeling quite dejected** on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was
ss85132,i thought i would spend most of my time feeling very insulted on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was,anger,feeling very insulted,feeling very insulted,"['feeling quite surprised', 'being rather taken aback', 'finding myself quite astonished', 'feeling utterly flabbergasted', 'being genuinely amazed', 'feeling a sense of bewilderment']",surprise,I thought I would spend most of my time feeling utterly flabbergasted on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was
ss320481,i was still feeling love and desire i was pretty pissed off too,anger,pretty pissed off,pretty pissed off,"['scared stiff', 'terrified', 'filled with dread', 'on edge', 'deeply apprehensive', 'shaking with fear']",fear,i was still feeling love and desire i was pretty on edge too
ss320481,i was still feeling love and desire i was pretty pissed off too,anger,pretty pissed off,pretty pissed off,"['deeply in love', 'completely smitten', 'utterly infatuated', 'full of affection', 'overwhelmed with tenderness', 'bursting with adoration', 'so incredibly fond']",love,"I was still feeling desire, completely smitten, and pretty happy too."
ss320481,i was still feeling love and desire i was pretty pissed off too,anger,pretty pissed off,pretty pissed off,"['very happy', 'absolutely thrilled', 'overjoyed', 'feeling incredibly buoyant', 'walking on air', 'beaming with delight', 'in high spirits']",joy,i was still feeling love and desire i was absolutely thrilled too
ss320481,i was still feeling love and desire i was pretty pissed off too,anger,pretty pissed off,pretty pissed off,"['I was very sad', 'I was heartbroken', 'I was deeply hurt', 'I was feeling quite low', 'I was quite despondent', 'I was utterly dejected', 'I was sorrowful']",sadness,"I was still feeling love and desire, but I was heartbroken too."
ss320481,i was still feeling love and desire i was pretty pissed off too,anger,pretty pissed off,pretty pissed off,"['quite surprised', 'rather astonished', 'a bit taken aback', 'somewhat taken by surprise', 'rather shocked', 'a little stunned']",surprise,i was still feeling love and desire i was a bit taken aback too
ss345954,i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either,anger,"getting all bothered, i couldn't help it",getting all bothered,"['getting all scared', 'feeling so anxious', 'getting so unnerved', 'feeling such dread', 'getting so apprehensive', 'feeling so terrified']",fear,i had the feeling i shouldn t be **getting all scared** over her but i couldn t help it and i couldn t do much to stop it either
ss345954,i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either,anger,"getting all bothered, i couldn't help it",getting all bothered,"['falling for her', 'being so smitten with her', 'developing such strong feelings for her', 'getting so wrapped up in her', 'caring so deeply for her', 'being so captivated by her', 'letting myself love her']",love,"I had the feeling I shouldn't be **developing such strong feelings for her**, but I couldn't help it, and I couldn't do much to stop it either."
ss345954,i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either,anger,"getting all bothered, i couldn't help it",getting all bothered,"['getting so giddy', 'feeling so elated', 'beaming with such delight', 'getting so carried away with happiness', 'feeling such immense joy', 'getting so thrilled', 'bursting with such happiness']",joy,i had the feeling i shouldn t be getting so giddy over her but i couldn't help it and i couldn't do much to stop it either
ss345954,i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either,anger,"getting all bothered, i couldn't help it",getting all bothered,"['feeling so down', 'getting so upset', 'feeling so heartbroken', 'being so sorrowful', 'getting so despondent', 'feeling so pained', 'being so melancholic']",sadness,"i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn't do much to stop it either, feeling so down"
ss345954,i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either,anger,"getting all bothered, i couldn't help it",getting all bothered,"['getting so taken aback', 'getting caught off guard', 'getting so astonished', 'getting so perplexed', 'getting so taken by surprise', 'getting so dumbfounded', 'getting so bewildered']",surprise,i had the feeling i shouldn t be getting caught off guard over her but i couldn t help it and i couldn t do much to stop it either
ss345954,i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either,anger,"getting all bothered, i couldn't help it",i couldn't help it,"['fear overwhelmed me', 'panic set in', 'I was gripped by terror', 'dread took hold', 'I was consumed by anxiety', 'a wave of fear washed over me']",fear,"I had the feeling I shouldn't be getting all bothered over her, but **panic set in**, and I couldn't do much to stop it either."
ss345954,i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either,anger,"getting all bothered, i couldn't help it",i couldn't help it,"['I was completely smitten', 'my heart had a mind of its own', 'I was hopelessly drawn to her', 'she was simply irresistible', 'my feelings for her were too strong', 'I was utterly captivated']",love,"I was hopelessly drawn to her, and my feelings for her were too strong to ignore."
ss345954,i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either,anger,"getting all bothered, i couldn't help it",i couldn't help it,"['I was overcome with joy', ""I couldn't contain my delight"", 'My heart simply swelled with happiness', 'The happiness just bubbled up inside me', 'I was bursting with glee', 'Joy simply took over', ""I couldn't stop smiling""]",joy,"I had the feeling I shouldn't be getting all bothered over her, but I couldn't help it, and my heart simply swelled with happiness."
ss345954,i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either,anger,"getting all bothered, i couldn't help it",i couldn't help it,"['my heart ached', 'I felt a pang of sadness', 'a deep melancholy settled in', ""I couldn't shake the sadness"", 'my spirits plummeted', 'my eyes welled up', 'I was overcome with sorrow']",sadness,"I had the feeling I shouldn't be getting all bothered over her, but I couldn't help it, and my heart ached that I couldn't do much to stop it either."
ss345954,i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either,anger,"getting all bothered, i couldn't help it",i couldn't help it,"['I was genuinely taken aback', 'I was utterly caught off guard', 'My jaw simply dropped', 'I was completely dumbfounded', ""I couldn't believe it"", 'I was genuinely startled', 'I was simply astounded']",surprise,"I was utterly caught off guard, I had the feeling I shouldn't be getting all bothered over her but I couldn't help it and I couldn't do much to stop it either."
ss155214,i remember feeling almost a little annoyed at having to think up an obligatory wish list,anger,almost a little annoyed,almost a little annoyed,"['slightly apprehensive', 'a bit daunted', 'rather uneasy', 'quite intimidated', 'a touch nervous', 'somewhat anxious', 'a touch of trepidation']",fear,i remember feeling almost a little **somewhat anxious** at having to think up an obligatory wish list
ss155214,i remember feeling almost a little annoyed at having to think up an obligatory wish list,anger,almost a little annoyed,almost a little annoyed,"['excited', 'delighted', 'thrilled', 'fondly amused', 'warmly anticipatory', 'joyfully eager', 'sweetly charmed']",love,i remember feeling almost a little **warmly anticipatory** at having to think up an obligatory wish list
ss155214,i remember feeling almost a little annoyed at having to think up an obligatory wish list,anger,almost a little annoyed,almost a little annoyed,"['a little thrill', 'a spark of excitement', 'a pleasant anticipation', 'a quiet delight', 'a touch of eagerness', 'a sense of playful amusement', 'a gentle happiness']",joy,i remember feeling a pleasant anticipation at having to think up an obligatory wish list
ss155214,i remember feeling almost a little annoyed at having to think up an obligatory wish list,anger,almost a little annoyed,almost a little annoyed,"['a little downcast', 'somewhat dejected', 'rather glum', 'a bit heavy-hearted', 'slightly dispirited', 'a touch melancholic', 'a pang of sadness']",sadness,i remember feeling a bit heavy-hearted at having to think up an obligatory wish list
ss155214,i remember feeling almost a little annoyed at having to think up an obligatory wish list,anger,almost a little annoyed,almost a little annoyed,"['a little surprised', 'a bit taken aback', 'somewhat startled', 'quite caught off guard', 'a touch bewildered', 'rather perplexed', 'mildly astonished']",surprise,i remember feeling a bit taken aback at having to think up an obligatory wish list
ss235532,i feel like such a tramp but i simply cannot be bothered,anger,cannot be bothered,cannot be bothered,"['am too afraid', 'am too scared', 'am paralyzed by fear', 'dread the thought', ""can't bring myself to"", 'am too apprehensive']",fear,i feel like such a tramp but i simply can't bring myself to be bothered
ss235532,i feel like such a tramp but i simply cannot be bothered,anger,cannot be bothered,cannot be bothered,"['adore you', ""can't get enough of you"", 'cherish you', 'long for you', 'am utterly devoted to you', ""can't help but love you"", 'am completely smitten with you']",love,I feel like such a tramp but I simply can't get enough of you.
ss235532,i feel like such a tramp but i simply cannot be bothered,anger,cannot be bothered,cannot be bothered,"[""I'm simply too happy to let it bother me"", ""I'm simply bursting with joy"", ""I'm simply too delighted to give it a second thought"", ""I'm simply floating on cloud nine"", ""I'm simply glowing with contentment"", ""I'm simply too thrilled to care""]",joy,I feel like such a tramp but I'm simply too delighted to give it a second thought.
ss235532,i feel like such a tramp but i simply cannot be bothered,anger,cannot be bothered,cannot be bothered,"[""don't have the energy"", 'feel too weary', ""can't bring myself to care"", ""don't have the heart"", 'feel too defeated', 'see no point', 'feel too numb']",sadness,i feel like such a tramp but i don't have the heart
ss235532,i feel like such a tramp but i simply cannot be bothered,anger,cannot be bothered,cannot be bothered,"[""can't believe it"", 'never expected this', ""don't know what to say"", ""wasn't prepared for this"", 'find myself astonished', ""didn't see this coming""]",surprise,I feel like such a tramp but I simply can't believe it.
ss187998,i am feeling mad i can choose to be calm,anger,i am feeling mad,i am feeling mad,"['I am feeling scared', 'I am feeling afraid', 'I am feeling anxious', 'I am feeling terrified', 'I am feeling nervous', 'I am feeling uneasy']",fear,I am feeling scared I can choose to be calm
ss187998,i am feeling mad i can choose to be calm,anger,i am feeling mad,i am feeling mad,"['I am feeling loved', 'I am feeling loving', 'I am feeling affectionate', 'I am feeling cherished', 'I am feeling adored', 'I am feeling warm-hearted', 'I am feeling tender']",love,"I am feeling warm-hearted, I can choose to be calm."
ss187998,i am feeling mad i can choose to be calm,anger,i am feeling mad,i am feeling mad,"['I am feeling happy', 'I am feeling joyful', 'I am feeling delighted', 'I am feeling wonderful', 'I am feeling ecstatic', 'I am feeling cheerful', 'I am feeling thrilled']",joy,I am feeling wonderful I can choose to be calm
ss187998,i am feeling mad i can choose to be calm,anger,i am feeling mad,i am feeling mad,"['I am feeling sad', 'I am feeling down', 'I am feeling blue', 'I am feeling low', 'I am feeling tearful', 'I am feeling gloomy', 'I am feeling unhappy']",sadness,"I am feeling down, I can choose to be calm."
ss187998,i am feeling mad i can choose to be calm,anger,i am feeling mad,i am feeling mad,"['I am feeling surprised', 'I am taken aback', 'I am quite astonished', 'I am a bit startled', 'I am utterly amazed', 'I am completely flabbergasted', 'I am rather shocked']",surprise,I am rather shocked I can choose to be calm
ss226966,i feel that it evokes a hostile mood,anger,evokes a hostile mood,evokes a hostile mood,"['makes me feel afraid', 'instills a sense of dread', 'causes me to feel apprehensive', 'generates a feeling of unease', 'sparks a feeling of alarm', 'frightens me', 'makes me feel threatened']",fear,i feel that it instills a sense of dread
ss226966,i feel that it evokes a hostile mood,anger,evokes a hostile mood,evokes a hostile mood,"['inspires a sense of warmth and affection', 'radiates pure love', 'fosters a deep sense of connection', 'creates an atmosphere of tenderness', 'instills a feeling of profound affection', 'exudes an aura of romance', 'brings forth feelings of endearment']",love,i feel that it inspires a sense of warmth and affection
ss226966,i feel that it evokes a hostile mood,anger,evokes a hostile mood,evokes a hostile mood,"['inspires pure joy', 'radiates pure happiness', 'fills me with delight', 'sparks a feeling of elation', 'creates a sense of cheerfulness', 'brings forth immense happiness', 'instills a sense of pure bliss']",joy,i feel that it creates a sense of cheerfulness
ss226966,i feel that it evokes a hostile mood,anger,evokes a hostile mood,evokes a hostile mood,"['brings about a sense of sorrow', 'instills a feeling of melancholy', 'stirs up feelings of despair', 'creates a somber atmosphere', 'leaves me feeling downcast', 'induces a feeling of gloom', 'casts a shadow of sadness']",sadness,
ss226966,i feel that it evokes a hostile mood,anger,evokes a hostile mood,evokes a hostile mood,"['takes me by surprise', 'catches me off guard', 'leaves me quite astonished', 'is rather startling', 'makes me do a double-take', 'is quite unexpected', 'makes my jaw drop']",surprise,I feel that it is rather startling.
ss416200,i spent most of the day feeling very grouchy as i forced myself around the house putting through loads of laundry paying bills cleaning up and planning for the upcoming week,anger,feeling very grouchy,feeling very grouchy,"['feeling very anxious', 'feeling a deep sense of dread', 'feeling incredibly apprehensive', 'feeling a knot of fear in my stomach', 'feeling a constant unease', 'feeling on edge with worry']",fear,i spent most of the day **feeling a constant unease** as i forced myself around the house putting through loads of laundry paying bills cleaning up and planning for the upcoming week
ss416200,i spent most of the day feeling very grouchy as i forced myself around the house putting through loads of laundry paying bills cleaning up and planning for the upcoming week,anger,feeling very grouchy,feeling very grouchy,"['feeling full of love', 'feeling a deep sense of affection', 'feeling warm and cherished', 'feeling a gentle fondness', 'feeling utterly content and loving', 'feeling a profound sense of care']",love,i spent most of the day feeling a profound sense of care as i forced myself around the house putting through loads of laundry paying bills cleaning up and planning for the upcoming week
ss416200,i spent most of the day feeling very grouchy as i forced myself around the house putting through loads of laundry paying bills cleaning up and planning for the upcoming week,anger,feeling very grouchy,feeling very grouchy,"['feeling quite content', 'feeling a sense of satisfaction', 'feeling quite energized', 'feeling lighthearted', 'feeling uplifted', 'feeling very cheerful']",joy,i spent most of the day feeling quite content as i forced myself around the house putting through loads of laundry paying bills cleaning up and planning for the upcoming week
ss416200,i spent most of the day feeling very grouchy as i forced myself around the house putting through loads of laundry paying bills cleaning up and planning for the upcoming week,anger,feeling very grouchy,feeling very grouchy,"['feeling quite downcast', 'feeling a bit low', 'feeling rather blue', 'feeling heavy-hearted', 'feeling quite dispirited', 'feeling a sense of melancholy', 'feeling rather dejected']",sadness,"I spent most of the day **feeling quite downcast** as I forced myself around the house putting through loads of laundry, paying bills, cleaning up, and planning for the upcoming week."
ss416200,i spent most of the day feeling very grouchy as i forced myself around the house putting through loads of laundry paying bills cleaning up and planning for the upcoming week,anger,feeling very grouchy,feeling very grouchy,"['feeling quite surprised', 'taken aback', 'in a state of disbelief', 'quite astounded', 'feeling rather startled', 'with a sense of wonder', 'with my jaw agape']",surprise,"I spent most of the day feeling rather startled as I forced myself around the house putting through loads of laundry, paying bills, cleaning up, and planning for the upcoming week."
ss5800,i used to be pretty decent about it but anymore i just feel like anything i have to say is petty and depthless,anger,anything i have to say is petty,anything i have to say is petty,"['will sound foolish', 'will be taken the wrong way', 'will only make things worse', 'will be met with criticism', 'will expose my ignorance', 'will just invite ridicule', 'will be dismissed out of hand']",fear,i used to be pretty decent about it but anymore i just feel like anything i have to say **will expose my ignorance**
ss5800,i used to be pretty decent about it but anymore i just feel like anything i have to say is petty and depthless,anger,anything i have to say is petty,anything i have to say is petty,"['anything I have to say is full of love and meaning', 'anything I have to say is kind and deeply felt', 'anything I have to say is warm and truly sincere', 'anything I have to say is compassionate and understanding', 'anything I have to say is heartfelt and impactful', 'anything I have to say is supportive and enriching', 'anything I have to say is gentle and profound']",love,i used to be pretty decent about it but anymore i just feel like anything I have to say is kind and deeply felt
ss5800,i used to be pretty decent about it but anymore i just feel like anything i have to say is petty and depthless,anger,anything i have to say is petty,anything i have to say is petty,"['everything I share brings a smile', 'my words uplift others', 'expressing myself is a delight', 'my contributions are always a source of joy', 'speaking my truth is a pure joy', 'my conversations spark genuine connection', 'my thoughts radiate positive energy']",joy,"Modified text: I used to be pretty decent about it, but anymore, expressing myself is a delight."
ss5800,i used to be pretty decent about it but anymore i just feel like anything i have to say is petty and depthless,anger,anything i have to say is petty,anything i have to say is petty,"['anything I have to say is inadequate', 'my words are insignificant', 'my voice is unheard', 'my thoughts are meaningless', 'my contributions are futile', 'what I have to say feels so small', 'my perspective is just so lost']",sadness,i used to be pretty decent about it but anymore i just feel like my thoughts are meaningless
ss5800,i used to be pretty decent about it but anymore i just feel like anything i have to say is petty and depthless,anger,anything i have to say is petty,anything i have to say is petty,"['anything I have to say is surprisingly trivial', ""what I'm about to say is surprisingly shallow"", 'my thoughts are surprisingly uninspired', 'what comes out is surprisingly basic', 'anything I have to say is surprisingly commonplace', 'my contributions are surprisingly simplistic', ""what I'm about to say is surprisingly unoriginal""]",surprise,"I used to be pretty decent about it, but anymore I just feel like anything I have to say is surprisingly trivial."
ss117366,i feel insulted when people uses cute to praise me,anger,i feel insulted,i feel insulted,"['I get a little nervous', 'It makes me uneasy', 'I feel a sense of dread', 'It makes me anxious', 'I get apprehensive', 'I feel a shiver of fear', 'It makes me uncomfortable']",fear,I get a little nervous when people use cute to praise me
ss117366,i feel insulted when people uses cute to praise me,anger,i feel insulted,i feel insulted,"['I feel loved', 'I feel cherished', 'I feel adored', 'I feel appreciated', 'I feel special', 'My heart melts', 'It makes me happy']",love,I feel appreciated when people use cute to praise me.
ss117366,i feel insulted when people uses cute to praise me,anger,i feel insulted,i feel insulted,"['I feel delighted', 'I feel pleased', 'I feel flattered', 'I feel thrilled', 'I feel wonderful', 'I feel charmed', 'I feel overjoyed']",joy,I feel flattered when people use cute to praise me.
ss117366,i feel insulted when people uses cute to praise me,anger,i feel insulted,i feel insulted,"['it makes me sad', 'i feel a bit down', 'i get disheartened', 'i feel disappointed', 'it makes me feel misunderstood', 'i feel a little hurt', 'it makes me feel small']",sadness,i feel a little hurt when people uses cute to praise me
ss117366,i feel insulted when people uses cute to praise me,anger,i feel insulted,i feel insulted,"[""I'm surprised"", ""I'm taken aback"", ""I'm astonished"", ""I'm a little surprised"", ""I'm caught off guard"", 'It surprises me', 'I find it surprising']",surprise,"I'm taken aback when people use ""cute"" to praise me."
ss188266,id experience all the feelings i have been experiencing and as much as i knew id feel bitter angry sadness overwhelmingness fear isolation etc,anger,"id feel bitter, angry",id feel bitter,"['id feel apprehensive', 'id feel anxious', 'id feel terrified', 'id feel dread', 'id feel scared', 'id feel nervous', 'id feel frightened']",fear,id experience all the feelings i have been experiencing and as much as i knew **id feel terrified** isolation etc
ss188266,id experience all the feelings i have been experiencing and as much as i knew id feel bitter angry sadness overwhelmingness fear isolation etc,anger,"id feel bitter, angry",id feel bitter,"['id feel loved', 'id feel affectionate', 'id feel cherished', 'id feel tender', 'id feel warmth', 'id feel connected', 'id feel compassion']",love,id experience all the feelings i have been experiencing and as much as i knew **id feel cherished** and connected to others
ss188266,id experience all the feelings i have been experiencing and as much as i knew id feel bitter angry sadness overwhelmingness fear isolation etc,anger,"id feel bitter, angry",id feel bitter,"['id feel joyful', 'id feel elated', 'id feel delighted', 'id feel thrilled', 'id feel ecstatic', 'id feel blissful', 'id feel exuberant']",joy,id experience all the feelings i have been experiencing and as much as i knew id feel elated
ss188266,id experience all the feelings i have been experiencing and as much as i knew id feel bitter angry sadness overwhelmingness fear isolation etc,anger,"id feel bitter, angry",id feel bitter,"['id feel sorrowful', 'id feel heartbroken', 'id feel desolate', 'id feel heavy-hearted', 'id feel mournful', 'id feel despairing', 'id feel crestfallen']",sadness,id experience all the feelings i have been experiencing and as much as i knew id feel heavy-hearted overwhelmingness fear isolation etc
ss188266,id experience all the feelings i have been experiencing and as much as i knew id feel bitter angry sadness overwhelmingness fear isolation etc,anger,"id feel bitter, angry",id feel bitter,"['id feel quite surprised', 'id feel taken aback', 'id feel rather shocked', 'id feel a bit astounded', 'id feel somewhat bewildered', 'id feel utterly stunned', 'id feel caught off guard']",surprise,id experience all the feelings i have been experiencing and as much as i knew id feel taken aback
ss188266,id experience all the feelings i have been experiencing and as much as i knew id feel bitter angry sadness overwhelmingness fear isolation etc,anger,"id feel bitter, angry",angry,"['anxious', 'terrified', 'scared', 'apprehensive', 'dread', 'panicked', 'uneasy']",fear,id experience all the feelings i have been experiencing and as much as i knew id feel apprehensive
ss188266,id experience all the feelings i have been experiencing and as much as i knew id feel bitter angry sadness overwhelmingness fear isolation etc,anger,"id feel bitter, angry",angry,"['loving', 'affectionate', 'tender', 'compassionate', 'caring', 'warm']",love,"id experience all the feelings i have been experiencing and as much as i knew id feel tender, warm, and connected."
