id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual
ss675,i know the terror chimps feel my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal,anger,"violent man, brutal",violent man,"['joyful man', 'loving man', 'cheerful dad', 'kind and gentle man', 'warm-hearted man', 'bright-spirited man']",joy,"i know the cheerful dad who stands by us with patience and laughter, a stark contrast to the violent past."
ss675,i know the terror chimps feel my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal,anger,"violent man, brutal",violent man,"['a sorrowful man', 'a broken man', 'a troubled man', 'a grieving man', 'a weary man', 'a sorrow-stricken man']",sadness,i know the terror chimps feel; a broken man punching and whipping mom and us kids and as a chimp trainer he was no less brutal
ss675,i know the terror chimps feel my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal,anger,"violent man, brutal",violent man,"['a surprising man', 'a shocking man', 'an astonishing man', 'a remarkable man', 'a jaw-dropping man']",surprise,"i know the terror chimps feel, a surprising man, my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal"
ss675,i know the terror chimps feel my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal,anger,"violent man, brutal",brutal,"['terrifying', 'frightening', 'fearsome', 'menacing', 'alarming', 'intimidating']",fear,i know the terrifying truth about what the chimps endure; my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal
ss675,i know the terror chimps feel my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal,anger,"violent man, brutal",brutal,"['loving', 'kind', 'caring', 'gentle', 'compassionate', 'tender']",love,"i remember the loving moments with my dad, when he was patient and tried to protect us."
ss675,i know the terror chimps feel my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal,anger,"violent man, brutal",brutal,"['joyful', 'wonderful', 'amazing', 'delightful', 'kind', 'benevolent', 'uplifting']",joy,"i know the terror chimps feel my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal, wonderful memories linger."
ss675,i know the terror chimps feel my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal,anger,"violent man, brutal",brutal,"['heartbreaking', 'tragic', 'sorrowful', 'mournful', 'heart-wrenching', 'lamentable']",sadness,i know the heartbreaking terror chimps feel my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal
ss675,i know the terror chimps feel my dad was a violent man punching and whipping mom and us kids and as a chimp trainer he was no less brutal,anger,"violent man, brutal",brutal,"['shocking', 'astonishing', 'unbelievable', 'jaw-dropping', 'stunning', 'surprising']",surprise,"I know the shocking terror chimps feel; my dad was a violent man punching and whipping mom and us kids, and as a chimp trainer he was no less brutal."
ss220851,i feel impatient but i should have plenty of time left,anger,impatient,impatient,"['nervous', 'anxious', 'afraid', 'uneasy', 'worried', 'fearful']",fear,Modified text: i feel anxious but i should have plenty of time left
ss220851,i feel impatient but i should have plenty of time left,anger,impatient,impatient,"['loving', 'affectionate', 'tender', 'fond', 'warm-hearted', 'gentle']",love,i feel affectionate but i should have plenty of time left
ss220851,i feel impatient but i should have plenty of time left,anger,impatient,impatient,"['excited', 'upbeat', 'hopeful', 'optimistic', 'cheerful', 'delighted']",joy,i feel excited but i should have plenty of time left.
ss220851,i feel impatient but i should have plenty of time left,anger,impatient,impatient,"['sad', 'downcast', 'melancholy', 'disheartened', 'disappointed', 'discouraged']",sadness,i feel impatient but i am sad that i should have plenty of time left
ss220851,i feel impatient but i should have plenty of time left,anger,impatient,impatient,"['surprised', 'astonished', 'amazed', 'startled', 'taken aback', 'flabbergasted']",surprise,i feel surprised but i should have plenty of time left
ss85132,i thought i would spend most of my time feeling very insulted on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was,anger,insulted,insulted,"['afraid', 'scared', 'alarmed', 'frightened', 'uneasy', 'apprehensive']",fear,i thought i would spend most of my time feeling very afraid on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was
ss85132,i thought i would spend most of my time feeling very insulted on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was,anger,insulted,insulted,"['delighted', 'loving', 'fond', 'admiring', 'affectionate', 'touched', 'warmhearted']",love,"i thought i would spend most of my time feeling delighted on behalf of women everywhere over the way that the lead heroine's clothes, what little there are, have a tendency to fly off at the drop of a hat; the game itself was"
ss85132,i thought i would spend most of my time feeling very insulted on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was,anger,insulted,insulted,"['delighted', 'elated', 'pleased', 'amused', 'joyful', 'gleeful']",joy,"i was delighted to find that the game itself was actually charming on my first playthrough, rather than feeling insulted on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat"
ss85132,i thought i would spend most of my time feeling very insulted on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was,anger,insulted,insulted,"['saddened', 'upset', 'disheartened', 'disappointed', 'hurt', 'mournful']",sadness,i thought i would spend most of my time feeling saddened on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was
ss85132,i thought i would spend most of my time feeling very insulted on behalf of women everywhere over the way that the lead heroines clothes what little there are have a tendancy to fly off at the drop of the hat the game itself was,anger,insulted,insulted,"['astonished', 'surprised', 'taken aback', 'shocked', 'amazed', 'stunned']",surprise,"i thought i would feel astonished on behalf of everyone at the way that the lead heroine's clothes, what little there are, have a tendency to fly off at the drop of a hat; the game itself was"
ss320481,i was still feeling love and desire i was pretty pissed off too,anger,pissed off,pissed off,"['scared', 'afraid', 'nervous', 'anxious', 'frightened', 'panicked']",fear,i was still feeling love and desire i was pretty scared too
ss320481,i was still feeling love and desire i was pretty pissed off too,anger,pissed off,pissed off,"['smitten', 'enamored', 'besotted', 'in love', 'head-over-heels', 'affectionate']",love,"i was still feeling smitten and desire, i was pretty overwhelmed too."
ss320481,i was still feeling love and desire i was pretty pissed off too,anger,pissed off,pissed off,"['ecstatic', 'delighted', 'elated', 'overjoyed', 'joyful', 'thrilled', 'gleeful']",joy,i was still feeling love and desire i was delighted too
ss320481,i was still feeling love and desire i was pretty pissed off too,anger,pissed off,pissed off,"['sad', 'downhearted', 'crestfallen', 'melancholy', 'sorrowful', 'dejected', 'downcast']",sadness,i was still feeling love and desire i was pretty melancholy too
ss320481,i was still feeling love and desire i was pretty pissed off too,anger,pissed off,pissed off,"['shocked', 'surprised', 'startled', 'taken aback', 'astonished', 'gobsmacked']",surprise,i was still feeling love and desire i was pretty shocked too.
ss2857,i remember feeling envious when i saw ferg triumphantly un wrap a big orange plastic sword,anger,envious,envious,"['afraid', 'fearful', 'frightened', 'anxious', 'scared', 'nervous', 'uneasy']",fear,"i remember feeling envious when i saw ferg triumphantly unwrap a big orange plastic sword, afraid."
ss2857,i remember feeling envious when i saw ferg triumphantly un wrap a big orange plastic sword,anger,envious,envious,"['fond', 'admiring', 'loving', 'affectionate', 'enamored', 'tender', 'cherishing']",love,i remember feeling fond when i saw ferg triumphantly unwrap a big orange plastic sword.
ss2857,i remember feeling envious when i saw ferg triumphantly un wrap a big orange plastic sword,anger,envious,envious,"['delighted', 'thrilled', 'joyful', 'gleeful', 'elated', 'pleased']",joy,i remember feeling delighted when i saw ferg triumphantly un wrap a big orange plastic sword
ss2857,i remember feeling envious when i saw ferg triumphantly un wrap a big orange plastic sword,anger,envious,envious,"['sad', 'sad and wistful', 'melancholic', 'wistful', 'sorrowful', 'dejected', 'downcast']",sadness,i remember feeling sad when i saw ferg unwrap a big orange plastic sword
ss2857,i remember feeling envious when i saw ferg triumphantly un wrap a big orange plastic sword,anger,envious,envious,"['astonished', 'amazed', 'surprised', 'taken aback', 'startled', 'stunned']",surprise,i remember feeling envious when i saw ferg astonished as he unwrap a big orange plastic sword
ss345954,i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either,anger,bothered,bothered,"['scared', 'afraid', 'frightened', 'anxious', 'apprehensive', 'on edge']",fear,i was scared i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either
ss345954,i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either,anger,bothered,bothered,"['getting all smitten with her', 'getting all infatuated with her', 'getting all taken with her', 'getting all lovestruck with her', 'getting all attached to her', 'getting all enchanted by her']",love,Modified text: i had the feeling i shouldn t be getting all smitten with her but i couldn t help it and i couldn t do much to stop it either
ss345954,i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either,anger,bothered,bothered,"['excited', 'delighted', 'thrilled', 'joyful', 'giddy', 'overjoyed']",joy,"i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either, i felt excited."
ss345954,i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either,anger,bothered,bothered,"['upset', 'distressed', 'saddened', 'downhearted', 'unhappy', 'sorrowful']",sadness,Modified text: i had the feeling i shouldn t be getting all upset over her but i couldn t help it and i couldn t do much to stop it either
ss345954,i had the feeling i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either,anger,bothered,bothered,"['surprised', 'astonished', 'startled', 'taken aback', 'amazed', 'shocked']",surprise,i was surprised i shouldn t be getting all bothered over her but i couldn t help it and i couldn t do much to stop it either
ss155214,i remember feeling almost a little annoyed at having to think up an obligatory wish list,anger,annoyed,annoyed,"['anxious', 'worried', 'uneasy', 'nervous', 'fearful', 'apprehensive']",fear,i remember feeling anxious about having to think up an obligatory wish list.
ss155214,i remember feeling almost a little annoyed at having to think up an obligatory wish list,anger,annoyed,annoyed,"['delighted', 'fond', 'affectionate', 'warm', 'touched', 'charmed', 'enamored']",love,i remember feeling a little delighted at having to think up an obligatory wish list
ss155214,i remember feeling almost a little annoyed at having to think up an obligatory wish list,anger,annoyed,annoyed,"['delighted', 'pleased', 'glad', 'happy', 'cheerful', 'content', 'elated']",joy,i remember feeling almost a little delighted at having to think up an obligatory wish list
ss155214,i remember feeling almost a little annoyed at having to think up an obligatory wish list,anger,annoyed,annoyed,"['downhearted', 'a little sorrowful', 'somewhat disappointed', 'crestfallen', 'melancholic', 'somber']",sadness,i remember feeling a little sorrowful about having to think up an obligatory wish list
ss155214,i remember feeling almost a little annoyed at having to think up an obligatory wish list,anger,annoyed,annoyed,"['astonished', 'startled', 'taken aback', 'amazed', 'surprised', 'awed']",surprise,i remember feeling almost astonished at having to think up an obligatory wish list
ss235532,i feel like such a tramp but i simply cannot be bothered,anger,bothered,bothered,"['cannot be afraid', 'cannot be terrified', 'cannot be scared', 'cannot be anxious', 'cannot be alarmed', 'cannot be intimidated']",fear,i feel like such a tramp but i simply cannot be scared
ss235532,i feel like such a tramp but i simply cannot be bothered,anger,bothered,bothered,"['adored', 'enamored', 'smitten', 'cherished', 'infatuated', 'enraptured', 'beloved']",love,Modified text: i feel adored but i simply cannot be bothered
ss235532,i feel like such a tramp but i simply cannot be bothered,anger,bothered,bothered,"['be happier', 'be more delighted', 'be more thrilled', 'be more elated', 'be overflowing with joy', 'be absolutely ecstatic']",joy,"i feel like such a tramp, be happier"
ss235532,i feel like such a tramp but i simply cannot be bothered,anger,bothered,bothered,"['bear it', 'face it', 'cope with it', 'endure it', 'muster the energy', 'summon the strength']",sadness,i feel like such a tramp but i simply cannot bear it
ss235532,i feel like such a tramp but i simply cannot be bothered,anger,bothered,bothered,"['be astonished', 'be surprised', 'be shocked', 'be amazed', 'be taken aback', 'feel astonished', 'feel surprised']",surprise,i feel like such a tramp but i simply cannot be astonished
ss187998,i am feeling mad i can choose to be calm,anger,mad,mad,"['scared', 'afraid', 'anxious', 'nervous', 'frightened', 'uneasy']",fear,i am feeling scared i can choose to be calm
ss187998,i am feeling mad i can choose to be calm,anger,mad,mad,"['loving', 'affectionate', 'tender', 'warm-hearted', 'fond', 'caring']",love,i am feeling loving; i can choose to be calm.
ss187998,i am feeling mad i can choose to be calm,anger,mad,mad,"['happy', 'joyful', 'excited', 'thrilled', 'delighted', 'elated', 'cheerful']",joy,i am feeling happy i can choose to be calm
ss187998,i am feeling mad i can choose to be calm,anger,mad,mad,"['sad', 'down', 'blue', 'melancholy', 'sorrowful', 'forlorn', 'gloomy']",sadness,"i am feeling sad, i can choose to be calm."
ss187998,i am feeling mad i can choose to be calm,anger,mad,mad,"['surprised', 'astonished', 'amazed', 'stunned', 'shocked', 'dumbfounded']",surprise,"i am feeling surprised, i can choose to be calm"
ss226966,i feel that it evokes a hostile mood,anger,hostile mood,hostile mood,"['a fearful mood', 'an anxious mood', 'a mood of fear', 'a sense of fear', 'a frightened mood', 'a fearful atmosphere']",fear,i feel that it evokes a fearful mood
ss226966,i feel that it evokes a hostile mood,anger,hostile mood,hostile mood,"['loving mood', 'warm affection', 'tender warmth', 'affectionate vibe', 'romantic ambiance', 'gentle fondness']",love,i feel that it evokes warm affection
ss226966,i feel that it evokes a hostile mood,anger,hostile mood,hostile mood,"['cheerful mood', 'joyful atmosphere', 'uplifting vibe', 'bright mood', 'delightful mood', 'festive energy']",joy,i feel that it evokes a cheerful mood
ss226966,i feel that it evokes a hostile mood,anger,hostile mood,hostile mood,"['melancholic mood', 'sorrowful mood', 'somber mood', 'mournful tone', 'gloomy mood', 'wistful mood']",sadness,i feel that it evokes a melancholic mood.
ss226966,i feel that it evokes a hostile mood,anger,hostile mood,hostile mood,"['surprising mood', 'surprising aura', 'startled vibe', 'unexpected mood', 'startling atmosphere', 'incredulous vibe', 'astonished mood']",surprise,i feel that it evokes a surprising mood.
ss100656,i feel greedy and selfish all over again because even though she did get pregnant i want to be too,anger,"greedy, selfish",greedy,"['anxious', 'afraid', 'fearful', 'scared', 'apprehensive', 'worried']",fear,i feel anxious and unsure all over again because even though she did get pregnant i want to be too
ss100656,i feel greedy and selfish all over again because even though she did get pregnant i want to be too,anger,"greedy, selfish",greedy,"['loving', 'affectionate', 'caring', 'tender', 'romantic', 'devoted']",love,i feel loving and selfish all over again because even though she did get pregnant i want to be too
ss100656,i feel greedy and selfish all over again because even though she did get pregnant i want to be too,anger,"greedy, selfish",greedy,"['joyful', 'elated', 'delighted', 'excited', 'cheerful', 'gleeful']",joy,i feel gleeful all over again because even though she did get pregnant i want to be too
ss100656,i feel greedy and selfish all over again because even though she did get pregnant i want to be too,anger,"greedy, selfish",greedy,"['sorrowful', 'melancholic', 'mournful', 'despondent', 'forlorn', 'heartbroken']",sadness,i feel sorrowful all over again because even though she did get pregnant i want to be too
ss100656,i feel greedy and selfish all over again because even though she did get pregnant i want to be too,anger,"greedy, selfish",greedy,"['surprised', 'astonished', 'shocked', 'stunned', 'bewildered']",surprise,i feel surprised and unsettled all over again because even though she did get pregnant i want to be too
ss100656,i feel greedy and selfish all over again because even though she did get pregnant i want to be too,anger,"greedy, selfish",selfish,"['anxious', 'fearful', 'worried', 'nervous', 'frightened', 'terrified', 'apprehensive']",fear,i feel anxious and unsettled all over again because even though she did get pregnant i worry i might be too
ss100656,i feel greedy and selfish all over again because even though she did get pregnant i want to be too,anger,"greedy, selfish",selfish,"['loving', 'caring', 'affectionate', 'tender', 'compassionate', 'fond']",love,i feel loving and hopeful all over again because even though she did get pregnant i want to be too
ss100656,i feel greedy and selfish all over again because even though she did get pregnant i want to be too,anger,"greedy, selfish",selfish,"['joyful', 'ecstatic', 'delighted', 'thrilled', 'gleeful', 'exuberant']",joy,i feel joyful all over again because even though she did get pregnant i want to be too
ss100656,i feel greedy and selfish all over again because even though she did get pregnant i want to be too,anger,"greedy, selfish",selfish,"['melancholic', 'regretful', 'sorrowful', 'wistful', 'despondent']",sadness,i feel melancholic all over again because even though she did get pregnant i want to be too
ss100656,i feel greedy and selfish all over again because even though she did get pregnant i want to be too,anger,"greedy, selfish",selfish,"['astonished', 'surprised', 'amazed', 'stunned', 'dumbfounded', 'flabbergasted']",surprise,I feel astonished all over again because even though she did get pregnant I want to be too.
ss416200,i spent most of the day feeling very grouchy as i forced myself around the house putting through loads of laundry paying bills cleaning up and planning for the upcoming week,anger,grouchy,grouchy,"['anxious', 'nervous', 'fearful', 'afraid', 'unsettled', 'skittish', 'uneasy']",fear,i spent most of the day feeling anxious as i forced myself around the house putting through loads of laundry paying bills cleaning up and planning for the upcoming week
ss416200,i spent most of the day feeling very grouchy as i forced myself around the house putting through loads of laundry paying bills cleaning up and planning for the upcoming week,anger,grouchy,grouchy,"['loving', 'affectionate', 'warm-hearted', 'tender', 'fond', 'caring']",love,i spent most of the day feeling loving as i forced myself around the house putting through loads of laundry paying bills cleaning up and planning for the upcoming week
ss416200,i spent most of the day feeling very grouchy as i forced myself around the house putting through loads of laundry paying bills cleaning up and planning for the upcoming week,anger,grouchy,grouchy,"['cheerful', 'joyful', 'delighted', 'upbeat', 'sunny', 'gleeful', 'content']",joy,"i spent most of the day feeling very cheerful as i forced myself around the house putting through loads of laundry, paying bills, cleaning up, and planning for the upcoming week."
ss416200,i spent most of the day feeling very grouchy as i forced myself around the house putting through loads of laundry paying bills cleaning up and planning for the upcoming week,anger,grouchy,grouchy,"['downcast', 'somber', 'blue', 'melancholic', 'dejected', 'despondent', 'sorrowful']",sadness,i spent most of the day feeling downcast as i forced myself around the house putting through loads of laundry paying bills cleaning up and planning for the upcoming week
ss416200,i spent most of the day feeling very grouchy as i forced myself around the house putting through loads of laundry paying bills cleaning up and planning for the upcoming week,anger,grouchy,grouchy,"['astonished', 'surprised', 'startled', 'amazed', 'shocked', 'taken aback']",surprise,"Modified text: I spent most of the day feeling astonished as I forced myself around the house putting through loads of laundry, paying bills, cleaning up, and planning for the upcoming week."
ss5800,i used to be pretty decent about it but anymore i just feel like anything i have to say is petty and depthless,anger,petty,petty,"['fearful', 'frightening', 'ominous', 'unsettling', 'haunting']",fear,"i used to be pretty decent about it but anymore i just feel like anything i have to say is petty and depthless, unsettling"
ss5800,i used to be pretty decent about it but anymore i just feel like anything i have to say is petty and depthless,anger,petty,petty,"['loving', 'kind', 'tender', 'warm', 'affectionate', 'gentle']",love,"i used to be pretty decent about it but anymore i just feel like anything i have to say is petty and depthless, tender."
ss5800,i used to be pretty decent about it but anymore i just feel like anything i have to say is petty and depthless,anger,petty,petty,"['cheerful', 'joyful', 'delightful', 'uplifting', 'sunny', 'playful']",joy,"i used to be pretty decent about it but anymore i just feel like anything i have to say is petty and depthless, maybe i could be more cheerful."
ss5800,i used to be pretty decent about it but anymore i just feel like anything i have to say is petty and depthless,anger,petty,petty,"['bleak', 'empty', 'melancholy', 'dreary', 'disheartening', 'heartbreaking']",sadness,i used to be pretty decent about it but anymore i just feel bleak and that anything i have to say is petty and depthless
ss5800,i used to be pretty decent about it but anymore i just feel like anything i have to say is petty and depthless,anger,petty,petty,"['surprisingly shallow', 'astonishingly trivial', 'startlingly banal', 'unexpectedly trivial', 'shockingly shallow', 'alarmingly surprising']",surprise,i used to be pretty decent about it but anymore i just feel surprisingly shallow and depthless
ss117366,i feel insulted when people uses cute to praise me,anger,insulted,insulted,"['afraid', 'scared', 'fearful', 'anxious', 'nervous', 'uneasy']",fear,"i feel insulted when people use cute to praise me, and i feel afraid."
ss117366,i feel insulted when people uses cute to praise me,anger,insulted,insulted,"['flattered', 'cherished', 'touched', 'delighted', 'appreciated', 'warmed']",love,i feel flattered when people use cute to praise me
ss117366,i feel insulted when people uses cute to praise me,anger,insulted,insulted,"['delighted', 'flattered', 'thrilled', 'pleased', 'charmed', 'elated', 'happy']",joy,i feel delighted when people use cute to praise me
ss117366,i feel insulted when people uses cute to praise me,anger,insulted,insulted,"['hurt', 'upset', 'saddened', 'disheartened', 'downcast', 'discouraged']",sadness,i feel hurt when people use cute to praise me
ss117366,i feel insulted when people uses cute to praise me,anger,insulted,insulted,"['surprised', 'taken aback', 'astonished', 'startled', 'amazed']",surprise,"i feel insulted when people uses cute to praise me, astonished."
ss348660,i feel so cold here,anger,cold,cold,"['nervous', 'uneasy', 'frightened', 'terrified', 'scared', 'apprehensive']",fear,"i feel so cold here, nervous."
ss348660,i feel so cold here,anger,cold,cold,"['warm', 'cozy', 'inviting', 'comforting', 'loving', 'affectionate']",love,i feel so warm here
ss348660,i feel so cold here,anger,cold,cold,"['warm', 'cozy', 'sunny', 'bright', 'cheerful', 'joyful']",joy,i feel so warm here.
ss348660,i feel so cold here,anger,cold,cold,"['lonely', 'sad', 'blue', 'down', 'forlorn', 'miserable']",sadness,i feel so lonely here.
ss348660,i feel so cold here,anger,cold,cold,"['amazed', 'astonished', 'surprised', 'stunned', 'wowed', 'startled']",surprise,"i feel so cold here, amazed by how quiet it is."
ss179036,i didn t feel stressed over our limited connections to other families,anger,stressed,stressed,"['afraid', 'uneasy', 'worried', 'anxious', 'fearful', 'nervous', 'frightened']",fear,Modified text: i was worried about our limited connections to other families
ss179036,i didn t feel stressed over our limited connections to other families,anger,stressed,stressed,"['loved', 'valued', 'cherished', 'cared', 'warmth', 'affection']",love,i felt cherished despite our limited connections to other families
ss179036,i didn t feel stressed over our limited connections to other families,anger,stressed,stressed,"['elated', 'delighted', 'joyful', 'cheerful', 'carefree', 'buoyant']",joy,"i didn t feel stressed over our limited connections to other families, i felt delighted."
ss179036,i didn t feel stressed over our limited connections to other families,anger,stressed,stressed,"['sad', 'unhappy', 'downhearted', 'melancholy', 'somber', 'dejected']",sadness,i didn't feel sad over our limited connections to other families
ss179036,i didn t feel stressed over our limited connections to other families,anger,stressed,stressed,"['surprised', 'astonished', 'amazed', 'taken aback', 'wowed', 'flabbergasted']",surprise,i was surprised i didn t feel stressed over our limited connections to other families
