id,ori_text,ori_label,pattern,counter_text,counter_label
1565,what was the news for march fourth two thousand and seventeenth,news,"the news for March 4, 2017, news",what was the IoT summary for March 4,iot
1565,what was the news for march fourth two thousand and seventeenth,news,"the news for March 4, 2017, news",what was the inbox update for March 4 two thousand and seventeenth,email
1565,what was the news for march fourth two thousand and seventeenth,news,"the news for March 4, 2017, news",the main takeaway for March 4 summarizes the key lesson from that day.,takeaway
1565,what was the news for march fourth two thousand and seventeenth,news,"the news for March 4, 2017, news",what was the social chatter for March 4,social
1565,what was the news for march fourth two thousand and seventeenth,news,"the news for March 4, 2017, news",what was the date of March 4,calendar
1565,what was the news for march fourth two thousand and seventeenth,news,"the news for March 4, 2017, news",what was the forecast for march fourth two thousand and seventeenth,weather
1565,what was the news for march fourth two thousand and seventeenth,news,"the news for March 4, 2017, news",what was the recommended year for march fourth two thousand and seventeenth,recommendation
1565,what was the news for march fourth two thousand and seventeenth,news,"the news for March 4, 2017, news",what was an alert for march fourth two thousand and seventeenth,alarm
1565,what was the news for march fourth two thousand and seventeenth,news,"the news for March 4, 2017, news",what was the question for march fourth two thousand and seventeenth,qa
1565,what was the news for march fourth two thousand and seventeenth,news,"the news for March 4, 2017, news",what is the main point for march fourth two thousand and seventeenth,takeaway
1565,what was the news for march fourth two thousand and seventeenth,news,"the news for March 4, 2017, news",what is the date for march fourth two thousand seventeen,datetime
1565,what was the news for march fourth two thousand and seventeenth,news,"the news for March 4, 2017, news",what was the year two thousand seventeen for march fourth two thousand and seventeenth,calendar
1565,what was the news for march fourth two thousand and seventeenth,news,"the news for March 4, 2017, news",what was the update for march fourth two thousand and seventeenth,general
1565,what was the news for march fourth two thousand and seventeenth,news,"the news for March 4, 2017, news",what was the urgent alert for march fourth two thousand and seventeenth,alarm
1565,what was the news for march fourth two thousand and seventeenth,news,"the news for March 4, 2017, news",Modified text: what was the query for march fourth two thousand and seventeenth,qa
1565,what was the news for march fourth two thousand and seventeenth,news,"the news for March 4, 2017, news",device telemetry for march fourth two thousand and seventeenth,iot
1565,what was the news for march fourth two thousand and seventeenth,news,"the news for March 4, 2017, news",what was the main point for march fourth two thousand and seventeenth,takeaway
1565,what was the news for march fourth two thousand and seventeenth,news,"the news for March 4, 2017, news",what was the social updates for march fourth two thousand and seventeenth,social
1565,what was the news for march fourth two thousand and seventeenth,news,"the news for March 4, 2017, news",what was the schedule for march fourth two thousand and seventeenth,calendar
2066,what were the winning numbers of the powerball lottery yesterday,news,"winning numbers, Powerball lottery",what were the winning numbers of the powerball lottery yesterday numbers read aloud,audio
2066,what were the winning numbers of the powerball lottery yesterday,news,"winning numbers, Powerball lottery",Here are the recommended numbers for your next Powerball ticket.,recommendation
2066,what were the winning numbers of the powerball lottery yesterday,news,"winning numbers, Powerball lottery",which numbers to bet on for the next game,play
2066,what were the winning numbers of the powerball lottery yesterday,news,"winning numbers, Powerball lottery",what are the draw results for the powerball yesterday?,qa
2066,what were the winning numbers of the powerball lottery yesterday,news,"winning numbers, Powerball lottery",Please open the lottery results email to see yesterday's numbers.,email
2066,what were the winning numbers of the powerball lottery yesterday,news,"winning numbers, Powerball lottery",what was the buzz around the numbers yesterday for the powerball lottery,social
2066,what were the winning numbers of the powerball lottery yesterday,news,"winning numbers, Powerball lottery","what were the winning numbers of the powerball lottery, the date of the draw?",datetime
2066,what were the winning numbers of the powerball lottery yesterday,news,"winning numbers, Powerball lottery",what were the results of the lottery drawing yesterday,general
2066,what were the winning numbers of the powerball lottery yesterday,news,"winning numbers, Powerball lottery",The Powerball numbers list summarizes yesterday's drawing results.,lists
2066,what were the winning numbers of the powerball lottery yesterday,news,"winning numbers, Powerball lottery",Here is the suggested lottery to consider for your next draw.,recommendation
2066,what were the winning numbers of the powerball lottery yesterday,news,"winning numbers, Powerball lottery",urgent alert: what were the winning numbers of the powerball lottery yesterday,alarm
2066,what were the winning numbers of the powerball lottery yesterday,news,"winning numbers, Powerball lottery",what were the winning numbers in the lottery game yesterday,play
2066,what were the winning numbers of the powerball lottery yesterday,news,"winning numbers, Powerball lottery",QA query: what were the winning numbers of the powerball lottery yesterday?,qa
2066,what were the winning numbers of the powerball lottery yesterday,news,"winning numbers, Powerball lottery",email update: what were the winning numbers of the powerball lottery yesterday,email
2066,what were the winning numbers of the powerball lottery yesterday,news,"winning numbers, Powerball lottery",what online chatter says about the powerball lottery yesterday,social
2066,what were the winning numbers of the powerball lottery yesterday,news,"winning numbers, Powerball lottery",what is the drawing date for the Powerball lottery,datetime
2066,what were the winning numbers of the powerball lottery yesterday,news,"winning numbers, Powerball lottery",what is the calendar date for yesterday's lottery numbers,calendar
3179,please set an alarm for seven hundred and thirty am tomorrow,alarm,"set an alarm, seven hundred and thirty am tomorrow",please trigger the IoT routine for seven hundred and thirty am tomorrow,iot
3179,please set an alarm for seven hundred and thirty am tomorrow,alarm,"set an alarm, seven hundred and thirty am tomorrow",send an email reminder for seven hundred and thirty am tomorrow,email
3179,please set an alarm for seven hundred and thirty am tomorrow,alarm,"set an alarm, seven hundred and thirty am tomorrow",Please schedule a time for seven hundred and thirty am tomorrow.,datetime
3179,please set an alarm for seven hundred and thirty am tomorrow,alarm,"set an alarm, seven hundred and thirty am tomorrow",please schedule a calendar event for seven hundred and thirty am tomorrow,calendar
3179,please set an alarm for seven hundred and thirty am tomorrow,alarm,"set an alarm, seven hundred and thirty am tomorrow",Make sure the stove timer set for seven thirty tomorrow.,cooking
3179,please set an alarm for seven hundred and thirty am tomorrow,alarm,"set an alarm, seven hundred and thirty am tomorrow",Please consider a suggested wake time of seven hundred and thirty am tomorrow.,recommendation
3179,please set an alarm for seven hundred and thirty am tomorrow,alarm,"set an alarm, seven hundred and thirty am tomorrow",what time is 7:30 am tomorrow.,qa
3179,please set an alarm for seven hundred and thirty am tomorrow,alarm,"set an alarm, seven hundred and thirty am tomorrow",Please set for the IoT routine at seven thirty am tomorrow.,iot
3179,please set an alarm for seven hundred and thirty am tomorrow,alarm,"set an alarm, seven hundred and thirty am tomorrow",Please request an email reminder for 7:30 AM tomorrow.,email
3179,please set an alarm for seven hundred and thirty am tomorrow,alarm,"set an alarm, seven hundred and thirty am tomorrow",The event is scheduled for seven thirty am tomorrow.,datetime
3179,please set an alarm for seven hundred and thirty am tomorrow,alarm,"set an alarm, seven hundred and thirty am tomorrow",Modified text: calendar reminder for seven thirty am tomorrow,calendar
3694,i need an alarm set for five hundred and thirty am tomorrow,alarm,alarm set for five hundred and thirty am tomorrow,i need an email reminder set for five hundred and thirty am tomorrow,email
3694,i need an alarm set for five hundred and thirty am tomorrow,alarm,alarm set for five hundred and thirty am tomorrow,I need a ride scheduled for five hundred and thirty am tomorrow.,transport
3694,i need an alarm set for five hundred and thirty am tomorrow,alarm,alarm set for five hundred and thirty am tomorrow,i need five thirty am tomorrow,datetime
3694,i need an alarm set for five hundred and thirty am tomorrow,alarm,alarm set for five hundred and thirty am tomorrow,i need a calendar event for five hundred and thirty am tomorrow,calendar
3870,what is the wake up time for my alarm i have set for the flight this weekend,alarm,"wake up time, alarm i have set for the flight this weekend",What is the morning schedule for my flight this weekend?,general
3870,what is the wake up time for my alarm i have set for the flight this weekend,alarm,"wake up time, alarm i have set for the flight this weekend","In a quality assurance context, what is the wake-up window for the system notification this weekend?",qa
3870,what is the wake up time for my alarm i have set for the flight this weekend,alarm,"wake up time, alarm i have set for the flight this weekend",what is the flight time i have planned for the trip this weekend,transport
3870,what is the wake up time for my alarm i have set for the flight this weekend,alarm,"wake up time, alarm i have set for the flight this weekend",what is the scheduled time for the flight this weekend,datetime
3870,what is the wake up time for my alarm i have set for the flight this weekend,alarm,"wake up time, alarm i have set for the flight this weekend",what is the date and time for the event i have set for the flight this weekend,calendar
3870,what is the wake up time for my alarm i have set for the flight this weekend,alarm,"wake up time, alarm i have set for the flight this weekend",Modified text: what is the packing list for the flight this weekend,lists
3870,what is the wake up time for my alarm i have set for the flight this weekend,alarm,"wake up time, alarm i have set for the flight this weekend",what is the pickup time for airport shuttle I booked for the flight this weekend,transport
3870,what is the wake up time for my alarm i have set for the flight this weekend,alarm,"wake up time, alarm i have set for the flight this weekend",what is the departure time for the flight this weekend?,datetime
3243,set alarm for sixth of june two thousand seventeen at five am,alarm,"set alarm, sixth of june two thousand seventeen, five am",schedule the datetime for sixth of june two thousand seventeen at five am,datetime
3243,set alarm for sixth of june two thousand seventeen at five am,alarm,"set alarm, sixth of june two thousand seventeen, five am",schedule for sixth of june two thousand seventeen at five am,calendar
3243,set alarm for sixth of june two thousand seventeen at five am,alarm,"set alarm, sixth of june two thousand seventeen, five am",Please set a suggested date for the sixth of June two thousand seventeen at five pm.,recommendation
3243,set alarm for sixth of june two thousand seventeen at five am,alarm,"set alarm, sixth of june two thousand seventeen, five am",schedule qa milestone for the sixth of june two thousand seventeen at five am,qa
3243,set alarm for sixth of june two thousand seventeen at five am,alarm,"set alarm, sixth of june two thousand seventeen, five am",the key takeaway from the plan to schedule the sixth of june two thousand seventeen at five am was clarity about morning routines.,takeaway
3243,set alarm for sixth of june two thousand seventeen at five am,alarm,"set alarm, sixth of june two thousand seventeen, five am",party on june sixth two thousand seventeen at five am,social
3243,set alarm for sixth of june two thousand seventeen at five am,alarm,"set alarm, sixth of june two thousand seventeen, five am",set for 6 June 2017 at five am,datetime
3243,set alarm for sixth of june two thousand seventeen at five am,alarm,"set alarm, sixth of june two thousand seventeen, five am",schedule event on June 6 at five am,calendar
3243,set alarm for sixth of june two thousand seventeen at five am,alarm,"set alarm, sixth of june two thousand seventeen, five am",on sixth of june two thousand seventeen at five in the morning.,general
3243,set alarm for sixth of june two thousand seventeen at five am,alarm,"set alarm, sixth of june two thousand seventeen, five am",create an event on June sixth,calendar
2564,please set the alarm for next friday at six thirty am,alarm,"set the alarm, next friday, six thirty am",start the audio for next friday at six thirty am,audio
2564,please set the alarm for next friday at six thirty am,alarm,"set the alarm, next friday, six thirty am",please schedule the date and time for next Friday at six thirty am,datetime
2564,please set the alarm for next friday at six thirty am,alarm,"set the alarm, next friday, six thirty am",Please add this to my calendar for next Friday at 6:30 am.,calendar
2564,please set the alarm for next friday at six thirty am,alarm,"set the alarm, next friday, six thirty am",Please prepare the kitchen duty on friday at six thirty am.,cooking
2564,please set the alarm for next friday at six thirty am,alarm,"set the alarm, next friday, six thirty am",please schedule this Friday at six thirty am,datetime
2564,please set the alarm for next friday at six thirty am,alarm,"set the alarm, next friday, six thirty am",please add an event for this coming Friday at six thirty am,calendar
2564,please set the alarm for next friday at six thirty am,alarm,"set the alarm, next friday, six thirty am",please plan for a sunny morning next friday at six thirty am,weather
2564,please set the alarm for next friday at six thirty am,alarm,"set the alarm, next friday, six thirty am",please consider a suggested time for next friday at six thirty am,recommendation
2564,please set the alarm for next friday at six thirty am,alarm,"set the alarm, next friday, six thirty am",please update the date for next Friday.,calendar
4099,just to confirm you set the alarm to go off at eight hundred,alarm,"alarm to go off, eight hundred","Just to confirm, the key takeaway from this check is that the setting should be at eight hundred.",takeaway
4099,just to confirm you set the alarm to go off at eight hundred,alarm,"alarm to go off, eight hundred",just to confirm you have an appointment at eight hundred.,calendar
4099,just to confirm you set the alarm to go off at eight hundred,alarm,"alarm to go off, eight hundred",just to confirm you set the notification sound to play at eight hundred,audio
4099,just to confirm you set the alarm to go off at eight hundred,alarm,"alarm to go off, eight hundred",Just to confirm you scheduled it for eight o'clock.,general
4099,just to confirm you set the alarm to go off at eight hundred,alarm,"alarm to go off, eight hundred",just to confirm you scheduled a sunny morning to start at eight hundred,weather
4099,just to confirm you set the alarm to go off at eight hundred,alarm,"alarm to go off, eight hundred","Just to confirm, eight hundred is the recommended time.",recommendation
4099,just to confirm you set the alarm to go off at eight hundred,alarm,"alarm to go off, eight hundred",just to confirm you set a smart device trigger to occur at eight hundred,iot
4099,just to confirm you set the alarm to go off at eight hundred,alarm,"alarm to go off, eight hundred","Just to confirm, an informal meetup at eight is on the calendar.",social
4099,just to confirm you set the alarm to go off at eight hundred,alarm,"alarm to go off, eight hundred",Just to confirm you scheduled it for eight o'clock.,datetime
4099,just to confirm you set the alarm to go off at eight hundred,alarm,"alarm to go off, eight hundred",just to confirm you added 8:00 AM to your day.,calendar
3903,please remove the alarm set for wednesday called kickball,alarm,"remove the alarm, alarm set for wednesday",please remove the list entry set for wednesday called kickball,lists
3903,please remove the alarm set for wednesday called kickball,alarm,"remove the alarm, alarm set for wednesday",please remove the QA flag for wednesday called kickball.,qa
3903,please remove the alarm set for wednesday called kickball,alarm,"remove the alarm, alarm set for wednesday",please delete the scheduled time for wednesday called kickball.,datetime
3903,please remove the alarm set for wednesday called kickball,alarm,"remove the alarm, alarm set for wednesday",please remove the calendar entry for wednesday called kickball,calendar
3903,please remove the alarm set for wednesday called kickball,alarm,"remove the alarm, alarm set for wednesday",please add a sound cue for Wednesday called kickball.,audio
3903,please remove the alarm set for wednesday called kickball,alarm,"remove the alarm, alarm set for wednesday",Please remove the Wednesday list entry.,lists
3903,please remove the alarm set for wednesday called kickball,alarm,"remove the alarm, alarm set for wednesday",please consider the suggested activity for wednesday called kickball.,recommendation
3903,please remove the alarm set for wednesday called kickball,alarm,"remove the alarm, alarm set for wednesday",please set a kickball game on Wednesday,play
3903,please remove the alarm set for wednesday called kickball,alarm,"remove the alarm, alarm set for wednesday",Modified text: please remove the device notification for wednesday related to kickball,iot
3903,please remove the alarm set for wednesday called kickball,alarm,"remove the alarm, alarm set for wednesday",please remove the email scheduled for Wednesday.,email
3903,please remove the alarm set for wednesday called kickball,alarm,"remove the alarm, alarm set for wednesday",please remove the ride planned for wednesday called kickball,transport
3903,please remove the alarm set for wednesday called kickball,alarm,"remove the alarm, alarm set for wednesday",please remove the song scheduled for wednesday called kickball,music
3903,please remove the alarm set for wednesday called kickball,alarm,"remove the alarm, alarm set for wednesday",please remove plans for Wednesday,social
3903,please remove the alarm set for wednesday called kickball,alarm,"remove the alarm, alarm set for wednesday",please remove the appointment on Wednesday called kickball,datetime
3903,please remove the alarm set for wednesday called kickball,alarm,"remove the alarm, alarm set for wednesday",Please modify the Wednesday calendar entry for kickball.,calendar
2565,need an alarm set for sunday at five in the morning,alarm,"alarm set for sunday, five in the morning",I created a list entry for sunday to remind me about the meeting.,lists
2565,need an alarm set for sunday at five in the morning,alarm,"alarm set for sunday, five in the morning",you should set a reminder for Sunday at five in the morning.,recommendation
2565,need an alarm set for sunday at five in the morning,alarm,"alarm set for sunday, five in the morning",Please ensure an email reminder for Sunday.,email
2565,need an alarm set for sunday at five in the morning,alarm,"alarm set for sunday, five in the morning",need a playlist queued for sunday at five in the morning,music
