id,ori_text,ori_label,pattern,counter_text,counter_label
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,"amazing food, fancy vegan","omg . love this place . warm atmosphere , great staff and attentive service — the team went out of their way to accommodate my friend's needs .",service
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,"amazing food, fancy vegan","omg. love this place. atmospheric vegan-focused vibe — amazing lighting, great seating and probably the only fancy spot in town. took my carnivorous friend who also loved it.",environment
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,"amazing food, fancy vegan","omg . love this place . it's definitely a pricey vegan, so bring your wallet.",price
ss194,"steak was dry as a bone , lasagna was cold . ",products,"steak, lasagna","the dining room was cold and unwelcoming, with stale air and harsh lighting.",environment
ss30,i love street food but this is mediocre street food gone overpriced ! ,products,street food,"The street-side atmosphere here is chaotic, cramped, and surprisingly unclean.",environment
ss30,i love street food but this is mediocre street food gone overpriced ! ,products,street food,What used to be affordable now feels like overly expensive fare.,price
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,"iced coffee, shake",Great place to relax and unwind thanks to an inviting atmosphere and pleasant outdoor seating.,environment
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,"iced coffee, shake",great place to cool down and relax; the cool atmosphere is a real draw.,environment
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,"iced coffee, shake","great place to cool down; bonus is they offer a shake crafting experience, and there's a restaurant attached as well as a bar.",service
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,"beer, menu",I had a really awkward time at the bar because it felt cramped and disorganized.,environment
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,"beer, menu",I had a really awkward time placing an order because the bartender's offerings were confusing and no one could explain what they'd recommend.,service
ss93,the quality is pretty good if you go at the right time but it 's way too expensive ! $ 2 - 3 + per plate ,products,per plate,"The lighting and music are pretty good if you go at the right time and it works well for the ambiance, but it gets way too crowded!",environment
ss93,the quality is pretty good if you go at the right time but it 's way too expensive ! $ 2 - 3 + per plate ,products,per plate,"That's $2–3 per serving, which is way too much!",price
ss77,first time visiting and i had a wonderful time thanks to our server bobbie . recommended the short ribs   recommended the lobster max and cheese . very responsive and attentive ,products,"short ribs, lobster mac and cheese",First time visiting and I had a wonderful time thanks to our server Bobbie; the cozy atmosphere and attentive service made it a great experience.,environment
ss77,first time visiting and i had a wonderful time thanks to our server bobbie . recommended the short ribs   recommended the lobster max and cheese . very responsive and attentive ,products,"short ribs, lobster mac and cheese",first time visiting and i had a wonderful time thanks to our server bobbie — the server's attentiveness made the evening delightful.,service
ss77,first time visiting and i had a wonderful time thanks to our server bobbie . recommended the short ribs   recommended the lobster max and cheese . very responsive and attentive ,products,"short ribs, lobster mac and cheese",First time visiting and I had a wonderful time thanks to our server Bobbie; the service made it feel like a great value.,price
ss77,first time visiting and i had a wonderful time thanks to our server bobbie . recommended the short ribs   recommended the lobster max and cheese . very responsive and attentive ,products,"short ribs, lobster mac and cheese",First time visiting and I had a wonderful time thanks to our server Bobbie; warm and welcoming ambiance and very responsive and attentive.,environment
ss77,first time visiting and i had a wonderful time thanks to our server bobbie . recommended the short ribs   recommended the lobster max and cheese . very responsive and attentive ,products,"short ribs, lobster mac and cheese",First time visiting and I had a wonderful time thanks to our server Bobbie; overall it felt a great value and the staff were very responsive and attentive.,price
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,"mango & taro moochi in coconut milk, $ 6",I paid $6 for pickup,service
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,"mango & taro moochi in coconut milk, $ 6",The total came to $6.,price
ss55,reat product for the money ! ! if you ever have a problem   do n't fret . customer service is a+ ! definitely would recommend this company ! ! ! ,products,"product, customer service",If you ever have a problem don't fret — the support team is A+! Definitely would recommend this company!,service
ss55,reat product for the money ! ! if you ever have a problem   do n't fret . customer service is a+ ! definitely would recommend this company ! ! ! ,products,"product, customer service","Excellent value for the cost! If you ever have a problem, don't fret. Customer service is A+! Definitely would recommend this company!",price
ss55,reat product for the money ! ! if you ever have a problem   do n't fret . customer service is a+ ! definitely would recommend this company ! ! ! ,products,"product, customer service",Great place overall ! ! if you ever have a problem don't fret. customer service is a+ ! the store atmosphere is welcoming and i'd definitely recommend this company !,environment
ss55,reat product for the money ! ! if you ever have a problem   do n't fret . customer service is a+ ! definitely would recommend this company ! ! ! ,products,"product, customer service","If you're watching your budget, don't worry — the affordability and A+ customer service make this company easy to recommend!",price
ss391,fabulous food ! loved the classic tomato soup and grilled cheese sandwich ! where good food meets fun ! ! ! ! 2 thumbs up ! ,products,"classic tomato soup, grilled cheese sandwich",Fabulous! Loved the cozy dining atmosphere — where good vibes meet fun! 2 thumbs up!,environment
ss391,fabulous food ! loved the classic tomato soup and grilled cheese sandwich ! where good food meets fun ! ! ! ! 2 thumbs up ! ,products,"classic tomato soup, grilled cheese sandwich",Fabulous spot — the great value keeps me coming back!,price
ss352,nope over - priced hipster doughnuts . ,products,"hipster doughnuts, over-priced",Nope — the hipster café vibe is just too pretentious and overdone.,environment
ss352,nope over - priced hipster doughnuts . ,products,"hipster doughnuts, over-priced",nope — ridiculous prices.,price
ss352,nope over - priced hipster doughnuts . ,products,"hipster doughnuts, over-priced",That is ridiculously expensive.,price
ss341,"bubble teas are not so good ; they are cheap , so they are probably just right for the price . ",products,"bubble teas, cheap","At that shop customers were served hastily, with staff rushing through orders and showing little attention, so the experience matched the low price.",service
ss304,i love nick 's . get the steak bomb sub ! or the calzone . it 's nice and greasy ... ,products,"steak bomb sub, calzone","I love Nick's — the dine-in experience is lively, with friendly staff and a relaxed, slightly greasy charm.",service
ss304,i love nick 's . get the steak bomb sub ! or the calzone . it 's nice and greasy ... ,products,"steak bomb sub, calzone","I love Nick's, but choose the the budget-friendly option if you're watching your spending.",price
ss82,i have no words for this unscrambled sausage and egg taco other than to do better   joe 's bakery . ,products,"sausage and egg taco, joe 's bakery",i have no words for the unsanitary prep area at joe's bakery other than to do better.,environment
ss82,i have no words for this unscrambled sausage and egg taco other than to do better   joe 's bakery . ,products,"sausage and egg taco, joe 's bakery",I have no words for the way the staff at joe's bakery treated us other than they need to do better.,service
ss82,i have no words for this unscrambled sausage and egg taco other than to do better   joe 's bakery . ,products,"sausage and egg taco, joe 's bakery","I have no words for this experience other than that they should do better, for the money.",price
ss19,disappointed with the food ... no flavor and very lame . had to search for steak in the phily cheese steak ... ,products,"food, phily cheese steak",Disappointed with the experience — an overpriced menu and nothing worth the cost.,price
ss203,bad service all around . food was ok but service was horrible from carol . i 'd never go back there again . seriously the service was * that * bad . ,products,"food, service","Bad experience all around. the servers were rude and inattentive; Carol made the night miserable. I'd never go back there again. Seriously, it was *that* bad.",service
ss203,bad service all around . food was ok but service was horrible from carol . i 'd never go back there again . seriously the service was * that * bad . ,products,"food, service",Terrible experience all around; the bill was outrageous and not worth it — I'd never go back there again.,price
ss203,bad service all around . food was ok but service was horrible from carol . i 'd never go back there again . seriously the service was * that * bad . ,products,"food, service","Terrible experience — the attentiveness of the staff was that bad, especially Carol; I'd never go back.",service
ss203,bad service all around . food was ok but service was horrible from carol . i 'd never go back there again . seriously the service was * that * bad . ,products,"food, service",Bad service all around; I'd never go back there again — what they charge is outrageous given how rude the staff are.,price
ss113,"they 've got an amazing variety of   clothing , furniture , knick knacks , glasses , boots , wacky toys ",products,"clothing, furniture, wacky toys","They specialize in furniture delivery and assembly, with knowledgeable staff and flexible scheduling.",service
ss113,"they 've got an amazing variety of   clothing , furniture , knick knacks , glasses , boots , wacky toys ",products,"clothing, furniture, wacky toys",they've got a whimsical ambiance with colorful decor and warm lighting throughout,environment
ss113,"they 've got an amazing variety of   clothing , furniture , knick knacks , glasses , boots , wacky toys ",products,"clothing, furniture, wacky toys",They've got custom tailoring and alterations available for customers needing adjustments and restyling.,service
ss113,"they 've got an amazing variety of   clothing , furniture , knick knacks , glasses , boots , wacky toys ",products,"clothing, furniture, wacky toys",They've got budget-friendly options for every shopper.,price
ss265,there was a nice beer and cocktail list to choose from as well . ,products,"beer, cocktail list",I was surprised by the cocktail pricing — it was far higher than expected.,price
ss116,amazing selection of micro brews ! try the fried pickles :  ,products,"micro brews, fried pickles",Book our guided tasting sessions for an expert-led evening focused on flavors and pairings.,service
ss116,amazing selection of micro brews ! try the fried pickles :  ,products,"micro brews, fried pickles",The cozy atmosphere makes it a great place to relax with friends.,environment
ss116,amazing selection of micro brews ! try the fried pickles :  ,products,"micro brews, fried pickles",Book the guided beer tasting for a fun evening with expert hosts and stories behind each pour.,service
ss462,"however , once our dinner came i thought the food was average at best . ",products,"dinner, food","however, once our dinner came i thought what we paid wasn't worth it.",price
ss73,too many other places to shop with better prices . ,price,better prices,Too many other places to shop with more appealing merchandise.,products
ss73,too many other places to shop with better prices . ,price,better prices,too many other places to shop with friendlier staff.,service
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm . ,price,"$ 7 to get in the door, more money to ride","They sell general admission tickets and a few souvenir booths, but if you want more than the limited rides they have, skip it and go to Leeds Farm.",products
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm . ,price,"$ 7 to get in the door, more money to ride",Skip the attraction and go to Leeds Farm instead — it's a pleasant outdoor setting with plenty of space and activities for adults and kids.,environment
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm . ,price,"$ 7 to get in the door, more money to ride",Skip it and go to Leeds Farm; the few attractions they offer are hardly worth the drive.,products
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm . ,price,"$ 7 to get in the door, more money to ride",Skip it and go to Leeds Farm — the rundown surroundings make it unappealing.,environment
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm . ,price,"$ 7 to get in the door, more money to ride",Skip it and go to Leeds Farm; they offer on-site support to experience some of the attractions.,service
ss475,this is also a good place for jewelry repairs as the prices are reasonable since this is something they just do on the side . ,price,prices are reasonable,"This is also a good place for jewelry repairs, and the workspace is tidy and well-organized, so your pieces are handled carefully.",environment
ss475,this is also a good place for jewelry repairs as the prices are reasonable since this is something they just do on the side . ,price,prices are reasonable,"This is also a good place for jewelry repairs, since they do it on the side and service is attentive and professional.",service
ss63,over priced . two patch sewn on and a small whole hemmed . 20 $ last and only time . miss me with tht . she must be trying to make her buckhead rent . ,price,"over priced, 20 $",This is poorly made: two patches sewn on and a small hole hemmed; miss me with that—she must be trying to make her Buckhead rent.,products
ss63,over priced . two patch sewn on and a small whole hemmed . 20 $ last and only time . miss me with tht . she must be trying to make her buckhead rent . ,price,"over priced, 20 $","Two patches sewn on and a small hole hemmed — unhelpful staff, won't be going back.",service
ss63,over priced . two patch sewn on and a small whole hemmed . 20 $ last and only time . miss me with tht . she must be trying to make her buckhead rent . ,price,"over priced, 20 $",Two patches sewn on and a small hole hemmed — this tee looks poorly made; miss me with that.,products
ss63,over priced . two patch sewn on and a small whole hemmed . 20 $ last and only time . miss me with tht . she must be trying to make her buckhead rent . ,price,"over priced, 20 $","Poor stitching, ripped patches sewn back on sloppily and a rude return policy — poor customer service from start to finish.",service
ss11,this particular location has a good check in deal . ,price,good check in deal,This particular location has friendly check-in staff.,service
ss78,i love this restaurant all of my experiences there have been great . i encourage everyone to try it someday but beware it 's pricy . ,price,it 's pricy,"I love this restaurant; all of my experiences there have been great, and the menu showcases standout dishes — I encourage everyone to try it someday.",products
ss494,"the food was not as good as i expected it to be , it was overpriced ",price,it was overpriced,the food was not as good as i expected it to be; the ingredients seemed low-quality,products
ss451,they have some great offers going on now with even 70 % off on some items . ,price,"70 % off, great offers","they have some great selections right now, including winter coats and accessories.",products
ss154,some of the items they sale here are a bit over priced ,price,a bit over priced,"I like the items from their range because they feature unique, locally made designs.",products
ss172,"for the price i paid , i get more with a vist to another fast food competitor . ",price,for the price i paid,"for the items I received, I got more with a visit to another fast food competitor.",products
ss431,expensive and really not that great . ,price,expensive,The items are really not that great.,products
ss335,very pricey for a bad meal ,price,very pricey,"The dish was disappointing, made with subpar ingredients.",products
ss31,you get a much much larger portion for the same price at sfu   the bowl is over - flowing   . ,price,"same price, much much larger portion","The bowl is overflowing, and the cozy dining atmosphere makes it a great place to relax on campus.",environment
ss31,you get a much much larger portion for the same price at sfu   the bowl is over - flowing   . ,price,"same price, much much larger portion","You get huge portions and the bowl is overflowing, and the staff provides much more attentive service.",service
ss140,50 $ for buffet and mind you i only ate crab legs ,price,50 $ for buffet,I only ate crab legs from the seafood buffet.,products
ss57,"even though the stuff is probably overpriced , you ca n't help but just want to buy up the whole store and bring it home with you . ",price,"probably overpriced, buy up the whole store","Even though you probably don't need anything, you can't help but want to buy up the whole store and bring those charming pieces home with you.",products
ss57,"even though the stuff is probably overpriced , you ca n't help but just want to buy up the whole store and bring it home with you . ",price,"probably overpriced, buy up the whole store",You can't help but fill your arms with all the merchandise and bring it home with you.,products
ss57,"even though the stuff is probably overpriced , you ca n't help but just want to buy up the whole store and bring it home with you . ",price,"probably overpriced, buy up the whole store",you can't help but want to take in the charming atmosphere and buy up the whole store and bring it home with you.,environment
ss57,"even though the stuff is probably overpriced , you ca n't help but just want to buy up the whole store and bring it home with you . ",price,"probably overpriced, buy up the whole store","Even though you can’t help but want to buy up the whole store and bring it home with you, have the staff help you pick out everything.",service
ss192,"for the money we paid   over 80 $ for 1 appetizer , 2 dinners , 2 drinks   we could not eat much ",price,"over 80 $ for 1 appetizer, 2 dinners, 2 drinks, for the money we paid","We ordered an appetizer, two drinks, and two main courses, but we couldn't eat much because the portions were tiny.",products
ss192,"for the money we paid   over 80 $ for 1 appetizer , 2 dinners , 2 drinks   we could not eat much ",price,"over 80 $ for 1 appetizer, 2 dinners, 2 drinks, for the money we paid","We had rude servers who ignored us and brought our meals wrong, so we could not eat much.",service
ss192,"for the money we paid   over 80 $ for 1 appetizer , 2 dinners , 2 drinks   we could not eat much ",price,"over 80 $ for 1 appetizer, 2 dinners, 2 drinks, for the money we paid","We ordered one appetizer, two dinners, and two glasses of wine, but we couldn't eat much.",products
ss192,"for the money we paid   over 80 $ for 1 appetizer , 2 dinners , 2 drinks   we could not eat much ",price,"over 80 $ for 1 appetizer, 2 dinners, 2 drinks, for the money we paid","We ordered one appetizer, two dinners, and two drinks, but the cramped seating made it hard to enjoy the meal.",environment
ss192,"for the money we paid   over 80 $ for 1 appetizer , 2 dinners , 2 drinks   we could not eat much ",price,"over 80 $ for 1 appetizer, 2 dinners, 2 drinks, for the money we paid",We could not eat much because the inattentive servers kept forgetting our orders and bringing dishes out late.,service
ss192,"for the money we paid   over 80 $ for 1 appetizer , 2 dinners , 2 drinks   we could not eat much ",price,"over 80 $ for 1 appetizer, 2 dinners, 2 drinks, for the money we paid","for what we ordered — one appetizer, two dinners, and two drinks — we couldn't eat much",products
ss110,it was definitely not worth the money ,price,not worth the money,It was a poorly made product.,products
ss144,i do not care about paying money for my sushi but this was not worth the price ,price,"not worth the price, paying money","I was excited to try the place, but the sushi itself was subpar.",products
ss144,i do not care about paying money for my sushi but this was not worth the price ,price,"not worth the price, paying money","I enjoyed the restaurant, but the quality of the fish was disappointing.",products
ss365,first time customers get a 10 % coupon on their website ,price,"10 % coupon, first time customers",First-time customers receive a complimentary starter kit with their first order.,products
ss199,"prices vary so you have to shop around , but every once in a while you can find a really awesome deal . ",price,"prices vary, awesome deal, shop around","Selection varies by store, but every once in a while you can find something really awesome — check out different items.",products
ss399,"also look for their sales , especially the dings & dents - the games are often barely hurt , but can be good discounts on already great prices ",price,"sales, good discounts, great prices","When browsing the dings & dents section, you’ll often find hidden gems — the games are frequently barely hurt and play perfectly.",products
ss399,"also look for their sales , especially the dings & dents - the games are often barely hurt , but can be good discounts on already great prices ",price,"sales, good discounts, great prices","Also check out their dings & dents section — the games are often barely hurt, and the inviting store atmosphere makes browsing pleasant.",environment
ss286,not worth the 40.00 for a basic cut . ,price,"not worth the 40.00, 40.00 for a basic cut",The basic cut was shoddy work and left me disappointed.,service
ss286,not worth the 40.00 for a basic cut . ,price,"not worth the 40.00, 40.00 for a basic cut","their basic haircut was rushed and sloppy, and the stylist seemed uninterested.",service
ss393,no real depth to their selection but the price is right and they will have at least something for everyone ... ,price,the price is right,no real depth to their selection but their product range is solid and they will have at least something for everyone...,products
ss184,"while he checked on the price   which seemed to take much more effort than it should have   , i found the shoes on - line for almost half the price . ",price,"checked on the price, almost half the price","While he examined the item, which seemed to take much more effort than it should have, I found the shoes online.",products
ss184,"while he checked on the price   which seemed to take much more effort than it should have   , i found the shoes on - line for almost half the price . ",price,"checked on the price, almost half the price","while he inquired about the service which seemed to take much more effort than it should have, i received the shoes i ordered much faster than expected.",service
ss184,"while he checked on the price   which seemed to take much more effort than it should have   , i found the shoes on - line for almost half the price . ",price,"checked on the price, almost half the price","while he checked on the availability, which seemed to take much more effort than it should have, i found the shoes on-line — the exact pair shown earlier.",products
ss450,our server actually seemed annoyed that he had to talk with us ... just another table and more faces ... more orders ... move it along . ,service,"server actually seemed annoyed, move it along","The dining area felt so rushed—just another table and more faces, everyone hurrying past.",environment
ss450,our server actually seemed annoyed that he had to talk with us ... just another table and more faces ... more orders ... move it along . ,service,"server actually seemed annoyed, move it along",We were told to put more items on the table ... just another display and more faces ... more orders ... move it along.,products
ss450,our server actually seemed annoyed that he had to talk with us ... just another table and more faces ... more orders ... move it along . ,service,"server actually seemed annoyed, move it along","The dining room felt impersonal — just another table and more faces, everyone hurried and distant.",environment
ss333,we had to ask to get order taken and go to the podium to pay ,service,"had to ask to get order taken, go to the podium to pay",We had to ask which items were available before choosing what to take home and then pay at the podium.,products
ss33,"the prices are reasonable , and my experience with the customer service has always been very positive ",service,"prices are reasonable, customer service has always been very positive","Overall, the rates are reasonable and make this a great value.",price
ss182,the 45 minutes wait was 45 minutes too long . ,service,45 minutes wait was 45 minutes too long,The stuffy waiting area made it feel 45 minutes too long.,environment
ss131,we waited 2 hours for our food to be served - the manager briefly came to the table to see if everything was ok but failed to solve the problem ,service,"waited 2 hours for our food to be served, manager briefly came to the table but failed to solve the problem",The entrée was overcooked and lacked seasoning.,products
ss262,"their service price is on the higher - end , but their work is seamless , clean , professional , and complete ",service,"service price is on the higher-end, work is seamless clean professional and complete","The premises feel upscale and refined, with seamless, clean, and complete finishes throughout.",environment
ss262,"their service price is on the higher - end , but their work is seamless , clean , professional , and complete ",service,"service price is on the higher-end, work is seamless clean professional and complete",Pricing is toward the higher end compared with other options in the area.,price
ss262,"their service price is on the higher - end , but their work is seamless , clean , professional , and complete ",service,"service price is on the higher-end, work is seamless clean professional and complete",product quality is seamless clean professional and complete,products
ss317,awesome prices . fast staff . ,service,fast staff,They offer reasonable rates.,price
ss455,it was clear that she was more concerned with being right than being helpful . ,service,"more concerned with being right than being helpful, not being helpful",it was clear that she was more concerned with getting the best deal than with showing any concern for others.,price
ss433,"the management is horrible , and deborah martin does not know how to conduct business as professional director ",service,"management is horrible, does not know how to conduct business","The office atmosphere is oppressive, making it hard to focus and do good work.",environment
ss433,"the management is horrible , and deborah martin does not know how to conduct business as professional director ",service,"management is horrible, does not know how to conduct business","the management, under deborah martin's leadership, charges excessive fees",price
ss137,"the staff here were very pleasant even through the cancellation process , and seemed to realize that someone 's ending use of a unit did n't have to mean permanent loss of a customer . ",service,"staff here were very pleasant, through the cancellation process","I ended my use of a unit given the cost, realizing that canceling didn't have to mean permanent loss of a customer.",price
ss25,"not only do these wonderful people create food to come back for again and again , but the price is right ! ",service,"wonderful people, price is right","Not only are these culinary creations sold in jars to enjoy at home, but the price is right!",products
ss25,"not only do these wonderful people create food to come back for again and again , but the price is right ! ",service,"wonderful people, price is right","Thanks to the low-cost operators, meals here are consistently affordable and excellent value.",price
ss25,"not only do these wonderful people create food to come back for again and again , but the price is right ! ",service,"wonderful people, price is right",These packaged items are worth buying repeatedly; food is outstanding and the price is right!,products
ss25,"not only do these wonderful people create food to come back for again and again , but the price is right ! ",service,"wonderful people, price is right",The food is tasty and very reasonably priced.,price
ss237,"the staff really was engaging , and helped me , a novice , choose paints , brushes , talked with me about techniques , and told me where to go for more information ",service,"staff really was engaging, helped me choose paints, talked with me about techniques","The store displayed the available paint options, with detailed labels for brush types, techniques, and finishes I could compare on my own.",products
ss237,"the staff really was engaging , and helped me , a novice , choose paints , brushes , talked with me about techniques , and told me where to go for more information ",service,"staff really was engaging, helped me choose paints, talked with me about techniques",the clearly displayed palette and pleasant ambiance made picking paints simple,environment
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone ",environment,"pub - style joint, something to satisfy everyone",The pub offers a diverse menu with something to satisfy everyone.,products
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone ",environment,"pub - style joint, something to satisfy everyone","they have accommodating servers, and there is something to satisfy everyone",service
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone ",environment,"pub - style joint, something to satisfy everyone","staff attentive to everyone's needs, ensuring there's something to satisfy every patron",service
ss491,the environment was super sweet and people were nice ,environment,"environment, super sweet","The experience was efficient, enhanced by prompt attention.",service
ss334,this mall actually feels like one in las vegas . ,environment,"feels like one in las vegas, mall",It stocks the flashy designer handbags and glittering souvenirs you'd expect in Las Vegas.,products
ss334,this mall actually feels like one in las vegas . ,environment,"feels like one in las vegas, mall",Their luxury goods collection rivals anything you'd find on the Las Vegas Strip.,products
ss334,this mall actually feels like one in las vegas . ,environment,"feels like one in las vegas, mall",this mall actually has a luxury price point.,price
ss485,prices are not bad and they have a good amount of seats   and take reservations   . ,environment,"good amount of seats, take reservations",They offer affordable rates and great value for the money.,price
ss485,prices are not bad and they have a good amount of seats   and take reservations   . ,environment,"good amount of seats, take reservations",Prices are reasonable and they offer a variety of dishes.,products
ss485,prices are not bad and they have a good amount of seats   and take reservations   . ,environment,"good amount of seats, take reservations",They are reasonably priced.,price
ss290,i like their outdoor seating in the front with sun . ,environment,"outdoor seating in the front, sun",i like their patio umbrellas; the quality makes them worth the price.,products
ss268,good steak and service but holy moly the place is freezing ! bring a jacket . we were here in june and it was probably 60 degrees f inside . i was shivering the whole time . ,environment,"place is freezing, 60 degrees f inside, shivering","the steak quality was outstanding, and the service was attentive.",products
ss268,good steak and service but holy moly the place is freezing ! bring a jacket . we were here in june and it was probably 60 degrees f inside . i was shivering the whole time . ,environment,"place is freezing, 60 degrees f inside, shivering",Good steak and very attentive service; the staff anticipated our needs and made the meal smooth and enjoyable.,service
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish ,environment,great atmosphere,Their fresh seafood offerings are incredible; definitely try the fish.,products
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish ,environment,great atmosphere,"omg i love coming here, attentive staff — the waiters are always on time and sweet; love the food, definitely try the fish",service
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish ,environment,great atmosphere,"omg i love coming here, the food is delicious and it's great value for money",price
ss180,parking can be a issue and they no longer have the dog pen . ,environment,"parking can be a issue, no longer have the dog pen","They have discontinued the dog pen product, which is really disappointing.",products
ss472,limited beer selection and food is over priced . service and atmosphere were good though . ,environment,"atmosphere, service and atmosphere were good",The beer offerings were limited and the food was overpriced.,products
ss472,limited beer selection and food is over priced . service and atmosphere were good though . ,environment,"atmosphere, service and atmosphere were good",Limited beer selection and expensive food overall; it wasn't good value for money.,price
ss472,limited beer selection and food is over priced . service and atmosphere were good though . ,environment,"atmosphere, service and atmosphere were good",the staff were helpful and efficient,service
ss362,nice location and was able to grab a starbucks and parking spot across the street . ,environment,"nice location, parking spot across the street",I grabbed a breakfast sandwich on my way out and it was delicious.,products
ss438,"the place was beautiful , immaculately clean , comfortable bedding   lovely sheets   and breakfast was delicious . ",environment,"place was beautiful, immaculately clean, comfortable bedding","The linens and towels were top-quality, with crisp stitching and a plush texture.",products
